Regulon	Size	NES	p.value	FDR	Sign
HIVEP2	41	0.52	0.6	0.76	+
RAB19	46	0.52	0.6	0.76	+
ZNF19	32	0.52	0.6	0.76	+
MRGPRG	34	0.52	0.601	0.76	+
ZNF337	74	0.52	0.602	0.761	+
ARHGEF7	38	0.52	0.603	0.762	+
BCL3	39	0.52	0.603	0.762	+
DDX5	88	0.52	0.604	0.762	+
ITGB3	38	0.52	0.605	0.763	+
RAPGEFL1	28	0.52	0.606	0.764	+
TNIK	35	0.52	0.607	0.764	+
HIST1H4F	41	0.51	0.608	0.766	+
GABPA	107	0.51	0.61	0.767	+
MBTD1	137	0.51	0.61	0.767	+
CDK11A	135	0.51	0.611	0.767	+
RAX2	48	0.51	0.612	0.767	+
CNIH3	53	0.51	0.612	0.767	+
SMYD1	71	0.51	0.612	0.767	+
RUNX1T1	57	0.51	0.613	0.767	+
ARHGEF39	71	0.51	0.613	0.767	+
RAPGEF2	56	0.5	0.614	0.767	+
ZFR2	44	0.5	0.614	0.767	+
CSNK2A1	56	0.5	0.614	0.767	+
SSX7	63	0.5	0.615	0.768	+
P2RX7	42	0.5	0.616	0.768	+
PPP1R12A	56	0.5	0.616	0.768	+
ZNF708	34	0.5	0.617	0.768	+
AZI2	212	0.5	0.617	0.768	+
ZNF555	29	0.5	0.617	0.768	+
ARL1	52	0.5	0.618	0.768	+
ASB18	31	0.5	0.618	0.768	+
MIB2	51	0.5	0.618	0.768	+
RORC	84	0.5	0.618	0.769	+
POU4F3	32	0.5	0.619	0.769	+
SFPQ	64	0.5	0.619	0.769	+
PPARG	58	0.5	0.62	0.769	+
NFE2L1	52	0.5	0.62	0.769	+
OR51I1	29	0.49	0.622	0.772	+
ZNF680	42	0.49	0.623	0.772	+
LRP12	33	0.49	0.623	0.772	+
ZNF768	80	0.49	0.623	0.772	+
GADD45B	30	0.49	0.624	0.772	+
DYRK1B	81	0.49	0.625	0.772	+
ZNF776	31	0.49	0.625	0.772	+
STAT5B	58	0.49	0.625	0.772	+
BCAR1	27	0.48	0.628	0.775	+
ZRANB1	37	0.48	0.629	0.776	+
HES1	42	0.48	0.63	0.776	+
ZNF561	29	0.48	0.63	0.776	+
TGIF1	52	0.48	0.632	0.778	+
MBD4	36	0.48	0.633	0.779	+
NPSR1	28	0.48	0.634	0.779	+
ELP2	54	0.48	0.635	0.779	+
CCL24	31	0.47	0.635	0.779	+
CDC42	45	0.47	0.637	0.78	+
MYCBP2	121	0.47	0.638	0.781	+
TGFBRAP1	57	0.47	0.639	0.782	+
TMED7-TICAM2	29	0.47	0.639	0.782	+
IL18R1	97	0.47	0.641	0.785	+
CCL2	26	0.46	0.643	0.786	+
CC2D1A	130	0.46	0.644	0.786	+
ZNF534	41	0.46	0.645	0.787	+
ZNF611	42	0.46	0.646	0.788	+
ASZ1	36	0.46	0.646	0.788	+
IRX5	38	0.46	0.647	0.789	+
H3F3A	48	0.46	0.647	0.789	+
PARK7	58	0.46	0.649	0.79	+
ZNF709	47	0.46	0.649	0.79	+
ZFP2	41	0.45	0.65	0.791	+
LBP	46	0.45	0.651	0.791	+
PLEKHG4	27	0.45	0.651	0.791	+
ITGB8	36	0.45	0.651	0.791	+
SUPT6H	33	0.45	0.653	0.792	+
RAB43	77	0.45	0.653	0.792	+
MYLK2	26	0.45	0.654	0.792	+
YBX2	30	0.45	0.654	0.793	+
SOS1	102	0.45	0.655	0.793	+
LIN28B	64	0.45	0.655	0.793	+
ZDHHC8	63	0.45	0.656	0.794	+
DGKG	27	0.45	0.656	0.794	+
CARD8	27	0.44	0.657	0.794	+
MCTS1	180	0.44	0.657	0.795	+
RPTOR	92	0.44	0.658	0.795	+
CERS2	70	0.44	0.658	0.795	+
NFYB	26	0.44	0.658	0.795	+
PEG10	39	0.44	0.659	0.796	+
LATS1	50	0.44	0.66	0.796	+
SNAI1	44	0.44	0.661	0.797	+
OR4B1	27	0.44	0.661	0.797	+
NCOA4	82	0.44	0.661	0.797	+
S100A6	43	0.44	0.662	0.797	+
KCNK2	46	0.44	0.662	0.797	+
RAB35	38	0.44	0.663	0.798	+
ITGB4	42	0.43	0.664	0.799	+
SNAPC2	84	0.43	0.666	0.8	+
OR1A1	28	0.43	0.666	0.8	+
DGKA	42	0.43	0.666	0.8	+
RPN1	57	0.43	0.667	0.801	+
FOXG1	36	0.43	0.667	0.801	+
SDCBP	48	0.43	0.669	0.803	+
IL17A	89	0.43	0.67	0.803	+
FBXW11	29	0.43	0.671	0.804	+
ZNF195	25	0.42	0.672	0.805	+
ZFP14	39	0.42	0.672	0.805	+
ZFPM2	59	0.42	0.674	0.806	+
ZNF480	26	0.42	0.675	0.806	+
OR4N4	27	0.42	0.675	0.806	+
FZD2	52	0.42	0.675	0.806	+
TSHZ3	152	0.42	0.676	0.807	+
STMN1	49	0.42	0.677	0.808	+
PBX4	53	0.42	0.678	0.809	+
HOPX	92	0.42	0.678	0.809	+
ZNF711	101	0.42	0.678	0.809	+
ZNF836	43	0.41	0.678	0.809	+
MED21	545	0.41	0.679	0.809	+
OR5AP2	28	0.41	0.679	0.809	+
MYT1L	42	0.41	0.679	0.809	+
ZNF124	28	0.41	0.68	0.81	+
TRAF4	43	0.41	0.681	0.81	+
TMEM229A	29	0.41	0.683	0.812	+
USP22	109	0.41	0.683	0.812	+
ULK1	48	0.41	0.683	0.812	+
OR6C68	27	0.41	0.684	0.813	+
ZEB1	94	0.41	0.684	0.813	+
OR2V2	26	0.41	0.685	0.813	+
OR5B2	27	0.4	0.686	0.814	+
REL	25	0.4	0.686	0.814	+
NKX2-4	50	0.4	0.686	0.814	+
PLXNA1	58	0.4	0.687	0.814	+
NUMA1	90	0.4	0.687	0.814	+
BMI1	77	0.4	0.687	0.814	+
OSTN	26	0.4	0.688	0.815	+
ARID5B	28	0.4	0.689	0.816	+
BRE	60	0.4	0.689	0.816	+
AHR	56	0.4	0.691	0.817	+
SPDEF	27	0.4	0.692	0.817	+
FRS3	36	0.4	0.693	0.817	+
MYO9B	46	0.4	0.693	0.817	+
MCHR2	26	0.39	0.694	0.818	+
NKX2-3	36	0.39	0.694	0.818	+
IL13RA1	47	0.39	0.696	0.82	+
POU4F2	31	0.39	0.697	0.82	+
OR4F15	30	0.39	0.697	0.821	+
NOTCH2NL	62	0.39	0.698	0.821	+
GEM	29	0.39	0.699	0.821	+
FICD	42	0.39	0.699	0.821	+
GNL1	55	0.39	0.7	0.822	+
TAS2R3	37	0.38	0.7	0.822	+
MLLT10	64	0.38	0.702	0.822	+
GPR151	35	0.38	0.702	0.822	+
MAP3K10	53	0.38	0.703	0.822	+
CSNK1A1	25	0.38	0.704	0.823	+
ZNF705A	42	0.38	0.704	0.823	+
NOD1	25	0.38	0.704	0.823	+
OR2G2	30	0.38	0.705	0.823	+
DRD3	31	0.38	0.705	0.823	+
DAB2IP	48	0.38	0.706	0.824	+
ISL1	28	0.38	0.708	0.825	+
DPF1	116	0.37	0.708	0.825	+
ARID3C	81	0.37	0.71	0.828	+
PLCB3	40	0.37	0.711	0.828	+
CLU	39	0.37	0.713	0.829	+
PGRMC2	33	0.37	0.714	0.829	+
PMAIP1	43	0.37	0.714	0.83	+
CARM1	186	0.37	0.715	0.83	+
ABT1	28	0.36	0.716	0.83	+
PKD1L2	41	0.36	0.718	0.832	+
ZNF154	30	0.36	0.718	0.832	+
MEAF6	58	0.36	0.719	0.832	+
ZSWIM5	95	0.36	0.719	0.832	+
MAPK12	32	0.36	0.719	0.832	+
FOXK2	110	0.36	0.72	0.833	+
OR6C6	44	0.36	0.721	0.834	+
PLCG1	40	0.35	0.723	0.835	+
ZKSCAN8	177	0.35	0.724	0.836	+
OR2G3	31	0.35	0.724	0.836	+
MYH9	43	0.35	0.726	0.837	+
NEK11	41	0.35	0.728	0.838	+
HCRT	28	0.35	0.728	0.838	+
PLXNA3	25	0.35	0.728	0.838	+
ICOSLG	39	0.35	0.729	0.838	+
ARF4	113	0.34	0.73	0.839	+
DMRT1	42	0.34	0.731	0.839	+
OR2L3	30	0.34	0.731	0.84	+
ZNF792	25	0.34	0.732	0.84	+
GPR39	36	0.34	0.732	0.84	+
HTR2A	25	0.34	0.736	0.843	+
MS4A8	33	0.34	0.736	0.844	+
HTR1E	27	0.34	0.737	0.844	+
HOXC6	41	0.34	0.737	0.844	+
SKIL	32	0.33	0.739	0.846	+
FHL5	170	0.33	0.741	0.847	+
STK38	35	0.33	0.741	0.847	+
ITGBL1	26	0.33	0.742	0.847	+
GPR149	35	0.33	0.742	0.847	+
HOXA1	60	0.33	0.742	0.848	+
MAP3K19	27	0.33	0.743	0.848	+
EGR2	30	0.33	0.743	0.848	+
CDX4	47	0.33	0.744	0.849	+
NEUROD4	35	0.32	0.746	0.849	+
STAT3	33	0.32	0.746	0.849	+
ZIC1	37	0.32	0.746	0.85	+
NLGN1	50	0.32	0.749	0.853	+
HLTF	37	0.32	0.75	0.853	+
CABP2	33	0.32	0.752	0.855	+
NOTO	35	0.31	0.753	0.856	+
LRP8	36	0.31	0.755	0.856	+
PPP4R1	43	0.31	0.755	0.856	+
ZNF777	69	0.31	0.755	0.856	+
MAP3K12	68	0.31	0.756	0.856	+
HIST2H4A	25	0.31	0.756	0.856	+
PIM1	158	0.31	0.756	0.856	+
KIFAP3	52	0.31	0.759	0.858	+
RAB12	29	0.31	0.759	0.858	+
MCF2L2	32	0.3	0.762	0.86	+
ZNF322	40	0.3	0.762	0.86	+
ITGAE	45	0.3	0.762	0.861	+
DDX54	43	0.3	0.763	0.861	+
TARBP1	115	0.3	0.764	0.862	+
BMP10	25	0.3	0.765	0.862	+
YY1AP1	29	0.3	0.767	0.863	+
SRF	52	0.29	0.77	0.865	+
VN1R4	43	0.29	0.77	0.865	+
FZD10	32	0.29	0.772	0.866	+
TARDBP	64	0.29	0.773	0.867	+
ZNF75A	30	0.29	0.774	0.868	+
NRF1	45	0.29	0.774	0.868	+
CSRNP2	65	0.29	0.774	0.868	+
ATF3	30	0.29	0.775	0.868	+
MAP2K3	71	0.28	0.776	0.869	+
PLEKHM1	89	0.28	0.777	0.869	+
ARID4B	29	0.28	0.777	0.869	+
EXT1	27	0.28	0.778	0.869	+
ZNF785	26	0.28	0.778	0.869	+
HOXC8	37	0.28	0.778	0.869	+
PRKACA	74	0.28	0.78	0.87	+
HOXA3	39	0.28	0.78	0.87	+
ZNF404	46	0.28	0.78	0.87	+
BHLHE22	39	0.28	0.78	0.87	+
SYDE1	39	0.28	0.782	0.871	+
ZFHX4	170	0.28	0.782	0.872	+
CD70	48	0.28	0.783	0.872	+
BRD4	75	0.27	0.784	0.873	+
CLCN6	69	0.27	0.786	0.874	+
ZNF417	35	0.27	0.788	0.875	+
ECE1	28	0.27	0.788	0.875	+
GRIN1	26	0.27	0.79	0.877	+
RRH	25	0.27	0.79	0.877	+
TCEA3	190	0.26	0.793	0.88	+
HNRNPUL1	118	0.26	0.793	0.88	+
GLMP	95	0.26	0.793	0.88	+
STX2	30	0.26	0.795	0.88	+
ZNF497	58	0.26	0.796	0.881	+
TGFBR1	41	0.25	0.8	0.884	+
OR8D2	28	0.25	0.801	0.884	+
NEUROG2	39	0.25	0.801	0.884	+
OR56A5	31	0.25	0.804	0.887	+
TBX2	61	0.25	0.805	0.887	+
SOX14	38	0.24	0.807	0.888	+
MS4A3	34	0.24	0.81	0.89	+
NR5A1	38	0.24	0.81	0.89	+
ZFP57	30	0.24	0.81	0.89	+
ZSCAN10	28	0.24	0.811	0.891	+
DNMT3B	70	0.24	0.811	0.891	+
FOXA2	57	0.24	0.813	0.893	+
USP16	36	0.24	0.814	0.893	+
KLF6	35	0.23	0.815	0.894	+
SETD1A	85	0.23	0.817	0.895	+
NFATC4	117	0.23	0.818	0.895	+
ADCY9	39	0.23	0.818	0.895	+
GPR17	53	0.23	0.819	0.895	+
PKP1	27	0.23	0.819	0.895	+
SPOP	33	0.23	0.821	0.897	+
TBC1D23	39	0.23	0.822	0.898	+
TEC	34	0.22	0.823	0.899	+
F10	26	0.22	0.823	0.899	+
CRTC2	42	0.22	0.824	0.899	+
ADNP	50	0.22	0.824	0.899	+
SPRY2	81	0.22	0.825	0.9	+
ZNHIT2	42	0.22	0.827	0.901	+
ADGRF4	33	0.22	0.827	0.901	+
TFIP11	85	0.22	0.828	0.901	+
IL31RA	26	0.22	0.828	0.902	+
TAS1R3	27	0.22	0.829	0.902	+
OR5L2	30	0.22	0.829	0.902	+
KMT5A	182	0.21	0.831	0.903	+
GLI3	61	0.21	0.831	0.903	+
PTPRH	31	0.21	0.832	0.903	+
TSHZ2	39	0.21	0.832	0.903	+
DVL3	70	0.21	0.832	0.903	+
AZU1	26	0.21	0.833	0.904	+
OR52K1	27	0.21	0.833	0.904	+
DDX17	84	0.21	0.835	0.905	+
GSC2	30	0.21	0.835	0.905	+
NUP62	56	0.21	0.835	0.905	+
ARAP1	32	0.21	0.836	0.905	+
OR10G3	28	0.21	0.836	0.905	+
ZNF614	42	0.21	0.837	0.905	+
ZCCHC11	36	0.2	0.838	0.906	+
ZNF235	29	0.2	0.838	0.906	+
YPEL5	35	0.2	0.839	0.907	+
CALCR	27	0.2	0.839	0.907	+
DMRTC2	32	0.2	0.84	0.907	+
FIZ1	84	0.2	0.844	0.909	+
DAP3	46	0.19	0.848	0.913	+
JMJD1C	57	0.19	0.85	0.914	+
PHOX2A	25	0.19	0.85	0.914	+
ZNF362	91	0.19	0.853	0.916	+
DRG2	54	0.18	0.853	0.916	+
SMARCA5	122	0.18	0.856	0.918	+
IRX6	60	0.18	0.857	0.919	+
DEAF1	74	0.18	0.859	0.92	+
TAF1	109	0.18	0.859	0.92	+
SPSB3	67	0.18	0.859	0.92	+
HES7	40	0.18	0.861	0.921	+
FOXB2	60	0.17	0.863	0.923	+
OR5R1	27	0.17	0.865	0.924	+
OR6M1	41	0.17	0.865	0.924	+
ABCC8	31	0.17	0.865	0.924	+
TFDP3	38	0.17	0.866	0.925	+
ZNF513	86	0.17	0.866	0.925	+
ELL	49	0.17	0.868	0.926	+
ING1	86	0.17	0.869	0.926	+
ZCCHC10	69	0.16	0.87	0.927	+
IL6R	54	0.16	0.871	0.927	+
MS4A13	27	0.16	0.872	0.928	+
GTF2A1L	84	0.16	0.873	0.928	+
RHOB	27	0.16	0.874	0.929	+
KMT2E	65	0.16	0.874	0.929	+
TAAR5	38	0.16	0.875	0.929	+
UBE2L3	90	0.16	0.876	0.93	+
ING4	25	0.15	0.878	0.931	+
RAP2C	77	0.15	0.878	0.931	+
RASL10A	25	0.15	0.879	0.932	+
RALGAPA1	53	0.15	0.882	0.934	+
ZNF540	52	0.15	0.882	0.934	+
RGS2	27	0.15	0.883	0.934	+
GNAT2	30	0.15	0.883	0.934	+
ADCY4	28	0.15	0.884	0.934	+
EBF4	55	0.15	0.884	0.934	+
ARL8A	26	0.14	0.885	0.935	+
GABRA1	28	0.14	0.887	0.937	+
FFAR1	35	0.14	0.888	0.937	+
MNT	47	0.14	0.89	0.939	+
GRM4	32	0.14	0.891	0.939	+
ONECUT1	44	0.14	0.891	0.939	+
NF1	65	0.14	0.891	0.939	+
IL3	25	0.14	0.892	0.939	+
TANK	43	0.13	0.893	0.939	+
NR1D1	48	0.13	0.894	0.939	+
HOXA2	30	0.13	0.894	0.939	+
FGFR1	25	0.13	0.894	0.939	+
BCLAF1	78	0.13	0.894	0.939	+
TAS2R39	30	0.13	0.894	0.939	+
GMEB2	80	0.13	0.895	0.939	+
ZC3H6	28	0.13	0.895	0.939	+
PTOV1	103	0.13	0.895	0.939	+
TGFA	68	0.13	0.895	0.939	+
ZMYM3	112	0.13	0.897	0.941	+
ELF3	46	0.13	0.899	0.942	+
DTX4	45	0.13	0.899	0.942	+
RCHY1	104	0.13	0.9	0.943	+
SPEN	67	0.12	0.901	0.943	+
PAF1	54	0.12	0.901	0.943	+
ZC3H4	56	0.12	0.901	0.943	+
ZNF335	75	0.12	0.903	0.944	+
RAB27B	58	0.12	0.903	0.944	+
JAK1	29	0.12	0.906	0.945	+
ELL3	134	0.12	0.907	0.945	+
SOCS5	63	0.12	0.907	0.945	+
OR1A2	29	0.12	0.908	0.946	+
TCF3	147	0.11	0.909	0.947	+
ZUFSP	98	0.11	0.91	0.947	+
CSNK1G1	37	0.11	0.91	0.947	+
SMARCD2	213	0.11	0.912	0.948	+
IFITM1	31	0.11	0.913	0.949	+
ZNF140	29	0.11	0.915	0.949	+
TRIB2	58	0.11	0.915	0.949	+
S100A1	33	0.11	0.915	0.949	+
HDAC5	282	0.1	0.917	0.95	+
PRDM12	28	0.1	0.921	0.953	+
ZC3H13	35	0.1	0.922	0.953	+
ETS2	57	0.09	0.925	0.956	+
MED13	59	0.09	0.926	0.956	+
TACR2	51	0.09	0.926	0.956	+
FOXS1	59	0.09	0.927	0.957	+
OR13C3	31	0.09	0.927	0.957	+
MC3R	25	0.09	0.931	0.959	+
MIER3	30	0.08	0.934	0.961	+
CDKN1B	92	0.08	0.934	0.961	+
SRGAP2	134	0.08	0.935	0.962	+
IL17C	27	0.08	0.935	0.962	+
OR4D2	37	0.08	0.937	0.963	+
TSC22D2	33	0.08	0.937	0.963	+
CNOT8	69	0.08	0.939	0.964	+
ZNF500	38	0.08	0.94	0.965	+
OR5D18	41	0.08	0.94	0.965	+
HAND1	31	0.07	0.941	0.965	+
OR52J3	31	0.07	0.941	0.965	+
OR2F2	30	0.07	0.941	0.965	+
GABRR3	48	0.07	0.942	0.966	+
OR52L1	34	0.07	0.943	0.966	+
ZNF827	39	0.07	0.943	0.966	+
NAB1	100	0.07	0.945	0.967	+
ZNF184	67	0.07	0.947	0.968	+
ARFIP2	31	0.07	0.947	0.968	+
MDFIC	43	0.07	0.947	0.968	+
OR6C74	26	0.06	0.948	0.968	+
BARHL1	34	0.06	0.95	0.969	+
ZNF341	55	0.06	0.95	0.969	+
OR10H1	31	0.06	0.952	0.97	+
RGS4	32	0.06	0.953	0.971	+
ITPR3	60	0.06	0.953	0.971	+
ANKRD30A	33	0.06	0.953	0.971	+
ADGRG6	50	0.06	0.954	0.971	+
CRY2	377	0.06	0.954	0.971	+
AKAP7	25	0.06	0.954	0.971	+
TIGD1	96	0.06	0.955	0.971	+
GTF2H4	73	0.05	0.957	0.973	+
SRGAP1	66	0.05	0.957	0.973	+
KLF14	34	0.05	0.96	0.975	+
ASXL1	112	0.05	0.961	0.976	+
FOSL2	41	0.05	0.961	0.976	+
KHSRP	38	0.05	0.963	0.976	+
MAP3K13	63	0.05	0.963	0.976	+
ZNF211	36	0.05	0.963	0.976	+
ZC3H7A	40	0.04	0.965	0.977	+
TGFB1	58	0.04	0.966	0.977	+
RC3H1	42	0.04	0.968	0.979	+
BRDT	37	0.04	0.97	0.98	+
PIAS4	25	0.03	0.975	0.984	+
NUP214	44	0.03	0.975	0.984	+
TMOD2	26	0.03	0.975	0.984	+
PTEN	30	0.03	0.977	0.986	+
ZNF416	28	0.03	0.977	0.986	+
OR52N5	25	0.03	0.978	0.986	+
OR6P1	26	0.03	0.978	0.986	+
ZNF280B	82	0.02	0.981	0.989	+
KIDINS220	46	0.02	0.982	0.989	+
TMEM30A	28	0.02	0.982	0.989	+
NEDD8	44	0.02	0.984	0.991	+
CBY1	37	0.02	0.985	0.991	+
TLE1	55	0.02	0.985	0.991	+
OR10G2	32	0.02	0.986	0.992	+
RHOBTB1	73	0.02	0.986	0.992	+
NEUROD6	49	0.02	0.987	0.992	+
ZNF766	42	0.01	0.989	0.993	+
TGIF2LY	44	0.01	0.989	0.993	+
OR2B3	25	0.01	0.989	0.993	+
SLC7A1	59	0.01	0.991	0.995	+
STMN2	27	0.01	0.992	0.996	+
CXCL2	39	0.01	0.993	0.996	+
PLCB1	46	0.01	0.994	0.996	+
ZNF174	39	0.01	0.994	0.996	+
RBBP7	82	0.01	0.995	0.997	+
CARF	79	0	0.999	1	-
CALM2	84	0	1	1	-
UBR5	36	0	1	1	-
ZNF580	49	0	0.998	0.999	-
ZNF14	30	0	0.998	0.999	-
GATA1	26	0	0.997	0.998	-
CDK2	47	0	0.997	0.998	-
APC	36	0	0.997	0.998	-
OR4C13	31	0.01	0.995	0.997	-
PIK3C2A	62	0.01	0.995	0.997	-
TBX1	45	0.01	0.994	0.996	-
HES6	46	0.01	0.993	0.996	-
RPS6KA1	26	0.01	0.989	0.993	-
OR8K5	33	0.01	0.989	0.993	-
ZNF133	69	0.02	0.988	0.993	-
ADRB3	26	0.02	0.985	0.991	-
NCOA5	79	0.02	0.984	0.991	-
DDIT3	55	0.02	0.98	0.988	-
OR2L13	29	0.04	0.971	0.981	-
UBA3	124	0.04	0.97	0.98	-
PKIG	56	0.04	0.97	0.98	-
PMF1	62	0.04	0.97	0.98	-
BARHL2	47	0.04	0.97	0.98	-
EMSY	140	0.04	0.968	0.979	-
MAPKAPK2	44	0.04	0.967	0.979	-
FEZF2	28	0.04	0.965	0.977	-
DMRT3	38	0.04	0.965	0.977	-
AES	37	0.04	0.964	0.977	-
TBX6	58	0.05	0.963	0.976	-
MAML3	27	0.05	0.962	0.976	-
GMEB1	25	0.05	0.962	0.976	-
ZNF597	43	0.05	0.961	0.976	-
TIGD7	122	0.05	0.961	0.976	-
OR6B2	34	0.05	0.961	0.976	-
CDX1	35	0.05	0.961	0.976	-
APPL1	68	0.05	0.957	0.973	-
INS	82	0.06	0.954	0.971	-
CXCL3	43	0.06	0.953	0.971	-
GHRH	68	0.06	0.952	0.97	-
CHD9	74	0.06	0.951	0.97	-
TBC1D16	49	0.06	0.95	0.969	-
PIP5K1A	39	0.07	0.948	0.968	-
ZFP36L1	34	0.07	0.948	0.968	-
NHLH2	51	0.07	0.948	0.968	-
IFNK	72	0.07	0.948	0.968	-
OR51S1	33	0.07	0.946	0.967	-
TNFSF13	27	0.07	0.946	0.967	-
TAF2	37	0.07	0.945	0.967	-
BRCC3	38	0.07	0.945	0.967	-
PPP2R5E	81	0.07	0.944	0.966	-
EZH2	73	0.07	0.944	0.966	-
RABL6	46	0.07	0.944	0.966	-
IMPA1	26	0.07	0.943	0.966	-
GABBR1	39	0.08	0.94	0.965	-
OR5I1	27	0.08	0.938	0.964	-
ZNF761	41	0.08	0.937	0.963	-
OCRL	29	0.08	0.937	0.963	-
FOXR1	31	0.08	0.937	0.963	-
ZC3H12B	51	0.08	0.936	0.963	-
ZNF397	43	0.08	0.934	0.961	-
ZNF81	55	0.08	0.934	0.961	-
OR10A2	30	0.08	0.934	0.961	-
RABEP1	29	0.08	0.932	0.961	-
PBX2	64	0.09	0.93	0.959	-
TAL1	87	0.09	0.929	0.958	-
RAB6B	109	0.09	0.929	0.958	-
FANCE	31	0.09	0.928	0.958	-
DNMT3A	99	0.09	0.925	0.956	-
ZNF106	34	0.1	0.924	0.955	-
SMURF1	75	0.1	0.924	0.955	-
USP20	40	0.1	0.923	0.955	-
OR2H1	36	0.1	0.922	0.953	-
PPP2R5D	25	0.1	0.921	0.953	-
AJUBA	147	0.1	0.921	0.953	-
ZNF518A	31	0.1	0.921	0.953	-
ROCK1	61	0.1	0.919	0.952	-
ZNF213	29	0.1	0.919	0.952	-
ZSCAN29	43	0.1	0.918	0.951	-
MAK	87	0.1	0.917	0.951	-
PLEKHA1	44	0.11	0.916	0.949	-
CGB3	29	0.11	0.916	0.949	-
NPBWR2	25	0.11	0.915	0.949	-
ZFYVE28	63	0.11	0.915	0.949	-
OR2A2	25	0.11	0.915	0.949	-
DIXDC1	27	0.11	0.915	0.949	-
ZCCHC9	52	0.11	0.914	0.949	-
TBP	43	0.11	0.914	0.949	-
NKX1-2	25	0.11	0.913	0.949	-
CBX6	73	0.11	0.911	0.948	-
MAPK9	31	0.11	0.91	0.947	-
AFF3	68	0.12	0.908	0.946	-
HMGN5	45	0.12	0.907	0.945	-
NEDD9	38	0.12	0.906	0.945	-
OR10G9	26	0.12	0.906	0.945	-
ARHGAP32	57	0.12	0.905	0.944	-
MBD3L1	73	0.12	0.905	0.944	-
ZBTB49	30	0.12	0.904	0.944	-
SSX4	63	0.12	0.904	0.944	-
HTR3A	33	0.12	0.904	0.944	-
ZNF160	52	0.12	0.903	0.944	-
OR10H2	26	0.12	0.903	0.944	-
GPR52	28	0.12	0.902	0.944	-
ERF	37	0.12	0.902	0.943	-
TBC1D12	40	0.12	0.901	0.943	-
SRCAP	109	0.13	0.9	0.943	-
TAF8	56	0.13	0.898	0.941	-
ADGRA3	32	0.13	0.896	0.94	-
ACAP3	45	0.13	0.895	0.939	-
OR51T1	30	0.13	0.893	0.939	-
APBB1	42	0.14	0.892	0.939	-
CASP8AP2	87	0.14	0.892	0.939	-
NR1I2	45	0.14	0.892	0.939	-
FLYWCH1	25	0.14	0.891	0.939	-
OR12D3	28	0.14	0.891	0.939	-
LIN28A	96	0.14	0.891	0.939	-
VOPP1	55	0.14	0.888	0.937	-
ZC3H12A	39	0.14	0.888	0.937	-
CRY1	76	0.14	0.888	0.937	-
OR5V1	28	0.14	0.887	0.937	-
RPL7L1	47	0.14	0.886	0.936	-
INPP5B	42	0.14	0.885	0.935	-
MYO18A	43	0.15	0.881	0.933	-
SCT	27	0.15	0.881	0.933	-
RAD54L2	201	0.15	0.88	0.932	-
MTA3	35	0.15	0.88	0.932	-
ZFYVE16	36	0.15	0.878	0.931	-
ZNF451	45	0.15	0.878	0.931	-
RGS21	34	0.15	0.878	0.931	-
OR10A3	26	0.16	0.876	0.93	-
PTH	82	0.16	0.876	0.93	-
GPR152	29	0.16	0.876	0.93	-
TAS2R50	26	0.16	0.875	0.93	-
IRF2BP1	178	0.16	0.872	0.927	-
MAPK13	26	0.16	0.871	0.927	-
GPR119	34	0.16	0.871	0.927	-
EID1	125	0.16	0.871	0.927	-
APH1A	59	0.16	0.87	0.927	-
DTX2	58	0.16	0.87	0.927	-
AP3S1	97	0.16	0.87	0.927	-
OR52E8	28	0.16	0.869	0.927	-
OR4A5	35	0.17	0.867	0.925	-
EHMT1	99	0.17	0.866	0.925	-
FZD8	47	0.17	0.864	0.923	-
ATOH7	65	0.17	0.863	0.923	-
OR4X1	35	0.17	0.862	0.922	-
GPR153	28	0.17	0.862	0.922	-
ZNF645	42	0.18	0.859	0.92	-
ZNF493	32	0.18	0.858	0.92	-
JMJD7-PLA2G4B	67	0.18	0.856	0.917	-
ARFGAP2	40	0.18	0.855	0.917	-
PTPN11	30	0.18	0.855	0.917	-
RAB1B	78	0.18	0.853	0.916	-
OR5L1	25	0.19	0.853	0.916	-
ARL2BP	29	0.19	0.852	0.916	-
RANBP2	49	0.19	0.852	0.916	-
GKAP1	30	0.19	0.851	0.914	-
ZNF816	32	0.19	0.85	0.914	-
TRHR	32	0.19	0.848	0.913	-
CIZ1	62	0.19	0.847	0.911	-
OR5H2	25	0.19	0.847	0.911	-
ZNF572	26	0.19	0.846	0.911	-
VCP	47	0.19	0.846	0.911	-
SET	46	0.2	0.843	0.909	-
ZNF710	67	0.2	0.843	0.908	-
NKX3-2	71	0.2	0.842	0.908	-
ZNF90	25	0.2	0.842	0.908	-
MGST3	74	0.2	0.842	0.908	-
MYO9A	107	0.2	0.842	0.908	-
ZDHHC17	78	0.2	0.841	0.908	-
ACIN1	34	0.2	0.841	0.908	-
AFF1	36	0.2	0.84	0.907	-
RASSF6	50	0.2	0.84	0.907	-
ZCCHC13	35	0.2	0.838	0.906	-
OR4X2	42	0.2	0.838	0.906	-
RBFOX2	70	0.21	0.837	0.905	-
MRGPRX4	30	0.21	0.836	0.905	-
EID2B	80	0.21	0.835	0.905	-
SNAI2	45	0.21	0.834	0.904	-
DGKE	30	0.21	0.834	0.904	-
RAP1GDS1	38	0.21	0.832	0.904	-
TRAPPC2	53	0.21	0.831	0.903	-
WWC1	178	0.21	0.831	0.903	-
SIK1	36	0.22	0.828	0.902	-
