Regulon,Size,NES,p.value,FDR,Sign
ARFGEF3_P,55,0.41,0.682,0.815,-
DVL1_P,53,0.41,0.682,0.815,-
RABGAP1_P,47,0.41,0.682,0.815,-
PRKCD_P,36,0.41,0.68,0.815,-
SNX17_P,107,0.41,0.678,0.815,-
USP22_P,47,0.41,0.678,0.815,-
ARHGAP27_P,51,0.42,0.678,0.815,-
PHIP_P,53,0.42,0.676,0.814,-
GPX1_P,106,0.42,0.675,0.814,-
SH3BP2_P,42,0.42,0.674,0.813,-
GARNL3_P,25,0.42,0.673,0.813,-
WNT5A_P,69,0.42,0.672,0.812,-
TCF7_P,33,0.42,0.671,0.811,-
THAP12_P,43,0.43,0.668,0.81,-
TAF1_P,126,0.43,0.668,0.81,-
CERK_P,28,0.43,0.665,0.807,-
SP110_P,36,0.43,0.664,0.806,-
IMPA1_P,28,0.44,0.663,0.806,-
BCOR_P,64,0.44,0.663,0.806,-
ZFYVE28_P,68,0.44,0.661,0.805,-
NPHP4_P,30,0.44,0.661,0.805,-
BACH1_P,117,0.44,0.66,0.805,-
MAP4K3_P,57,0.44,0.659,0.805,-
CEP63_P,41,0.44,0.658,0.805,-
UBE2B_P,58,0.44,0.657,0.805,-
ZBTB43_P,29,0.44,0.657,0.805,-
KMT2E_P,70,0.45,0.656,0.805,-
BAZ1A_P,57,0.45,0.655,0.805,-
CSNK1G1_P,84,0.45,0.655,0.805,-
ZNF277_P,93,0.45,0.654,0.804,-
MLLT6_P,147,0.45,0.654,0.804,-
GCLC_P,164,0.45,0.653,0.804,-
NEK4_P,80,0.45,0.653,0.804,-
CEP57_P,44,0.45,0.653,0.804,-
CTNND2_P,30,0.45,0.653,0.804,-
RAPGEF2_P,84,0.45,0.653,0.804,-
BMP3_P,167,0.45,0.651,0.804,-
MAP3K4_P,35,0.46,0.649,0.802,-
CALCOCO1_P,52,0.46,0.648,0.802,-
KIF13B_P,126,0.46,0.648,0.802,-
HBZ_P,55,0.46,0.647,0.802,-
PKN2_P,31,0.46,0.647,0.802,-
MXD4_P,165,0.46,0.645,0.801,-
FCGRT_P,44,0.46,0.644,0.8,-
KMT5C_P,233,0.46,0.644,0.799,-
FHIT_P,38,0.46,0.643,0.799,-
LEMD3_P,59,0.46,0.643,0.799,-
SIPA1_P,69,0.46,0.642,0.799,-
ING5_P,137,0.47,0.641,0.798,-
DR1_P,262,0.47,0.64,0.798,-
PICALM_P,51,0.47,0.639,0.797,-
RGS19_P,47,0.47,0.638,0.797,-
ZBTB45_P,48,0.47,0.638,0.797,-
DGKZ_P,62,0.47,0.636,0.796,-
RNF10_P,49,0.47,0.636,0.796,-
LGALS9_P,29,0.47,0.635,0.795,-
CDKN2AIP_P,56,0.47,0.635,0.795,-
PORCN_P,26,0.47,0.635,0.795,-
JADE1_P,151,0.48,0.634,0.795,-
ULK1_P,52,0.48,0.634,0.795,-
DNMBP_P,41,0.48,0.634,0.795,-
HERPUD1_P,28,0.48,0.633,0.795,-
GNA14_P,39,0.48,0.631,0.794,-
AGFG1_P,65,0.48,0.631,0.794,-
HIVEP1_P,46,0.48,0.63,0.794,-
DEF8_P,50,0.48,0.628,0.793,-
PPP1CB_P,45,0.49,0.627,0.793,-
ZNF638_P,100,0.49,0.626,0.792,-
CTCF_P,39,0.49,0.624,0.79,-
OXSR1_P,33,0.49,0.622,0.789,-
NFE2_P,73,0.49,0.621,0.788,-
MCTS1_P,129,0.49,0.621,0.788,-
EPHA2_P,66,0.5,0.62,0.788,-
CEBPB_P,73,0.5,0.619,0.788,-
ABR_P,25,0.5,0.618,0.788,-
MET_P,50,0.5,0.618,0.788,-
CHD6_P,100,0.5,0.616,0.786,-
IFT88_P,62,0.5,0.616,0.786,-
TEAD1_P,69,0.5,0.614,0.785,-
TNK2_P,95,0.51,0.612,0.784,-
MED10_P,122,0.51,0.612,0.784,-
IRF9_P,65,0.51,0.612,0.784,-
PTPRU_P,71,0.51,0.611,0.784,-
ZMYM2_P,54,0.51,0.609,0.783,-
ARFGEF2_P,46,0.51,0.608,0.783,-
PLA2G1B_P,44,0.51,0.608,0.783,-
RGS3_P,35,0.52,0.605,0.782,-
CIC_P,111,0.52,0.605,0.782,-
MPP2_P,43,0.52,0.602,0.78,-
SGF29_P,166,0.52,0.602,0.78,-
RAB17_P,72,0.52,0.601,0.779,-
SUPT7L_P,76,0.52,0.6,0.779,-
CNOT4_P,38,0.53,0.599,0.779,-
NRBF2_P,80,0.53,0.599,0.779,-
MAP2K3_P,80,0.53,0.598,0.778,-
PDPK1_P,58,0.53,0.597,0.777,-
GABPB2_P,108,0.53,0.596,0.777,-
SALL2_P,144,0.53,0.596,0.777,-
SOCS6_P,42,0.53,0.595,0.777,-
MTF2_P,42,0.53,0.595,0.776,-
SGSM1_P,91,0.54,0.588,0.772,-
RBCK1_P,84,0.54,0.588,0.772,-
IL17RA_P,66,0.54,0.587,0.772,-
ATF7_P,33,0.54,0.587,0.772,-
PIN1_P,120,0.55,0.585,0.77,-
MICAL1_P,37,0.55,0.584,0.769,-
ZDHHC17_P,50,0.55,0.579,0.765,-
DPF3_P,135,0.56,0.579,0.765,-
MYO10_P,31,0.56,0.578,0.765,-
ZKSCAN8_P,49,0.56,0.574,0.761,-
CHKA_P,51,0.56,0.573,0.76,-
CDC42_P,107,0.57,0.57,0.758,-
INSR_P,50,0.57,0.569,0.758,-
ARHGAP42_P,45,0.57,0.568,0.758,-
ZBTB40_P,170,0.57,0.566,0.756,-
PBRM1_P,68,0.57,0.566,0.756,-
BAP1_P,31,0.57,0.566,0.756,-
ERN1_P,55,0.58,0.565,0.756,-
LPAR5_P,35,0.58,0.565,0.756,-
PEBP1_P,74,0.58,0.564,0.756,-
AMBP_P,73,0.58,0.564,0.756,-
MED26_P,162,0.58,0.563,0.755,-
TMOD2_P,34,0.58,0.562,0.755,-
HBP1_P,138,0.58,0.562,0.755,-
PDCL_P,34,0.58,0.561,0.754,-
CCND1_P,40,0.58,0.56,0.754,-
ARHGAP45_P,51,0.58,0.56,0.754,-
NCK1_P,78,0.58,0.559,0.754,-
CHMP5_P,94,0.58,0.559,0.754,-
JUND_P,55,0.58,0.559,0.754,-
ZNF776_P,30,0.59,0.558,0.754,-
ZAP70_P,36,0.59,0.558,0.753,-
ZNF331_P,28,0.59,0.556,0.753,-
ZFYVE16_P,58,0.59,0.556,0.753,-
GAPVD1_P,27,0.59,0.555,0.753,-
FYN_P,42,0.59,0.555,0.753,-
MMS19_P,33,0.59,0.555,0.753,-
PASK_P,54,0.59,0.554,0.753,-
ZNF195_P,58,0.59,0.554,0.753,-
ITGB3_P,51,0.59,0.553,0.753,-
FGFBP1_P,34,0.59,0.553,0.752,-
AKAP11_P,70,0.6,0.551,0.751,-
CNOT7_P,57,0.6,0.551,0.751,-
KAT6A_P,41,0.6,0.549,0.75,-
AKAP10_P,25,0.6,0.548,0.749,-
TAOK1_P,196,0.6,0.547,0.749,-
MCTP2_P,29,0.6,0.547,0.749,-
PHF10_P,98,0.6,0.547,0.749,-
MAVS_P,50,0.6,0.547,0.749,-
EMSY_P,63,0.6,0.546,0.749,-
HNRNPUL1_P,35,0.6,0.546,0.749,-
DUSP16_P,25,0.61,0.543,0.746,-
VHL_P,48,0.61,0.542,0.746,-
PATJ_P,40,0.61,0.541,0.745,-
GZMA_P,25,0.61,0.54,0.745,-
TBC1D14_P,31,0.62,0.538,0.744,-
IQGAP1_P,68,0.62,0.537,0.743,-
ZNF302_P,33,0.62,0.536,0.743,-
TSPYL2_P,43,0.62,0.536,0.743,-
TRAK1_P,99,0.62,0.536,0.743,-
RBBP7_P,78,0.62,0.535,0.742,-
ASF1A_P,138,0.62,0.535,0.742,-
TBC1D10A_P,50,0.62,0.533,0.741,-
TIFA_P,33,0.62,0.533,0.741,-
CECR2_P,35,0.62,0.532,0.741,-
RABEP1_P,37,0.62,0.532,0.741,-
ARL5A_P,105,0.63,0.531,0.74,-
AMER1_P,46,0.63,0.53,0.74,-
ZBTB21_P,71,0.63,0.53,0.739,-
AEBP1_P,113,0.63,0.53,0.739,-
CREM_P,97,0.63,0.529,0.739,-
ZNF319_P,96,0.63,0.529,0.739,-
CAMLG_P,44,0.63,0.528,0.738,-
CYTH1_P,51,0.63,0.527,0.738,-
CRADD_P,60,0.63,0.527,0.738,-
MAPK7_P,68,0.63,0.526,0.738,-
OSTF1_P,37,0.63,0.526,0.738,-
YY1AP1_P,68,0.63,0.525,0.738,-
MLH1_P,58,0.64,0.525,0.738,-
MED9_P,173,0.64,0.524,0.737,-
COPS3_P,60,0.64,0.524,0.737,-
PDE7A_P,63,0.64,0.524,0.737,-
TSHZ3_P,137,0.64,0.524,0.737,-
STAT4_P,53,0.64,0.523,0.737,-
FCER1A_P,28,0.64,0.522,0.736,-
DAXX_P,40,0.64,0.521,0.735,-
RAB8B_P,94,0.64,0.52,0.735,-
DGKD_P,54,0.64,0.52,0.735,-
INTS6_P,41,0.64,0.52,0.735,-
PLPP1_P,34,0.65,0.518,0.735,-
FLNA_P,47,0.65,0.518,0.735,-
SMOC1_P,38,0.65,0.518,0.735,-
ZNF362_P,101,0.65,0.517,0.735,-
CIZ1_P,51,0.65,0.516,0.734,-
RC3H1_P,71,0.65,0.515,0.734,-
CERS4_P,134,0.65,0.515,0.734,-
CCT6B_P,83,0.65,0.513,0.733,-
ZNF703_P,106,0.66,0.511,0.731,-
STK25_P,26,0.66,0.511,0.731,-
BAG4_P,42,0.66,0.511,0.731,-
RUNX3_P,36,0.66,0.511,0.731,-
NEK11_P,49,0.66,0.51,0.731,-
SPG21_P,68,0.66,0.506,0.727,-
ASB6_P,25,0.67,0.505,0.726,-
CARD19_P,65,0.67,0.504,0.726,-
NFYC_P,76,0.67,0.501,0.723,-
TBC1D25_P,27,0.67,0.501,0.723,-
SUFU_P,32,0.68,0.497,0.719,-
KDM5A_P,29,0.68,0.495,0.718,-
CAMKK2_P,27,0.68,0.495,0.718,-
GRK6_P,27,0.68,0.494,0.717,-
RCBTB1_P,73,0.68,0.494,0.717,-
TFAP2E_P,88,0.68,0.493,0.717,-
TCEAL3_P,78,0.69,0.493,0.717,-
BCAR1_P,75,0.69,0.492,0.717,-
BAZ2B_P,35,0.69,0.492,0.717,-
OBSCN_P,42,0.69,0.489,0.715,-
PRKCA_P,27,0.69,0.489,0.715,-
CTBP2_P,44,0.69,0.488,0.715,-
ARHGEF25_P,29,0.69,0.487,0.714,-
TCEAL5_P,51,0.7,0.487,0.714,-
CEBPA_P,102,0.7,0.483,0.71,-
SCARB1_P,53,0.7,0.482,0.709,-
TMEM30A_P,29,0.71,0.481,0.708,-
BAIAP2_P,36,0.71,0.48,0.708,-
TFAP4_P,100,0.71,0.479,0.707,-
ASMTL_P,47,0.71,0.479,0.707,-
APOE_P,28,0.71,0.479,0.707,-
PIK3CA_P,59,0.71,0.478,0.707,-
TCEAL1_P,141,0.71,0.477,0.706,-
PRKD3_P,28,0.71,0.477,0.706,-
MLF1_P,74,0.72,0.474,0.705,-
ZNF608_P,91,0.72,0.471,0.701,-
EOMES_P,45,0.72,0.47,0.7,-
CCR10_P,42,0.72,0.469,0.699,-
ARL3_P,68,0.72,0.469,0.699,-
FGG_P,31,0.73,0.467,0.696,-
CORO1C_P,63,0.73,0.466,0.696,-
FRYL_P,132,0.73,0.464,0.694,-
C2CD3_P,97,0.73,0.462,0.692,-
ZNF544_P,39,0.74,0.461,0.691,-
PDE1A_P,36,0.74,0.461,0.691,-
PDZD8_P,57,0.74,0.46,0.691,-
HDAC5_P,91,0.75,0.456,0.688,-
ZFP90_P,67,0.75,0.455,0.687,-
CCL28_P,51,0.75,0.454,0.686,-
RIN1_P,77,0.75,0.452,0.685,-
NCOA3_P,53,0.75,0.452,0.685,-
ADGRV1_P,77,0.75,0.451,0.685,-
NR1H2_P,109,0.75,0.451,0.685,-
CHD9_P,82,0.75,0.45,0.685,-
IGF1_P,124,0.76,0.45,0.685,-
TLR3_P,79,0.76,0.45,0.685,-
ZNF12_P,56,0.76,0.45,0.685,-
RGL2_P,43,0.76,0.45,0.685,-
NCOR1_P,51,0.76,0.448,0.684,-
TAX1BP3_P,64,0.76,0.448,0.684,-
NCK2_P,25,0.76,0.447,0.684,-
IRAK4_P,33,0.76,0.445,0.682,-
ZNF426_P,52,0.76,0.445,0.682,-
ARHGDIB_P,36,0.76,0.445,0.682,-
CD74_P,60,0.76,0.445,0.682,-
ZNF592_P,45,0.77,0.444,0.682,-
SNAPC5_P,73,0.77,0.444,0.682,-
NFKB1_P,120,0.77,0.444,0.682,-
PLXNB1_P,58,0.77,0.444,0.682,-
ZXDC_P,54,0.77,0.443,0.682,-
S100A6_P,75,0.77,0.442,0.682,-
RING1_P,127,0.77,0.442,0.682,-
TNFAIP3_P,51,0.77,0.442,0.682,-
MEF2A_P,122,0.77,0.442,0.682,-
APPL2_P,69,0.77,0.441,0.682,-
PARP14_P,106,0.77,0.44,0.682,-
KIFAP3_P,26,0.77,0.44,0.682,-
ZNF207_P,63,0.77,0.439,0.681,-
SCAND1_P,123,0.77,0.439,0.681,-
GON4L_P,100,0.78,0.438,0.681,-
LTB4R_P,32,0.78,0.437,0.68,-
AHR_P,96,0.78,0.436,0.679,-
WWC1_P,163,0.78,0.434,0.677,-
ZDHHC6_P,47,0.78,0.434,0.677,-
ZBTB44_P,70,0.78,0.433,0.675,-
DRG2_P,53,0.78,0.432,0.675,-
ZBTB7A_P,99,0.79,0.432,0.675,-
DOK1_P,35,0.79,0.432,0.675,-
ZNF74_P,80,0.79,0.431,0.675,-
STK38L_P,40,0.79,0.431,0.675,-
ZGPAT_P,115,0.79,0.429,0.674,-
DBP_P,74,0.79,0.429,0.674,-
ZFHX3_P,86,0.79,0.428,0.673,-
AIDA_P,37,0.8,0.424,0.67,-
ROS1_P,37,0.8,0.423,0.67,-
RAP1B_P,76,0.8,0.423,0.67,-
HIF1AN_P,50,0.8,0.422,0.669,-
PPP1R12A_P,81,0.8,0.422,0.669,-
GEM_P,34,0.8,0.421,0.669,-
VAV1_P,155,0.81,0.42,0.669,-
ZNF155_P,42,0.81,0.42,0.669,-
SOX2_P,140,0.81,0.42,0.669,-
PDCD1LG2_P,26,0.81,0.419,0.669,-
COPS2_P,45,0.81,0.419,0.669,-
ZFAND3_P,55,0.81,0.418,0.669,-
STAT3_P,56,0.81,0.417,0.668,-
ARHGEF28_P,34,0.81,0.416,0.667,-
STAT5A_P,82,0.82,0.412,0.663,-
TBC1D13_P,26,0.82,0.41,0.661,-
ADGRG3_P,43,0.83,0.409,0.66,-
ENDOG_P,78,0.83,0.408,0.659,-
LZTS2_P,44,0.83,0.407,0.658,-
DGKQ_P,50,0.83,0.406,0.658,-
ROR1_P,28,0.83,0.404,0.656,-
MAP2K7_P,44,0.84,0.403,0.655,-
PRKACB_P,30,0.84,0.402,0.654,-
ID1_P,35,0.84,0.401,0.654,-
TLE1_P,25,0.84,0.4,0.654,-
ITGB6_P,32,0.85,0.397,0.651,-
S1PR4_P,40,0.85,0.396,0.65,-
ECM1_P,35,0.85,0.396,0.65,-
RPTOR_P,80,0.85,0.395,0.65,-
GPSM1_P,98,0.85,0.395,0.65,-
UNC13B_P,73,0.85,0.393,0.648,-
NKX2-1_P,275,0.86,0.392,0.646,-
USP16_P,87,0.86,0.391,0.646,-
ATM_P,32,0.86,0.39,0.645,-
CAP1_P,45,0.86,0.389,0.645,-
C9_P,35,0.86,0.387,0.643,-
TSC22D3_P,61,0.87,0.387,0.643,-
MECP2_P,70,0.87,0.387,0.643,-
ADGRL1_P,55,0.87,0.386,0.643,-
MS4A6A_P,26,0.87,0.386,0.643,-
SPA17_P,70,0.88,0.381,0.639,-
PLEKHM3_P,86,0.88,0.38,0.637,-
SETD2_P,123,0.88,0.379,0.637,-
RASAL3_P,53,0.88,0.379,0.636,-
MAFK_P,98,0.88,0.378,0.636,-
LATS1_P,81,0.88,0.378,0.636,-
MAML3_P,26,0.88,0.378,0.636,-
GNAS_P,53,0.88,0.378,0.636,-
VPS72_P,127,0.88,0.377,0.636,-
UBE2V1_P,33,0.89,0.376,0.635,-
MEF2C_P,68,0.89,0.376,0.635,-
RXRA_P,59,0.89,0.372,0.632,-
AURKA_P,49,0.89,0.372,0.632,-
ARHGDIA_P,80,0.9,0.371,0.63,-
RHOT1_P,26,0.9,0.369,0.628,-
FOXI1_P,74,0.9,0.368,0.627,-
ZNF516_P,88,0.9,0.368,0.627,-
HOPX_P,221,0.9,0.367,0.627,-
FZD6_P,34,0.9,0.367,0.626,-
KHSRP_P,62,0.91,0.365,0.625,-
EXT1_P,35,0.91,0.365,0.625,-
ARHGAP26_P,80,0.91,0.364,0.625,-
LMO3_P,362,0.91,0.364,0.625,-
PDCD4_P,61,0.91,0.364,0.625,-
RAB32_P,67,0.91,0.363,0.624,-
CDC42BPB_P,55,0.91,0.363,0.624,-
STAM_P,29,0.91,0.362,0.624,-
DTX3_P,80,0.91,0.362,0.624,-
LDB1_P,72,0.91,0.361,0.622,-
KLHL12_P,25,0.91,0.361,0.622,-
MAPK13_P,27,0.92,0.36,0.622,-
SRGAP1_P,93,0.92,0.36,0.622,-
MAML2_P,66,0.92,0.357,0.619,-
EAF1_P,115,0.93,0.354,0.615,-
WNK1_P,38,0.93,0.353,0.614,-
FCER1G_P,31,0.93,0.352,0.613,-
YWHAE_P,52,0.93,0.35,0.611,-
IRF1_P,82,0.93,0.35,0.611,-
SLK_P,78,0.94,0.349,0.611,-
POLR3C_P,66,0.94,0.348,0.61,-
RASSF1_P,31,0.94,0.347,0.609,-
ABI1_P,47,0.94,0.345,0.608,-
PHF20_P,42,0.95,0.344,0.606,-
CASZ1_P,122,0.95,0.344,0.606,-
MIB2_P,89,0.95,0.343,0.606,-
CDON_P,37,0.95,0.343,0.606,-
GNG7_P,42,0.95,0.341,0.604,-
CEBPD_P,52,0.95,0.341,0.604,-
SRGAP2_P,43,0.95,0.34,0.604,-
CLCN6_P,105,0.96,0.338,0.601,-
IQSEC1_P,161,0.96,0.337,0.6,-
CD53_P,36,0.96,0.335,0.6,-
PLCB2_P,28,0.97,0.334,0.6,-
ZDHHC20_P,154,0.97,0.334,0.6,-
CAPS_P,93,0.97,0.334,0.6,-
PPM1L_P,37,0.97,0.334,0.6,-
CPS1_P,42,0.97,0.332,0.599,-
PLXND1_P,25,0.97,0.332,0.599,-
FOXO4_P,75,0.97,0.332,0.599,-
PARD3_P,68,0.97,0.332,0.599,-
ZZZ3_P,55,0.97,0.331,0.599,-
SKAP2_P,63,0.97,0.331,0.599,-
ZNF22_P,154,0.97,0.331,0.599,-
SMPD2_P,54,0.97,0.331,0.599,-
SAV1_P,41,0.98,0.329,0.598,-
RIC8B_P,28,0.98,0.328,0.597,-
TSC22D4_P,116,0.98,0.328,0.597,-
CDK18_P,35,0.98,0.327,0.596,-
ARL8A_P,80,0.98,0.326,0.595,-
TADA2B_P,108,0.98,0.325,0.595,-
CNGB3_P,32,0.98,0.325,0.595,-
RASAL2_P,43,0.99,0.325,0.594,-
FZD5_P,30,0.99,0.323,0.593,-
HCLS1_P,53,0.99,0.322,0.592,-
GNA11_P,63,0.99,0.321,0.591,-
HDAC1_P,49,0.99,0.321,0.591,-
OTUD7B_P,43,0.99,0.32,0.591,-
CTNNB1_P,165,0.99,0.32,0.591,-
TNFRSF19_P,46,1,0.32,0.591,-
MIER1_P,94,1,0.319,0.59,-
CDC42BPG_P,75,1,0.318,0.59,-
MAFB_P,134,1,0.318,0.59,-
TRIP10_P,63,1,0.318,0.59,-
PTPN11_P,74,1.01,0.315,0.586,-
PIK3C2B_P,66,1.01,0.314,0.586,-
ARID1B_P,53,1.01,0.314,0.586,-
NSMAF_P,30,1.01,0.313,0.586,-
BTG2_P,97,1.01,0.313,0.586,-
TNFRSF14_P,69,1.01,0.313,0.586,-
SREBF2_P,91,1.01,0.312,0.586,-
ADCY6_P,48,1.01,0.312,0.586,-
ROBO1_P,33,1.01,0.31,0.585,-
INPP5B_P,40,1.01,0.31,0.585,-
RORA_P,71,1.01,0.31,0.585,-
YOD1_P,56,1.02,0.31,0.585,-
SOD2_P,58,1.02,0.309,0.585,-
HMGCR_P,38,1.02,0.309,0.585,-
DGKH_P,34,1.02,0.308,0.584,-
NFIC_P,86,1.02,0.308,0.584,-
APBB1_P,60,1.02,0.308,0.584,-
CELSR2_P,73,1.02,0.307,0.584,-
BRAF_P,99,1.02,0.306,0.583,-
HIVEP3_P,76,1.02,0.306,0.582,-
RAP1GAP2_P,72,1.02,0.305,0.582,-
COL4A3BP_P,34,1.03,0.305,0.582,-
ZNF189_P,70,1.03,0.305,0.582,-
JRKL_P,75,1.03,0.305,0.582,-
S100A10_P,46,1.03,0.305,0.582,-
AFP_P,33,1.03,0.304,0.582,-
PSD4_P,46,1.03,0.303,0.581,-
TAOK2_P,57,1.03,0.303,0.581,-
CD86_P,522,1.03,0.303,0.581,-
VENTX_P,118,1.04,0.3,0.579,-
ELK3_P,177,1.04,0.299,0.578,-
RPS6KA2_P,29,1.04,0.298,0.578,-
MLLT1_P,130,1.05,0.295,0.573,-
PRMT7_P,114,1.05,0.295,0.573,-
RABGAP1L_P,30,1.05,0.295,0.573,-
CAP2_P,46,1.06,0.291,0.57,-
RAB33B_P,94,1.06,0.29,0.57,-
RHOA_P,42,1.06,0.289,0.57,-
CUX1_P,42,1.06,0.288,0.569,-
LDLRAP1_P,30,1.07,0.286,0.567,-
PIK3CB_P,31,1.07,0.285,0.566,-
APBA3_P,60,1.07,0.285,0.566,-
SHOC2_P,69,1.07,0.285,0.566,-
SATB1_P,80,1.07,0.285,0.566,-
TSHZ1_P,63,1.07,0.284,0.566,-
GNAZ_P,41,1.07,0.283,0.566,-
RIT1_P,68,1.07,0.283,0.566,-
TTF1_P,40,1.07,0.283,0.566,-
ARHGAP5_P,28,1.07,0.283,0.566,-
HMGB1_P,112,1.07,0.283,0.566,-
NFIA_P,107,1.07,0.282,0.566,-
ROCK2_P,61,1.08,0.281,0.566,-
ZNF275_P,79,1.08,0.281,0.566,-
TRERF1_P,94,1.08,0.281,0.566,-
PDE3A_P,26,1.08,0.28,0.565,-
PKNOX1_P,31,1.08,0.28,0.565,-
ZNF521_P,85,1.08,0.279,0.565,-
ECT2L_P,50,1.08,0.279,0.565,-
RHOB_P,30,1.08,0.278,0.565,-
GAS1_P,43,1.09,0.278,0.564,-
CBY1_P,62,1.09,0.275,0.562,-
TSC1_P,79,1.09,0.275,0.562,-
NRIP2_P,103,1.09,0.274,0.562,-
ANKZF1_P,80,1.09,0.274,0.562,-
AGAP3_P,31,1.1,0.273,0.561,-
MORF4L2_P,165,1.1,0.272,0.56,-
NF1_P,33,1.1,0.27,0.558,-
RABL2B_P,142,1.1,0.27,0.558,-
DAPK3_P,82,1.1,0.27,0.558,-
MAGI1_P,88,1.1,0.269,0.558,-
INPP4A_P,72,1.11,0.268,0.558,-
TBC1D12_P,70,1.11,0.267,0.558,-
PRMT2_P,27,1.11,0.267,0.558,-
MKNK1_P,29,1.11,0.266,0.557,-
RRAGC_P,52,1.12,0.264,0.555,-
PBXIP1_P,104,1.12,0.264,0.555,-
PSIP1_P,119,1.12,0.264,0.555,-
PXN_P,61,1.12,0.263,0.554,-
CFLAR_P,26,1.12,0.263,0.554,-
PRKACA_P,79,1.12,0.262,0.553,-
BCL2L11_P,43,1.12,0.261,0.552,-
PURB_P,37,1.13,0.26,0.552,-
ITGA3_P,57,1.13,0.259,0.55,-
ZNF696_P,101,1.13,0.259,0.55,-
FAS_P,45,1.13,0.258,0.55,-
NPHP1_P,109,1.13,0.258,0.55,-
AKNA_P,111,1.13,0.257,0.55,-
UNC5B_P,48,1.14,0.256,0.549,-
PLEKHH3_P,58,1.14,0.256,0.549,-
RAB36_P,44,1.14,0.255,0.549,-
BBX_P,107,1.14,0.254,0.549,-
MCL1_P,42,1.14,0.254,0.549,-
TSC22D1_P,122,1.15,0.252,0.546,-
RNF20_P,66,1.15,0.25,0.545,-
ING3_P,79,1.15,0.25,0.544,-
PDGFRA_P,56,1.15,0.249,0.544,-
BTG1_P,134,1.15,0.249,0.544,-
ZFP3_P,128,1.16,0.248,0.543,-
GIT1_P,60,1.16,0.247,0.543,-
HIC1_P,77,1.16,0.247,0.543,-
S100A1_P,62,1.16,0.247,0.542,-
AGAP1_P,40,1.16,0.245,0.54,-
RAB5C_P,45,1.16,0.245,0.539,-
EIF4A2_P,26,1.16,0.244,0.538,-
BRCA2_P,48,1.17,0.243,0.537,-
IGF1R_P,61,1.17,0.243,0.537,-
LTBR_P,45,1.17,0.243,0.537,-
SMARCA4_P,61,1.17,0.242,0.537,-
HPGDS_P,49,1.17,0.241,0.535,-
TMEM102_P,71,1.17,0.24,0.535,-
DDR2_P,37,1.17,0.24,0.535,-
LPAR1_P,32,1.18,0.24,0.535,-
LSP1_P,25,1.18,0.239,0.534,-
CDC42EP1_P,53,1.18,0.238,0.533,-
TLR8_P,28,1.18,0.238,0.533,-
ANK3_P,26,1.18,0.238,0.533,-
RFX3_P,115,1.18,0.238,0.533,-
JMJD1C_P,89,1.18,0.238,0.533,-
AGPAT1_P,34,1.18,0.238,0.533,-
ITGA2B_P,60,1.18,0.238,0.533,-
PLXNB2_P,51,1.18,0.237,0.533,-
MORF4L1_P,139,1.18,0.237,0.533,-
MAFG_P,65,1.18,0.237,0.533,-
MKNK2_P,51,1.18,0.236,0.533,-
ARID5B_P,81,1.18,0.236,0.533,-
PAQR7_P,45,1.18,0.236,0.533,-
IL6_P,37,1.18,0.236,0.533,-
ZBTB5_P,47,1.19,0.235,0.533,-
PDGFRB_P,62,1.19,0.234,0.533,-
ZNF24_P,62,1.19,0.233,0.531,-
TMPRSS2_P,92,1.19,0.233,0.531,-
LBP_P,36,1.19,0.233,0.531,-
ZFYVE26_P,120,1.19,0.233,0.531,-
PLCG1_P,52,1.19,0.232,0.531,-
ZNF3_P,40,1.2,0.232,0.531,-
CSDC2_P,205,1.2,0.23,0.529,-
USP6NL_P,47,1.2,0.23,0.529,-
RBAK_P,30,1.2,0.23,0.529,-
MINK1_P,100,1.2,0.229,0.529,-
PIK3R1_P,35,1.2,0.229,0.529,-
MAFF_P,35,1.2,0.229,0.529,-
CCNL1_P,89,1.21,0.228,0.528,-
PTPRC_P,38,1.21,0.226,0.527,-
TERF1_P,139,1.21,0.226,0.527,-
RAB42_P,32,1.21,0.225,0.526,-
KAT6B_P,250,1.21,0.225,0.526,-
CD4_P,35,1.21,0.225,0.526,-
MAGI3_P,42,1.21,0.224,0.526,-
TTN_P,44,1.22,0.224,0.526,-
TFRC_P,34,1.22,0.224,0.526,-
NEDD4_P,39,1.22,0.223,0.525,-
PRDM16_P,72,1.22,0.222,0.525,-
HMGN5_P,57,1.22,0.222,0.525,-
IFT172_P,87,1.22,0.222,0.525,-
FST_P,171,1.22,0.221,0.525,-
HDAC7_P,139,1.22,0.221,0.525,-
GNA13_P,66,1.22,0.221,0.525,-
STRN_P,84,1.23,0.22,0.524,-
IKZF1_P,142,1.23,0.219,0.523,-
CDC42BPA_P,40,1.23,0.219,0.523,-
RAB31_P,41,1.23,0.218,0.522,-
DZIP3_P,157,1.23,0.217,0.522,-
ADCY9_P,53,1.24,0.217,0.521,-
ZNF501_P,29,1.24,0.215,0.52,-
ASB7_P,48,1.24,0.215,0.52,-
KEAP1_P,185,1.24,0.215,0.52,-
SHANK2_P,48,1.24,0.214,0.52,-
ABL2_P,115,1.25,0.213,0.52,-
BMPR2_P,76,1.25,0.213,0.52,-
TRPS1_P,67,1.25,0.211,0.518,-
TACSTD2_P,44,1.25,0.211,0.518,-
IFT52_P,43,1.25,0.211,0.518,-
RBSN_P,103,1.25,0.21,0.518,-
NACC2_P,87,1.25,0.21,0.517,-
