Regulon	Size	NES	p.value	FDR	Sign
NKX6-3	97	0.78	0.438	0.723	+
MSGN1	71	0.77	0.438	0.724	+
ZNF205	68	0.77	0.438	0.724	+
NFKB2	84	0.77	0.439	0.724	+
TP53TG5	59	0.77	0.439	0.724	+
FOXP4	156	0.77	0.439	0.724	+
ZNF485	141	0.77	0.439	0.724	+
MTA2	60	0.77	0.439	0.724	+
ACIN1	86	0.77	0.44	0.724	+
SLC9A3R1	82	0.77	0.44	0.724	+
TPRA1	60	0.77	0.44	0.724	+
CRKL	47	0.77	0.441	0.725	+
ZNF155	57	0.77	0.441	0.725	+
DDAH2	48	0.77	0.442	0.725	+
RASGRF2	88	0.77	0.442	0.725	+
NCOA6	68	0.77	0.443	0.727	+
BRE	49	0.77	0.444	0.727	+
BCR	34	0.76	0.444	0.727	+
AXL	72	0.76	0.445	0.727	+
ZNF460	46	0.76	0.445	0.727	+
ALK	37	0.76	0.445	0.727	+
MXD4	101	0.76	0.445	0.727	+
PITPNM1	51	0.76	0.445	0.727	+
MS4A5	54	0.76	0.445	0.727	+
FLT3LG	91	0.76	0.445	0.727	+
ZNF277	120	0.76	0.446	0.727	+
MIF	134	0.76	0.446	0.728	+
ZNF608	68	0.76	0.446	0.728	+
PLCB2	26	0.76	0.447	0.729	+
ARID5A	349	0.76	0.447	0.729	+
RABGAP1	113	0.76	0.447	0.729	+
TSC22D4	39	0.76	0.447	0.729	+
CASP8AP2	179	0.76	0.449	0.73	+
MARK2	51	0.76	0.449	0.731	+
IL15	34	0.76	0.45	0.732	+
ZNF497	98	0.75	0.45	0.732	+
TTL	34	0.75	0.451	0.732	+
APOE	75	0.75	0.451	0.732	+
RAB34	74	0.75	0.451	0.732	+
LRP1	79	0.75	0.451	0.732	+
TCF7L1	137	0.75	0.451	0.732	+
SRF	109	0.75	0.452	0.732	+
RCOR2	43	0.75	0.452	0.732	+
IGFBP2	74	0.75	0.452	0.732	+
AVPR1A	47	0.75	0.452	0.732	+
RNF43	44	0.75	0.453	0.733	+
PSMC5	27	0.75	0.453	0.733	+
CXXC5	74	0.75	0.454	0.734	+
ARHGEF12	57	0.75	0.454	0.734	+
LATS2	44	0.75	0.454	0.734	+
FAM175A	44	0.75	0.454	0.734	+
CREBRF	90	0.75	0.455	0.734	+
ZDBF2	60	0.75	0.455	0.734	+
OR2T11	64	0.75	0.455	0.734	+
ITPK1	44	0.75	0.455	0.734	+
OR6C1	56	0.75	0.456	0.734	+
ZNF628	81	0.75	0.456	0.734	+
NFYA	105	0.75	0.456	0.734	+
ZNF235	60	0.75	0.456	0.734	+
IRF2BP1	176	0.75	0.456	0.734	+
RCHY1	114	0.74	0.457	0.734	+
DDAH1	107	0.74	0.457	0.734	+
IL1R1	47	0.74	0.457	0.734	+
ZNF443	104	0.74	0.458	0.734	+
ZNF529	41	0.74	0.458	0.734	+
CRY1	147	0.74	0.458	0.734	+
OR4F4	43	0.74	0.458	0.734	+
MAP4K2	56	0.74	0.458	0.735	+
DLL3	61	0.74	0.458	0.735	+
BCL3	47	0.74	0.458	0.735	+
TIFA	48	0.74	0.459	0.735	+
SRA1	135	0.74	0.459	0.735	+
PRKAB1	41	0.74	0.459	0.735	+
OBSCN	94	0.74	0.46	0.735	+
NPY6R	56	0.74	0.46	0.735	+
SAP30BP	88	0.74	0.461	0.735	+
TSPAN12	98	0.74	0.461	0.736	+
LHX4	44	0.74	0.462	0.736	+
ZNF774	162	0.73	0.463	0.737	+
GP6	51	0.73	0.463	0.737	+
MPZL1	170	0.73	0.464	0.737	+
DUSP22	53	0.73	0.464	0.737	+
IQSEC3	58	0.73	0.464	0.737	+
TMEM101	173	0.73	0.464	0.737	+
OR5A1	52	0.73	0.464	0.737	+
HOXC5	80	0.73	0.465	0.737	+
ZRSR2	86	0.73	0.465	0.737	+
ZC3H11A	76	0.73	0.466	0.738	+
DUSP16	60	0.73	0.466	0.738	+
AGFG2	49	0.73	0.466	0.738	+
ZNF880	78	0.73	0.466	0.738	+
ZNF569	64	0.73	0.467	0.738	+
CHRNA4	46	0.73	0.467	0.738	+
WWOX	38	0.73	0.468	0.738	+
RAB28	81	0.73	0.468	0.739	+
OR6N2	52	0.73	0.468	0.739	+
DISP1	56	0.72	0.469	0.739	+
LCK	34	0.72	0.469	0.739	+
CRADD	156	0.72	0.469	0.739	+
ATP6AP2	108	0.72	0.47	0.739	+
TAF12	124	0.72	0.47	0.739	+
MITF	105	0.72	0.471	0.739	+
OR6Y1	42	0.72	0.471	0.739	+
IL1RAP	131	0.72	0.471	0.739	+
CEP63	38	0.72	0.472	0.74	+
MICB	42	0.72	0.472	0.74	+
ETV1	114	0.72	0.472	0.74	+
CPS1	31	0.72	0.472	0.74	+
GTF2IRD2B	74	0.72	0.473	0.74	+
MCHR1	69	0.72	0.473	0.741	+
GPR176	40	0.72	0.474	0.741	+
NSMCE3	187	0.72	0.474	0.741	+
ZNF444	75	0.71	0.475	0.742	+
MAFK	91	0.71	0.476	0.743	+
DAXX	38	0.71	0.476	0.743	+
FLII	109	0.71	0.477	0.743	+
ATXN3	148	0.71	0.477	0.743	+
PASK	53	0.71	0.477	0.743	+
SBK2	26	0.71	0.478	0.743	+
TRIM28	41	0.71	0.478	0.743	+
GNB4	91	0.71	0.478	0.743	+
CNTNAP5	26	0.71	0.479	0.745	+
NLRP12	25	0.71	0.479	0.745	+
ZNF226	58	0.71	0.48	0.745	+
RAB40C	63	0.71	0.48	0.746	+
RPS27L	53	0.71	0.48	0.746	+
ZNF222	50	0.7	0.481	0.747	+
ZNF211	68	0.7	0.481	0.747	+
IGHMBP2	136	0.7	0.482	0.747	+
STAMBP	66	0.7	0.482	0.747	+
IL3	76	0.7	0.482	0.747	+
ZNF571	48	0.7	0.482	0.747	+
DAP	88	0.7	0.483	0.747	+
NUP62	45	0.7	0.483	0.747	+
DOK3	35	0.7	0.484	0.748	+
HMBOX1	40	0.7	0.484	0.748	+
NAB2	193	0.7	0.484	0.748	+
CYLD	50	0.7	0.484	0.749	+
FIBP	88	0.7	0.485	0.749	+
ZNF776	29	0.7	0.485	0.749	+
CASP8	177	0.7	0.486	0.75	+
CHAMP1	44	0.7	0.486	0.75	+
OR5AC2	43	0.7	0.487	0.75	+
NAE1	63	0.7	0.487	0.75	+
OR52I1	46	0.69	0.487	0.751	+
TOX2	67	0.69	0.488	0.751	+
CASP3	78	0.69	0.488	0.751	+
TAS2R13	52	0.69	0.488	0.751	+
IMPA2	138	0.69	0.488	0.751	+
RASSF5	25	0.69	0.488	0.751	+
ZNF534	74	0.69	0.489	0.751	+
PPP2R5E	96	0.69	0.49	0.752	+
OR52N4	27	0.69	0.49	0.752	+
VPS72	117	0.69	0.49	0.752	+
PRKAG1	150	0.69	0.491	0.752	+
LPIN2	125	0.69	0.491	0.752	+
DYRK2	87	0.69	0.491	0.752	+
IFT88	69	0.69	0.492	0.752	+
FBXW11	122	0.69	0.492	0.753	+
SPHK2	54	0.69	0.492	0.753	+
GUCA1B	69	0.69	0.493	0.753	+
TBX2	150	0.68	0.493	0.754	+
ZDHHC4	94	0.68	0.494	0.754	+
EPHA4	59	0.68	0.494	0.755	+
FSHR	69	0.68	0.495	0.755	+
PLAGL2	97	0.68	0.495	0.755	+
PYGO2	311	0.68	0.496	0.756	+
ANKRD30A	71	0.68	0.496	0.756	+
ZNF273	70	0.68	0.497	0.756	+
TCF23	56	0.68	0.497	0.756	+
PRMT7	118	0.68	0.497	0.756	+
PCSK7	45	0.68	0.498	0.757	+
FIZ1	47	0.68	0.499	0.758	+
CAMKK2	67	0.67	0.5	0.759	+
RAMP2	58	0.67	0.5	0.759	+
HSD3B1	66	0.67	0.5	0.759	+
GRB2	50	0.67	0.5	0.759	+
GPR89A	121	0.67	0.501	0.759	+
ADCY10	58	0.67	0.501	0.76	+
RAB33B	73	0.67	0.502	0.76	+
TEAD2	109	0.67	0.502	0.761	+
GLI3	79	0.67	0.502	0.761	+
ADGRG5	41	0.67	0.502	0.761	+
ZNF296	59	0.67	0.502	0.761	+
HINFP	87	0.67	0.503	0.761	+
RNF6	68	0.67	0.503	0.761	+
HTR4	41	0.67	0.504	0.762	+
PDK1	55	0.67	0.504	0.762	+
ZEB2	200	0.67	0.504	0.762	+
DPF1	171	0.67	0.504	0.762	+
KDM4D	152	0.67	0.505	0.762	+
GUCA1A	67	0.67	0.505	0.762	+
RAB4B	88	0.67	0.505	0.762	+
ZNF678	58	0.67	0.505	0.762	+
CGGBP1	30	0.67	0.506	0.762	+
S100A11	126	0.67	0.506	0.762	+
TDGF1	57	0.67	0.506	0.762	+
PIR	128	0.66	0.507	0.763	+
EGR4	68	0.66	0.507	0.763	+
TAS2R42	40	0.66	0.508	0.763	+
TRIB1	168	0.66	0.508	0.763	+
FOXL2	100	0.66	0.509	0.763	+
CDC42SE1	178	0.66	0.509	0.763	+
TBC1D15	66	0.66	0.509	0.763	+
ZNF302	66	0.66	0.509	0.763	+
MSC	101	0.66	0.51	0.764	+
ZNF616	31	0.66	0.51	0.764	+
HOXD9	47	0.66	0.511	0.764	+
NOTO	65	0.66	0.511	0.764	+
MAP3K12	94	0.66	0.511	0.764	+
SOCS3	54	0.66	0.511	0.764	+
SOX7	77	0.66	0.512	0.764	+
RHO	55	0.66	0.512	0.765	+
RAB19	121	0.65	0.513	0.765	+
ZNF25	116	0.65	0.513	0.765	+
SOX12	150	0.65	0.513	0.765	+
OR2T6	56	0.65	0.514	0.765	+
OR9Q1	57	0.65	0.514	0.765	+
HGF	42	0.65	0.514	0.765	+
GRIA1	43	0.65	0.514	0.765	+
ZDHHC19	114	0.65	0.514	0.765	+
ATF1	88	0.65	0.514	0.765	+
ETV5	82	0.65	0.514	0.765	+
PDE1C	50	0.65	0.514	0.765	+
ASIP	52	0.65	0.515	0.766	+
ATP2A2	58	0.65	0.515	0.766	+
PPP2R2A	37	0.65	0.516	0.766	+
GRK7	72	0.65	0.516	0.766	+
GNB2	41	0.65	0.516	0.766	+
MCTP2	60	0.65	0.517	0.766	+
TBL3	93	0.65	0.517	0.766	+
UBE2I	262	0.65	0.518	0.767	+
TRAF5	136	0.65	0.518	0.767	+
TAS2R14	75	0.65	0.518	0.767	+
KRIT1	74	0.65	0.518	0.767	+
ZNF587	67	0.65	0.519	0.767	+
NMRAL1	236	0.65	0.519	0.767	+
ZNF207	115	0.64	0.519	0.767	+
XRCC6	76	0.64	0.519	0.767	+
GPR85	36	0.64	0.52	0.767	+
SND1	281	0.64	0.52	0.767	+
RHBDL1	46	0.64	0.52	0.768	+
CEBPA	149	0.64	0.521	0.768	+
ZNF468	57	0.64	0.522	0.769	+
ARL2	94	0.64	0.522	0.769	+
PKIA	164	0.64	0.523	0.77	+
NRIP1	37	0.64	0.523	0.77	+
ZNF579	75	0.64	0.524	0.77	+
KLRG1	34	0.64	0.525	0.771	+
ZNF385A	106	0.63	0.527	0.772	+
TRAF2	70	0.63	0.527	0.772	+
DACT1	46	0.63	0.527	0.772	+
FLT1	58	0.63	0.527	0.772	+
PPP1R15A	83	0.63	0.527	0.772	+
TLR6	38	0.63	0.527	0.772	+
KDM2B	350	0.63	0.527	0.772	+
TLK2	78	0.63	0.528	0.772	+
TBC1D20	49	0.63	0.528	0.772	+
TOM1L1	71	0.63	0.528	0.772	+
ZNF566	37	0.63	0.529	0.774	+
PHB2	99	0.63	0.53	0.774	+
TET1	45	0.63	0.53	0.774	+
SRGAP2	71	0.63	0.53	0.774	+
HAND1	73	0.63	0.53	0.774	+
NPAS2	131	0.63	0.53	0.774	+
ZNF670	48	0.63	0.531	0.775	+
GOLT1B	69	0.63	0.531	0.775	+
ASH1L	109	0.63	0.531	0.775	+
CHRM4	47	0.63	0.531	0.775	+
ZNF735	39	0.62	0.532	0.775	+
DMRT3	69	0.62	0.533	0.775	+
STRADB	60	0.62	0.533	0.775	+
SOX1	45	0.62	0.534	0.776	+
AXIN1	44	0.62	0.534	0.776	+
ZNF141	63	0.62	0.534	0.776	+
DPRX	76	0.62	0.534	0.776	+
NGEF	34	0.62	0.534	0.776	+
LY96	38	0.62	0.535	0.776	+
ZNF16	79	0.62	0.535	0.776	+
LHCGR	54	0.62	0.535	0.776	+
KAT5	30	0.62	0.536	0.776	+
POT1	55	0.62	0.537	0.776	+
FRY	96	0.62	0.537	0.776	+
TLE6	181	0.62	0.537	0.776	+
ARL5B	54	0.62	0.538	0.776	+
HTR3B	41	0.62	0.538	0.776	+
GNB1L	52	0.62	0.538	0.776	+
ZNF837	57	0.62	0.538	0.776	+
PICK1	58	0.61	0.54	0.776	+
RAB2B	131	0.61	0.54	0.776	+
SIX5	73	0.61	0.54	0.776	+
ZFP62	172	0.61	0.54	0.776	+
TAF6	94	0.61	0.541	0.776	+
SPOCK1	68	0.61	0.541	0.776	+
ZNF766	112	0.61	0.541	0.776	+
VN1R2	60	0.61	0.541	0.776	+
ASCC3	53	0.61	0.541	0.776	+
HIVEP2	75	0.61	0.541	0.776	+
GPR1	68	0.61	0.541	0.776	+
MDM2	85	0.61	0.543	0.777	+
SMAD2	127	0.61	0.543	0.777	+
OPTN	74	0.61	0.543	0.777	+
CRTC2	247	0.61	0.544	0.777	+
ELP3	110	0.61	0.544	0.777	+
GLI1	63	0.61	0.544	0.778	+
ZNF219	43	0.61	0.545	0.779	+
CLP1	90	0.6	0.547	0.78	+
OR2G3	48	0.6	0.547	0.781	+
DBNL	46	0.6	0.547	0.781	+
TFEC	260	0.6	0.548	0.781	+
TBC1D17	86	0.6	0.548	0.781	+
DBP	49	0.6	0.549	0.781	+
LRCH4	147	0.6	0.549	0.781	+
EML4	79	0.6	0.549	0.781	+
ZNF546	53	0.6	0.549	0.781	+
TYRO3	71	0.6	0.55	0.781	+
MS4A8	98	0.6	0.55	0.781	+
GMEB2	152	0.6	0.551	0.782	+
MIB1	42	0.59	0.552	0.782	+
CSNK1G3	49	0.59	0.553	0.782	+
BAX	49	0.59	0.553	0.783	+
ZNF703	68	0.59	0.553	0.783	+
SECTM1	43	0.59	0.554	0.783	+
ZNF564	200	0.59	0.554	0.783	+
GNB5	47	0.59	0.555	0.783	+
HIST1H4K	36	0.59	0.555	0.783	+
ZFP1	63	0.59	0.556	0.783	+
GARNL3	102	0.59	0.556	0.783	+
FERD3L	45	0.59	0.556	0.783	+
OR4D1	52	0.59	0.556	0.783	+
NELFCD	235	0.59	0.556	0.783	+
TAF9	133	0.59	0.556	0.783	+
GMPS	200	0.59	0.557	0.783	+
DAPK2	68	0.59	0.557	0.783	+
TRIM13	61	0.59	0.557	0.783	+
ADGRB2	43	0.59	0.558	0.783	+
GPR149	49	0.59	0.558	0.783	+
RAPGEF5	52	0.59	0.558	0.783	+
CCNT2	198	0.59	0.558	0.783	+
SPOP	81	0.59	0.558	0.784	+
NACC2	86	0.58	0.559	0.784	+
PSD2	66	0.58	0.559	0.784	+
MS4A15	48	0.58	0.559	0.784	+
TICAM2	64	0.58	0.559	0.784	+
DEDD2	57	0.58	0.56	0.784	+
FOXI3	51	0.58	0.56	0.784	+
VOPP1	87	0.58	0.56	0.784	+
ZNF750	84	0.58	0.56	0.785	+
OR2M4	70	0.58	0.561	0.785	+
ING3	113	0.58	0.561	0.785	+
KLF14	107	0.58	0.562	0.786	+
SMARCAL1	183	0.58	0.562	0.786	+
PLCG1	69	0.58	0.563	0.786	+
ZNF284	65	0.58	0.563	0.786	+
OR4D10	41	0.58	0.563	0.786	+
PPM1A	272	0.58	0.563	0.786	+
OR6Q1	41	0.58	0.563	0.786	+
OR51G2	58	0.58	0.563	0.786	+
RHOG	56	0.58	0.563	0.786	+
RAC3	101	0.58	0.564	0.787	+
TMED4	49	0.58	0.565	0.787	+
SLC7A3	78	0.58	0.565	0.787	+
TAS2R39	53	0.58	0.565	0.787	+
TRAF3IP2	58	0.57	0.566	0.787	+
RPS6KA5	51	0.57	0.566	0.787	+
RAB5B	52	0.57	0.567	0.788	+
SSX3	80	0.57	0.567	0.788	+
ZNF264	36	0.57	0.567	0.788	+
COL4A3BP	71	0.57	0.567	0.788	+
RELB	89	0.57	0.567	0.788	+
SHANK2	56	0.57	0.567	0.788	+
CYP26B1	39	0.57	0.568	0.788	+
ARFRP1	60	0.57	0.568	0.788	+
MCF2	56	0.57	0.568	0.788	+
RASL10A	86	0.57	0.568	0.788	+
ELF2	57	0.57	0.568	0.788	+
NFATC4	137	0.57	0.569	0.788	+
MYOD1	61	0.57	0.569	0.789	+
OR10H3	51	0.57	0.57	0.79	+
CD300C	30	0.57	0.571	0.791	+
YBX2	77	0.56	0.574	0.793	+
MS4A6E	42	0.56	0.575	0.794	+
OR2F2	41	0.56	0.575	0.794	+
SKAP1	26	0.56	0.575	0.794	+
ZIM2	54	0.56	0.575	0.794	+
IRX4	57	0.56	0.575	0.794	+
CERS6	89	0.56	0.578	0.796	+
KSR1	60	0.55	0.579	0.797	+
MAX	101	0.55	0.579	0.797	+
ASB4	37	0.55	0.579	0.797	+
RTN2	32	0.55	0.579	0.797	+
IFNAR2	68	0.55	0.58	0.797	+
CRHR2	42	0.55	0.58	0.797	+
PAK2	108	0.55	0.581	0.797	+
CLEC1B	57	0.55	0.581	0.797	+
CALCR	45	0.55	0.581	0.797	+
ELK1	95	0.55	0.581	0.797	+
FZD3	53	0.55	0.581	0.797	+
NEK11	44	0.55	0.582	0.798	+
ZBTB45	32	0.55	0.582	0.798	+
GPHN	30	0.55	0.584	0.799	+
OR2S2	58	0.54	0.586	0.801	+
TBC1D9B	83	0.54	0.589	0.804	+
ZNF184	66	0.54	0.589	0.804	+
TLK1	37	0.54	0.589	0.804	+
GUCY2D	71	0.54	0.589	0.804	+
PRPF6	112	0.54	0.589	0.804	+
TAS2R1	53	0.54	0.59	0.804	+
CCND2	56	0.54	0.59	0.805	+
LRP5	39	0.54	0.591	0.805	+
NLRP6	60	0.54	0.591	0.805	+
DGKD	51	0.54	0.591	0.805	+
ZNF619	35	0.54	0.591	0.805	+
HIST1H4J	70	0.54	0.591	0.805	+
POU4F2	89	0.54	0.592	0.805	+
OR11G2	77	0.53	0.593	0.806	+
LTB4R2	68	0.53	0.593	0.806	+
ZNF573	25	0.53	0.594	0.807	+
CCL26	64	0.53	0.594	0.807	+
ARHGEF28	107	0.53	0.595	0.807	+
RAB21	43	0.53	0.595	0.808	+
SNCAIP	51	0.53	0.597	0.809	+
MYD88	52	0.53	0.597	0.809	+
ALCAM	66	0.53	0.598	0.81	+
ASXL1	148	0.53	0.598	0.81	+
PLEKHH3	80	0.53	0.598	0.81	+
ZNF652	103	0.53	0.598	0.81	+
OR52B6	57	0.53	0.599	0.81	+
ASAP1	98	0.53	0.599	0.81	+
LZTFL1	95	0.53	0.599	0.81	+
ZNF189	129	0.53	0.6	0.81	+
OR2F1	62	0.52	0.6	0.811	+
MED20	85	0.52	0.6	0.811	+
ADCY2	73	0.52	0.601	0.811	+
YEATS2	343	0.52	0.601	0.811	+
ROBO1	32	0.52	0.601	0.811	+
ATXN3L	120	0.52	0.602	0.811	+
ABCA1	57	0.52	0.603	0.812	+
VPS25	137	0.52	0.603	0.812	+
ZNF615	51	0.52	0.603	0.812	+
ITGAX	31	0.52	0.603	0.812	+
OR9A4	49	0.52	0.603	0.812	+
ZNF524	42	0.52	0.603	0.812	+
SUPT16H	135	0.52	0.604	0.812	+
PIM1	238	0.52	0.604	0.813	+
CHRND	43	0.52	0.605	0.813	+
ZFPM1	79	0.52	0.605	0.813	+
RINT1	63	0.51	0.607	0.816	+
EN1	62	0.51	0.609	0.817	+
SMAD1	44	0.51	0.61	0.817	+
TAS2R20	143	0.51	0.61	0.817	+
ARRB1	42	0.51	0.611	0.817	+
TAS2R3	52	0.51	0.611	0.817	+
GPR26	60	0.51	0.612	0.817	+
IRF2	118	0.51	0.612	0.817	+
ZFYVE28	118	0.51	0.612	0.817	+
ARID2	59	0.51	0.612	0.818	+
OR13J1	46	0.51	0.613	0.818	+
IRF8	91	0.51	0.613	0.818	+
WNT3A	106	0.51	0.613	0.818	+
TMEM229A	79	0.5	0.614	0.818	+
ZNF799	122	0.5	0.614	0.818	+
CNTNAP1	90	0.5	0.614	0.818	+
SIRT1	67	0.5	0.614	0.818	+
ZFP36L1	154	0.5	0.614	0.818	+
CERS5	58	0.5	0.614	0.818	+
RBM14	36	0.5	0.614	0.818	+
TAS2R46	63	0.5	0.614	0.818	+
MED25	196	0.5	0.615	0.818	+
VAC14	68	0.5	0.615	0.818	+
ZNF808	73	0.5	0.616	0.818	+
TNFSF9	46	0.5	0.616	0.818	+
ZNF251	73	0.5	0.616	0.818	+
MKX	76	0.5	0.616	0.818	+
TFAP4	58	0.5	0.617	0.818	+
MAP3K10	44	0.5	0.617	0.818	+
ZNF382	42	0.5	0.617	0.818	+
USF1	112	0.5	0.618	0.818	+
LRRN2	44	0.5	0.618	0.818	+
MED15	164	0.5	0.619	0.818	+
OR52K2	68	0.5	0.619	0.818	+
DLL4	61	0.5	0.619	0.818	+
SP110	72	0.5	0.619	0.818	+
PAQR7	76	0.5	0.62	0.818	+
ARHGAP4	67	0.49	0.621	0.819	+
ERCC2	115	0.49	0.621	0.819	+
PSD4	42	0.49	0.621	0.819	+
PLEK	26	0.49	0.622	0.819	+
BAD	127	0.49	0.622	0.819	+
PAG1	57	0.49	0.622	0.819	+
OR8D4	42	0.49	0.622	0.819	+
MED11	153	0.49	0.622	0.819	+
ATF7IP2	260	0.49	0.623	0.819	+
IL15RA	75	0.49	0.623	0.819	+
PTOV1	193	0.49	0.623	0.819	+
GRK6	64	0.49	0.624	0.819	+
PLD2	62	0.49	0.624	0.819	+
ANKDD1A	65	0.49	0.624	0.819	+
ACSL6	58	0.49	0.624	0.819	+
CARD8	30	0.49	0.624	0.819	+
NFKBIA	64	0.49	0.624	0.819	+
FEZF2	71	0.49	0.625	0.819	+
H3F3A	34	0.49	0.625	0.819	+
SREBF2	83	0.49	0.626	0.819	+
ZNF639	83	0.49	0.626	0.819	+
ADAM11	79	0.49	0.626	0.819	+
ZNF398	116	0.49	0.626	0.819	+
ZNF763	134	0.49	0.626	0.819	+
TGFBRAP1	89	0.49	0.627	0.82	+
EDNRA	66	0.48	0.628	0.82	+
RHOQ	29	0.48	0.63	0.822	+
ZNF223	68	0.48	0.63	0.822	+
ZSCAN12	61	0.48	0.63	0.822	+
HOXC8	64	0.48	0.63	0.822	+
BCAR1	43	0.48	0.631	0.822	+
ZNF554	194	0.48	0.631	0.822	+
SDHA	38	0.48	0.632	0.823	+
PDE6A	47	0.48	0.632	0.823	+
AHCTF1	49	0.48	0.632	0.823	+
PITX2	73	0.48	0.632	0.823	+
DGKI	53	0.48	0.633	0.823	+
ARID5B	35	0.48	0.633	0.824	+
COMMD7	64	0.48	0.634	0.824	+
OR10T2	60	0.48	0.634	0.824	+
PIAS1	43	0.48	0.634	0.824	+
CNTN6	49	0.47	0.635	0.824	+
SGSM3	67	0.47	0.635	0.824	+
HOXD3	84	0.47	0.636	0.825	+
OR8D1	39	0.47	0.636	0.825	+
OR10X1	33	0.47	0.636	0.825	+
YBX1	63	0.47	0.636	0.825	+
CCL8	33	0.47	0.636	0.825	+
GPR157	73	0.47	0.637	0.825	+
PNRC1	213	0.47	0.637	0.826	+
ZNF148	60	0.47	0.639	0.826	+
PTGES2	187	0.47	0.639	0.827	+
NFYB	163	0.47	0.64	0.827	+
EP300	54	0.47	0.64	0.827	+
TULP3	67	0.47	0.64	0.827	+
OR5D16	68	0.47	0.641	0.828	+
OPN1SW	78	0.47	0.642	0.828	+
RLIM	64	0.46	0.643	0.829	+
GABRR1	36	0.46	0.643	0.829	+
ITPKB	32	0.46	0.643	0.829	+
ARID4B	63	0.46	0.644	0.829	+
NEUROD4	61	0.46	0.644	0.829	+
BCL2L10	63	0.46	0.644	0.829	+
OR51T1	66	0.46	0.644	0.829	+
AIP	66	0.46	0.644	0.829	+
EFS	73	0.46	0.644	0.829	+
CARD9	62	0.46	0.644	0.829	+
HIST1H4B	49	0.46	0.644	0.829	+
USP6	154	0.46	0.645	0.829	+
MLST8	56	0.46	0.645	0.83	+
RIN1	54	0.46	0.646	0.83	+
ZBED4	49	0.46	0.646	0.83	+
TFCP2	100	0.46	0.647	0.831	+
PRRX1	85	0.46	0.647	0.831	+
ZSWIM1	75	0.46	0.647	0.831	+
ARHGEF1	109	0.46	0.648	0.832	+
TAF9B	84	0.46	0.649	0.832	+
POU6F1	86	0.46	0.649	0.832	+
ELANE	53	0.45	0.65	0.833	+
FOXF1	97	0.45	0.65	0.833	+
SUPT20H	250	0.45	0.65	0.833	+
ZNF550	46	0.45	0.651	0.833	+
MECP2	68	0.45	0.651	0.833	+
CCAR1	61	0.45	0.651	0.833	+
PSMD9	73	0.45	0.651	0.833	+
TAS2R8	65	0.45	0.651	0.833	+
ELF1	54	0.45	0.652	0.834	+
RALGAPB	46	0.45	0.653	0.834	+
KCNIP3	55	0.45	0.653	0.834	+
OR5J2	47	0.45	0.654	0.834	+
OR4K17	57	0.45	0.654	0.835	+
CUL3	111	0.45	0.656	0.836	+
ZMAT5	43	0.45	0.656	0.836	+
HDAC8	65	0.45	0.656	0.837	+
OR6C2	54	0.44	0.657	0.837	+
BANP	63	0.44	0.658	0.837	+
TAS2R9	52	0.44	0.658	0.837	+
C1QBP	279	0.44	0.659	0.838	+
EPHB2	77	0.44	0.659	0.838	+
RUVBL2	203	0.44	0.659	0.838	+
HBP1	103	0.44	0.66	0.838	+
ZNF7	110	0.44	0.66	0.839	+
ZNF282	62	0.44	0.66	0.839	+
MYNN	46	0.44	0.662	0.839	+
SPRED3	75	0.44	0.662	0.839	+
ASCL3	52	0.44	0.662	0.839	+
CASP1	39	0.44	0.662	0.839	+
NFKBIZ	157	0.44	0.662	0.839	+
TNFRSF10C	68	0.44	0.663	0.839	+
PTGIS	34	0.44	0.663	0.839	+
SMAD5	54	0.44	0.663	0.839	+
GLIS1	63	0.44	0.663	0.839	+
CHRNA5	47	0.43	0.664	0.839	+
BARX1	56	0.43	0.665	0.84	+
FOXI2	47	0.43	0.665	0.84	+
IFT52	104	0.43	0.665	0.84	+
ZNF827	109	0.43	0.666	0.841	+
CAMLG	71	0.43	0.666	0.841	+
LPAR6	67	0.43	0.667	0.841	+
ZNF467	112	0.43	0.667	0.841	+
CDX1	82	0.43	0.667	0.841	+
AKAP13	38	0.43	0.668	0.841	+
ITGB5	83	0.43	0.668	0.841	+
LTBR	38	0.43	0.669	0.841	+
PLCD1	66	0.43	0.669	0.841	+
SUPT6H	86	0.43	0.669	0.841	+
CXXC1	87	0.43	0.669	0.841	+
ZNF705D	63	0.43	0.67	0.841	+
ARL5A	52	0.43	0.67	0.841	+
LPAR2	132	0.43	0.67	0.841	+
NKX2-1	75	0.43	0.67	0.842	+
CA8	62	0.43	0.671	0.842	+
VAPB	67	0.42	0.671	0.842	+
FGF8	41	0.42	0.672	0.842	+
VSX2	98	0.42	0.672	0.842	+
OR2J2	62	0.42	0.672	0.842	+
CREB3L4	105	0.42	0.672	0.843	+
SMPD1	112	0.42	0.673	0.843	+
OR6P1	52	0.42	0.673	0.843	+
RXFP1	41	0.42	0.673	0.843	+
MYOG	52	0.42	0.674	0.843	+
STK4	50	0.42	0.674	0.843	+
EED	107	0.42	0.674	0.843	+
LGALS9	72	0.42	0.674	0.843	+
FZD1	25	0.42	0.675	0.843	+
OXTR	57	0.42	0.675	0.843	+
APEX1	162	0.42	0.676	0.843	+
KMT5A	182	0.42	0.676	0.843	+
OR1J4	62	0.42	0.676	0.843	+
CCL1	54	0.42	0.678	0.844	+
NFATC3	53	0.42	0.678	0.844	+
CACNB3	41	0.41	0.678	0.844	+
ZNF761	57	0.41	0.679	0.845	+
ZNHIT2	114	0.41	0.68	0.845	+
GRM8	63	0.41	0.68	0.845	+
