Regulon,Size,NES,p.value,FDR,Sign
ZNF529_P,26,0,0.997,1,-
ZNF84_P,94,0,0.997,1,-
RGS6_P,59,0,0.996,1,-
ZZZ3_P,71,0,0.996,1,-
ZSCAN25_P,50,0,0.996,1,-
BRSK1_P,49,0.01,0.996,1,-
ZNF549_P,33,0.01,0.996,1,-
BBC3_P,83,0.01,0.995,1,-
PSPC1_P,91,0.01,0.995,1,-
CHD8_P,54,0.01,0.994,1,-
AGFG1_P,86,0.01,0.994,1,-
ZNF70_P,76,0.01,0.994,1,-
MED17_P,32,0.01,0.994,1,-
FBXO31_P,43,0.01,0.994,1,-
LY6E_P,48,0.01,0.993,1,-
RAD54L2_P,198,0.01,0.993,1,-
ZNF302_P,48,0.01,0.993,1,-
BCORL1_P,107,0.01,0.992,1,-
RAB3A_P,72,0.01,0.992,1,-
NUDT4_P,28,0.01,0.992,1,-
RABL2B_P,164,0.01,0.992,1,-
CREBZF_P,60,0.01,0.991,1,-
BABAM1_P,43,0.01,0.991,1,-
ZNF99_P,43,0.01,0.991,1,-
CNTN1_P,33,0.01,0.99,1,-
ZNF420_P,62,0.01,0.99,1,-
SOX8_P,38,0.01,0.989,1,-
COMMD7_P,70,0.01,0.989,1,-
ZNF324_P,42,0.02,0.988,1,-
ZNF518A_P,76,0.02,0.988,1,-
CDK11A_P,259,0.02,0.987,1,-
CEACAM1_P,40,0.02,0.987,1,-
ADGRV1_P,53,0.02,0.986,1,-
RASA2_P,71,0.02,0.986,1,-
GULP1_P,62,0.02,0.985,1,-
ZFP37_P,50,0.02,0.985,1,-
ZNF784_P,66,0.02,0.985,1,-
KCNH7_P,38,0.02,0.984,1,-
ZBED3_P,58,0.02,0.983,1,-
PPARD_P,118,0.02,0.983,1,-
CHKA_P,37,0.02,0.983,1,-
SPSB2_P,97,0.02,0.983,1,-
PDZD8_P,30,0.02,0.982,1,-
GTF2IRD1_P,123,0.02,0.982,1,-
PLEKHH3_P,101,0.02,0.98,1,-
IKZF5_P,95,0.03,0.979,1,-
ZNF317_P,80,0.03,0.979,1,-
POU2F3_P,83,0.03,0.978,1,-
CXCR2_P,29,0.03,0.978,1,-
CCT6B_P,89,0.03,0.977,1,-
ZFP14_P,42,0.03,0.977,1,-
ZNF213_P,44,0.03,0.976,1,-
BCAR1_P,68,0.03,0.975,1,-
CREB5_P,77,0.03,0.975,1,-
LRP5_P,77,0.03,0.974,1,-
GRB10_P,33,0.03,0.973,1,-
IL1B_P,30,0.03,0.973,1,-
GID4_P,52,0.03,0.972,1,-
TNFRSF10B_P,92,0.03,0.972,1,-
MDM4_P,197,0.04,0.972,1,-
ZNF394_P,84,0.04,0.972,1,-
TGIF2LX_P,58,0.04,0.972,1,-
HOMEZ_P,45,0.04,0.972,1,-
ZNF524_P,104,0.04,0.972,1,-
ZNF837_P,70,0.04,0.971,1,-
VHL_P,47,0.04,0.971,1,-
PLXNA3_P,59,0.04,0.971,1,-
SUZ12_P,140,0.04,0.97,1,-
MIER2_P,75,0.04,0.97,1,-
CERS4_P,61,0.04,0.97,1,-
NOS2_P,40,0.04,0.968,1,-
ADGRF1_P,66,0.04,0.967,1,-
ZNF552_P,78,0.04,0.967,1,-
MAX_P,40,0.04,0.966,1,-
CDKN1B_P,47,0.04,0.966,1,-
ZNF22_P,74,0.04,0.965,1,-
CAMK2B_P,47,0.04,0.964,1,-
ZC3H12C_P,62,0.05,0.963,1,-
TNFSF10_P,64,0.05,0.963,1,-
ZBTB3_P,44,0.05,0.963,1,-
ZNF561_P,87,0.05,0.962,1,-
TBC1D13_P,66,0.05,0.962,1,-
TOLLIP_P,81,0.05,0.961,1,-
PITPNM1_P,53,0.05,0.961,1,-
CACNB3_P,110,0.05,0.961,1,-
ZBTB45_P,55,0.05,0.96,1,-
CAPN5_P,42,0.05,0.959,1,-
ZC3HAV1L_P,317,0.05,0.959,1,-
LDLRAP1_P,60,0.05,0.957,1,-
MAPK8_P,60,0.06,0.956,1,-
RORA_P,116,0.06,0.956,1,-
ZNF564_P,39,0.06,0.955,1,-
SEMA6A_P,56,0.06,0.955,1,-
ZNF212_P,51,0.06,0.954,1,-
ZCCHC10_P,120,0.06,0.954,1,-
SGSM2_P,86,0.06,0.954,1,-
CASP7_P,70,0.06,0.953,1,-
TADA3_P,90,0.06,0.951,1,-
ARHGAP5_P,38,0.06,0.95,1,-
KDM2B_P,140,0.06,0.95,1,-
TAF7_P,83,0.06,0.949,1,-
RGMB_P,46,0.06,0.949,1,-
ZMAT5_P,83,0.07,0.948,1,-
NR2C1_P,89,0.07,0.948,1,-
BAD_P,102,0.07,0.947,1,-
DEPDC7_P,52,0.07,0.947,1,-
FGB_P,47,0.07,0.946,1,-
ZFP90_P,47,0.07,0.945,1,-
PIP4K2B_P,38,0.07,0.944,1,-
PCSK6_P,43,0.07,0.944,1,-
C18orf32_P,142,0.07,0.943,1,-
ERBIN_P,55,0.07,0.943,1,-
ZNF134_P,33,0.07,0.942,1,-
MAGI2_P,49,0.07,0.942,1,-
SCAP_P,104,0.07,0.942,1,-
PICALM_P,29,0.07,0.942,1,-
CREB3L2_P,86,0.07,0.941,1,-
MLXIP_P,114,0.07,0.941,1,-
NXN_P,64,0.07,0.94,1,-
GSK3A_P,34,0.08,0.939,1,-
TRIP11_P,113,0.08,0.939,1,-
TARBP1_P,83,0.08,0.938,1,-
DDAH2_P,42,0.08,0.937,1,-
EGR1_P,42,0.08,0.937,1,-
ANXA9_P,36,0.08,0.936,1,-
SNAPC2_P,96,0.08,0.935,1,-
EVI5L_P,70,0.08,0.935,1,-
ELMSAN1_P,71,0.08,0.935,1,-
STRN3_P,99,0.08,0.935,1,-
DYRK1B_P,140,0.08,0.934,1,-
MPP2_P,72,0.08,0.934,1,-
CNOT6_P,80,0.08,0.934,1,-
RRN3_P,36,0.09,0.932,1,-
CNOT7_P,53,0.09,0.931,1,-
MAFK_P,201,0.09,0.93,1,-
HMGXB4_P,30,0.09,0.93,1,-
CLOCK_P,72,0.09,0.929,1,-
HIF1AN_P,79,0.09,0.929,1,-
MST1R_P,50,0.09,0.927,1,-
SSBP4_P,203,0.09,0.926,1,-
ZNF426_P,51,0.09,0.926,1,-
MPP7_P,86,0.09,0.924,1,-
HIPK2_P,68,0.1,0.924,1,-
GAPVD1_P,73,0.1,0.924,1,-
ZNF20_P,42,0.1,0.924,1,-
MLLT10_P,75,0.1,0.923,1,-
DCBLD2_P,37,0.1,0.922,1,-
LIF_P,103,0.1,0.922,1,-
TAOK3_P,26,0.1,0.922,1,-
RHOQ_P,44,0.1,0.921,1,-
AIP_P,81,0.1,0.921,1,-
FAM126A_P,98,0.1,0.921,1,-
RP5-862P8.2_P,58,0.1,0.917,1,-
VPS36_P,247,0.1,0.917,1,-
ANGPTL3_P,55,0.11,0.916,1,-
MIER3_P,90,0.11,0.915,1,-
ZSCAN18_P,28,0.11,0.912,1,-
COL4A3BP_P,36,0.11,0.911,1,-
L3MBTL4_P,138,0.11,0.911,1,-
DAPK3_P,68,0.11,0.911,1,-
ZNF512_P,108,0.11,0.909,1,-
STAT3_P,66,0.11,0.909,1,-
KDM5B_P,89,0.12,0.907,1,-
MAPK14_P,71,0.12,0.906,1,-
TLE1_P,46,0.12,0.906,1,-
EYA4_P,76,0.12,0.906,1,-
IFI6_P,37,0.12,0.905,1,-
RAB29_P,38,0.12,0.905,1,-
ASMTL_P,29,0.12,0.902,1,-
IKZF3_P,41,0.12,0.902,1,-
ZNF358_P,70,0.12,0.902,1,-
SPTA1_P,49,0.12,0.901,1,-
TBK1_P,62,0.13,0.9,1,-
EPHB4_P,36,0.13,0.9,1,-
MAP2K6_P,42,0.13,0.9,1,-
CNKSR1_P,75,0.13,0.899,1,-
TCF20_P,86,0.13,0.899,1,-
PRKAR2A_P,145,0.13,0.899,1,-
CALCA_P,25,0.13,0.898,1,-
ARFGAP2_P,40,0.13,0.897,1,-
GMCL1_P,305,0.13,0.897,1,-
BTRC_P,59,0.13,0.897,1,-
SAFB2_P,190,0.13,0.896,1,-
CDH2_P,39,0.13,0.896,1,-
ZC3H13_P,70,0.13,0.894,1,-
SMARCA1_P,108,0.13,0.894,1,-
STK36_P,208,0.14,0.892,1,-
NCOA2_P,95,0.14,0.891,1,-
FARP2_P,57,0.14,0.89,1,-
MKNK2_P,64,0.14,0.89,1,-
RCOR3_P,206,0.14,0.887,0.999,-
ETS2_P,97,0.14,0.885,0.998,-
SOX6_P,90,0.15,0.885,0.998,-
TCF7_P,136,0.15,0.884,0.997,-
MTA3_P,115,0.15,0.884,0.997,-
TAF9B_P,65,0.15,0.879,0.995,-
ASXL1_P,71,0.15,0.879,0.995,-
CBX8_P,329,0.15,0.878,0.995,-
ZNF250_P,46,0.15,0.878,0.995,-
ARHGAP22_P,151,0.16,0.875,0.994,-
USP9Y_P,25,0.16,0.874,0.994,-
WASF2_P,91,0.16,0.873,0.993,-
RHOA_P,67,0.16,0.872,0.993,-
HRH1_P,41,0.16,0.871,0.992,-
GPBP1L1_P,148,0.16,0.869,0.991,-
BCL6_P,162,0.17,0.868,0.991,-
CDON_P,63,0.17,0.868,0.991,-
ERC1_P,30,0.17,0.867,0.991,-
ADCY9_P,108,0.17,0.866,0.991,-
ZNF611_P,36,0.17,0.866,0.991,-
PIAS3_P,56,0.17,0.865,0.99,-
BAZ1B_P,53,0.17,0.864,0.99,-
ING3_P,76,0.17,0.864,0.99,-
ARFGEF2_P,44,0.17,0.863,0.99,-
ZFP92_P,56,0.17,0.863,0.99,-
CDC37_P,98,0.17,0.863,0.99,-
NUMA1_P,160,0.17,0.863,0.99,-
ZBTB34_P,89,0.17,0.863,0.99,-
LECT2_P,41,0.17,0.862,0.99,-
AGAP3_P,52,0.18,0.861,0.99,-
ZNF618_P,53,0.18,0.86,0.99,-
GPRC5C_P,53,0.18,0.86,0.99,-
MAVS_P,57,0.18,0.858,0.99,-
CEBPA_P,118,0.18,0.858,0.99,-
LEO1_P,40,0.18,0.858,0.99,-
ACAP1_P,31,0.18,0.857,0.99,-
HDAC10_P,239,0.18,0.856,0.99,-
JDP2_P,29,0.18,0.854,0.989,-
TOM1L1_P,59,0.18,0.854,0.989,-
TCEAL8_P,78,0.18,0.854,0.989,-
BCL2L2_P,42,0.19,0.851,0.988,-
MED9_P,66,0.19,0.851,0.988,-
CD58_P,111,0.19,0.85,0.988,-
PLCL1_P,25,0.19,0.849,0.987,-
NKIRAS1_P,66,0.19,0.849,0.987,-
MAP2K7_P,52,0.19,0.849,0.987,-
CEBPD_P,49,0.19,0.849,0.987,-
HNRNPUL1_P,39,0.19,0.849,0.987,-
CCNL2_P,349,0.19,0.848,0.987,-
KAT5_P,38,0.19,0.848,0.987,-
PIK3C2A_P,32,0.19,0.847,0.987,-
WWP1_P,66,0.19,0.847,0.987,-
ZNF536_P,48,0.19,0.847,0.987,-
EP300_P,86,0.2,0.845,0.987,-
DEAF1_P,105,0.2,0.844,0.987,-
SERGEF_P,29,0.2,0.844,0.987,-
CHMP5_P,43,0.2,0.842,0.987,-
ZNF276_P,118,0.2,0.841,0.987,-
LCORL_P,136,0.2,0.84,0.987,-
CEP57_P,46,0.2,0.839,0.987,-
ZNF277_P,56,0.2,0.839,0.987,-
WLS_P,46,0.21,0.837,0.986,-
RPGRIP1L_P,46,0.21,0.837,0.986,-
NAT14_P,127,0.21,0.836,0.986,-
KLF10_P,88,0.21,0.835,0.985,-
RAB11B_P,62,0.21,0.834,0.985,-
TERF1_P,158,0.21,0.833,0.985,-
KLF6_P,72,0.21,0.833,0.985,-
RAB1B_P,68,0.21,0.832,0.985,-
NDEL1_P,75,0.21,0.83,0.984,-
ADNP_P,67,0.22,0.83,0.984,-
ZBTB44_P,74,0.22,0.829,0.983,-
MAPK10_P,87,0.22,0.827,0.982,-
PRKCZ_P,74,0.22,0.825,0.981,-
AEBP1_P,137,0.22,0.825,0.981,-
ABL2_P,61,0.22,0.823,0.979,-
RASSF7_P,145,0.22,0.822,0.979,-
TSC2_P,44,0.23,0.821,0.979,-
NUP214_P,98,0.23,0.821,0.979,-
PPP2R2D_P,27,0.23,0.819,0.979,-
PRKAR1B_P,36,0.23,0.819,0.979,-
TIGD4_P,144,0.23,0.818,0.979,-
ING2_P,31,0.23,0.818,0.979,-
SP140_P,88,0.23,0.817,0.979,-
FOXO3_P,88,0.23,0.816,0.979,-
ZC3H4_P,85,0.23,0.814,0.977,-
ZBTB7A_P,180,0.24,0.812,0.976,-
ZNF655_P,81,0.24,0.81,0.975,-
BCAR3_P,34,0.24,0.809,0.975,-
ECM1_P,73,0.24,0.809,0.975,-
STK39_P,26,0.24,0.808,0.975,-
ZNF580_P,63,0.24,0.807,0.975,-
CDKN1A_P,54,0.24,0.807,0.975,-
IRF2_P,73,0.25,0.805,0.974,-
CAMKK2_P,41,0.25,0.804,0.973,-
SH2B2_P,35,0.25,0.803,0.973,-
SOX5_P,92,0.25,0.802,0.972,-
ARHGEF37_P,65,0.25,0.801,0.972,-
MEIS1_P,92,0.26,0.797,0.968,-
GNAZ_P,62,0.26,0.796,0.967,-
CYTH2_P,58,0.26,0.795,0.967,-
TFE3_P,99,0.26,0.792,0.966,-
ZNF664_P,83,0.27,0.787,0.961,-
PKN3_P,41,0.27,0.787,0.961,-
UNC5B_P,50,0.27,0.786,0.961,-
SORBS3_P,163,0.27,0.786,0.961,-
ASXL2_P,278,0.27,0.786,0.961,-
ZNF444_P,105,0.27,0.784,0.961,-
ATF6B_P,78,0.27,0.784,0.961,-
CARD19_P,78,0.28,0.782,0.96,-
ZNF503_P,76,0.28,0.78,0.959,-
NOTCH1_P,89,0.28,0.777,0.956,-
CSNK1G3_P,100,0.28,0.776,0.956,-
BCOR_P,107,0.29,0.775,0.956,-
EPS15_P,25,0.29,0.773,0.956,-
ZDHHC3_P,113,0.29,0.773,0.956,-
CHD2_P,266,0.29,0.773,0.956,-
WFS1_P,52,0.29,0.773,0.956,-
NCOA5_P,62,0.29,0.772,0.956,-
KDM6A_P,107,0.29,0.772,0.956,-
FZD8_P,37,0.29,0.768,0.953,-
CDC42BPG_P,110,0.3,0.765,0.951,-
PARP14_P,157,0.3,0.765,0.951,-
NACC2_P,117,0.3,0.765,0.951,-
TCEA2_P,190,0.3,0.764,0.951,-
KREMEN1_P,32,0.3,0.764,0.951,-
ZDHHC17_P,105,0.3,0.764,0.951,-
FRS2_P,100,0.3,0.764,0.951,-
SFMBT1_P,75,0.3,0.763,0.951,-
LYN_P,46,0.3,0.763,0.951,-
FKBP8_P,80,0.3,0.762,0.951,-
DEDD_P,180,0.3,0.761,0.951,-
KDSR_P,48,0.31,0.76,0.95,-
MAML1_P,160,0.31,0.759,0.95,-
FBXW7_P,90,0.31,0.758,0.949,-
FCER1A_P,30,0.31,0.756,0.949,-
RGL1_P,29,0.31,0.755,0.949,-
FOXJ3_P,113,0.31,0.754,0.948,-
PIAS2_P,50,0.32,0.752,0.946,-
ZNF76_P,131,0.32,0.752,0.946,-
RALBP1_P,67,0.32,0.749,0.945,-
HIP1_P,69,0.32,0.748,0.944,-
PPP2CB_P,30,0.32,0.748,0.944,-
HEXIM1_P,66,0.32,0.747,0.944,-
ZC3H10_P,89,0.32,0.747,0.944,-
ZCCHC6_P,127,0.32,0.746,0.943,-
ITSN1_P,40,0.33,0.744,0.943,-
DACH1_P,186,0.33,0.743,0.942,-
ARNT_P,54,0.33,0.741,0.941,-
PDE8A_P,28,0.33,0.74,0.94,-
RGS18_P,26,0.33,0.74,0.94,-
ATP6AP2_P,56,0.33,0.739,0.94,-
ZBTB18_P,89,0.33,0.739,0.94,-
IL17RA_P,46,0.33,0.739,0.94,-
ZNF501_P,46,0.34,0.737,0.939,-
NT5C2_P,35,0.34,0.736,0.939,-
TDRD3_P,98,0.34,0.736,0.939,-
ZSCAN31_P,96,0.34,0.735,0.938,-
WSB1_P,91,0.34,0.734,0.937,-
ZBED1_P,59,0.34,0.733,0.937,-
SPEN_P,148,0.34,0.731,0.935,-
TEF_P,80,0.35,0.728,0.932,-
CASP9_P,84,0.35,0.728,0.932,-
CYTH1_P,57,0.35,0.724,0.928,-
TRIM25_P,73,0.35,0.724,0.928,-
ZBED9_P,31,0.36,0.722,0.927,-
SIRT3_P,67,0.36,0.722,0.927,-
NR1H2_P,81,0.36,0.722,0.927,-
IFNGR1_P,68,0.36,0.721,0.927,-
ASAP3_P,62,0.36,0.721,0.927,-
ZFYVE27_P,131,0.36,0.718,0.926,-
KSR1_P,57,0.36,0.718,0.926,-
CXCL14_P,27,0.36,0.718,0.926,-
TSC22D4_P,101,0.36,0.717,0.926,-
ZDHHC20_P,102,0.36,0.716,0.925,-
TBC1D4_P,30,0.37,0.715,0.925,-
ZHX3_P,101,0.37,0.714,0.925,-
LRP6_P,64,0.37,0.712,0.923,-
CEBPB_P,104,0.37,0.712,0.923,-
IL13RA1_P,35,0.37,0.709,0.921,-
RUNX1T1_P,86,0.37,0.709,0.921,-
ALCAM_P,61,0.37,0.709,0.921,-
CITED2_P,71,0.37,0.708,0.921,-
RNF4_P,56,0.38,0.705,0.919,-
SETD7_P,195,0.38,0.704,0.918,-
CREB1_P,95,0.38,0.703,0.918,-
CORO1C_P,74,0.38,0.703,0.918,-
TLR2_P,39,0.38,0.702,0.917,-
HTT_P,85,0.38,0.702,0.917,-
PLEKHM1_P,60,0.38,0.701,0.917,-
DGKQ_P,66,0.39,0.7,0.916,-
UNC5C_P,37,0.39,0.699,0.916,-
ZFP3_P,59,0.39,0.697,0.914,-
ZNF526_P,31,0.39,0.697,0.914,-
SP3_P,90,0.4,0.691,0.91,-
SGSM3_P,91,0.4,0.69,0.91,-
FER_P,36,0.4,0.69,0.909,-
ZNF131_P,251,0.4,0.69,0.909,-
TANK_P,67,0.4,0.689,0.909,-
CBX6_P,203,0.4,0.688,0.909,-
DNMBP_P,46,0.4,0.688,0.909,-
PTN_P,50,0.4,0.688,0.909,-
ARHGEF25_P,87,0.41,0.685,0.907,-
PEX14_P,315,0.41,0.685,0.907,-
CASP8_P,51,0.41,0.685,0.907,-
ATF3_P,34,0.41,0.685,0.907,-
IFI27_P,36,0.41,0.684,0.906,-
CTNND1_P,97,0.41,0.683,0.906,-
AMFR_P,62,0.41,0.682,0.906,-
IRS2_P,64,0.41,0.682,0.906,-
GMFB_P,88,0.41,0.679,0.905,-
POLR2A_P,137,0.42,0.678,0.904,-
RPS6KA5_P,119,0.42,0.677,0.904,-
BCL2L1_P,43,0.42,0.676,0.903,-
SIGIRR_P,49,0.42,0.675,0.902,-
CTNNAL1_P,66,0.42,0.674,0.902,-
TRIM32_P,69,0.42,0.674,0.902,-
AKAP9_P,86,0.42,0.674,0.902,-
PER1_P,36,0.42,0.674,0.902,-
CHAMP1_P,57,0.42,0.673,0.902,-
RAB18_P,34,0.42,0.672,0.902,-
ITGA3_P,63,0.42,0.672,0.902,-
IKBKG_P,64,0.43,0.67,0.9,-
ZFHX3_P,107,0.43,0.669,0.9,-
RIPK1_P,40,0.43,0.668,0.9,-
GP1BA_P,27,0.43,0.667,0.898,-
ENPP1_P,25,0.43,0.666,0.898,-
AGAP1_P,47,0.43,0.666,0.898,-
LZTS1_P,77,0.43,0.665,0.898,-
TOP2B_P,98,0.43,0.664,0.898,-
ERCC2_P,65,0.43,0.664,0.898,-
RIN2_P,108,0.44,0.661,0.894,-
SNX13_P,69,0.44,0.658,0.892,-
TAF3_P,77,0.44,0.657,0.892,-
PCBD1_P,101,0.44,0.656,0.891,-
NRIP1_P,63,0.45,0.656,0.891,-
CASZ1_P,102,0.45,0.654,0.891,-
ZBTB40_P,224,0.46,0.649,0.885,-
PSIP1_P,168,0.46,0.648,0.884,-
ARHGAP35_P,56,0.46,0.647,0.883,-
RGS14_P,51,0.46,0.645,0.883,-
FLRT2_P,30,0.46,0.644,0.88,-
PIKFYVE_P,155,0.46,0.643,0.88,-
PEBP1_P,41,0.46,0.643,0.88,-
UBN1_P,60,0.47,0.641,0.879,-
CEP290_P,132,0.47,0.64,0.878,-
ERBB2_P,102,0.47,0.639,0.877,-
APBA3_P,46,0.47,0.637,0.876,-
PI4KA_P,52,0.47,0.637,0.876,-
SH2D3C_P,52,0.47,0.635,0.876,-
SAP18_P,66,0.48,0.634,0.875,-
DEF8_P,44,0.48,0.634,0.875,-
BRPF1_P,137,0.48,0.632,0.874,-
MGST2_P,116,0.48,0.631,0.873,-
PASK_P,101,0.48,0.628,0.871,-
STXBP4_P,75,0.48,0.628,0.871,-
LZTS2_P,76,0.49,0.627,0.87,-
RGS12_P,43,0.49,0.627,0.87,-
ASB1_P,99,0.49,0.625,0.87,-
RRAS2_P,51,0.49,0.623,0.868,-
TIFA_P,58,0.49,0.623,0.868,-
CCNL1_P,105,0.49,0.622,0.867,-
EOMES_P,48,0.49,0.621,0.866,-
LRRK1_P,57,0.5,0.62,0.865,-
GKAP1_P,68,0.5,0.62,0.865,-
GTPBP1_P,48,0.5,0.62,0.865,-
ITGA5_P,64,0.5,0.617,0.864,-
OXSR1_P,50,0.5,0.616,0.864,-
NAA16_P,163,0.5,0.616,0.864,-
MYH9_P,128,0.5,0.615,0.864,-
TNK2_P,131,0.5,0.614,0.864,-
RHPN2_P,73,0.51,0.613,0.864,-
FOXN3_P,69,0.51,0.61,0.861,-
NCOA1_P,49,0.51,0.608,0.859,-
EMSY_P,49,0.51,0.607,0.859,-
ZBTB1_P,64,0.52,0.606,0.858,-
ZFYVE9_P,132,0.52,0.606,0.858,-
RAB9A_P,91,0.52,0.605,0.858,-
L1CAM_P,71,0.52,0.605,0.858,-
PIN1_P,81,0.52,0.604,0.858,-
RAB34_P,39,0.52,0.603,0.857,-
RAB11A_P,61,0.52,0.602,0.857,-
ASB8_P,42,0.52,0.602,0.857,-
DUOX1_P,125,0.52,0.601,0.857,-
GNB1_P,44,0.52,0.6,0.856,-
CDKN2AIP_P,53,0.52,0.6,0.856,-
TFG_P,67,0.53,0.6,0.856,-
JUNB_P,80,0.53,0.599,0.856,-
SSBP2_P,178,0.53,0.599,0.856,-
TTF2_P,109,0.53,0.598,0.856,-
SALL2_P,108,0.53,0.596,0.855,-
RRAGB_P,49,0.53,0.596,0.855,-
KITLG_P,84,0.54,0.59,0.85,-
CTNNBIP1_P,66,0.54,0.59,0.85,-
GRK3_P,27,0.54,0.589,0.849,-
ZFYVE21_P,155,0.54,0.587,0.847,-
CUL3_P,73,0.54,0.586,0.846,-
TCEAL5_P,84,0.55,0.585,0.846,-
UBE2B_P,86,0.55,0.583,0.844,-
ZBTB20_P,32,0.55,0.583,0.844,-
TRIM13_P,133,0.55,0.58,0.841,-
ZNF267_P,125,0.56,0.578,0.839,-
PIP5K1A_P,43,0.56,0.578,0.839,-
PYGO1_P,43,0.56,0.577,0.839,-
CRADD_P,56,0.56,0.576,0.838,-
FFAR2_P,49,0.56,0.576,0.838,-
ZNF516_P,59,0.56,0.575,0.837,-
DGKH_P,48,0.56,0.574,0.837,-
TRIM38_P,29,0.56,0.573,0.836,-
NPR2_P,37,0.56,0.573,0.836,-
PLCB1_P,81,0.56,0.573,0.836,-
FOXO1_P,135,0.56,0.573,0.836,-
ITK_P,45,0.57,0.572,0.836,-
PEX11A_P,63,0.57,0.571,0.836,-
MED16_P,44,0.57,0.569,0.834,-
PIK3C3_P,41,0.57,0.569,0.834,-
SPG21_P,43,0.57,0.568,0.834,-
NFATC4_P,104,0.57,0.568,0.834,-
PTK2B_P,28,0.57,0.567,0.834,-
USF1_P,63,0.57,0.567,0.834,-
RC3H1_P,105,0.57,0.566,0.834,-
PCGF1_P,273,0.57,0.565,0.834,-
KAT2A_P,273,0.58,0.565,0.834,-
MAPK1_P,84,0.58,0.563,0.833,-
MAPK3_P,29,0.58,0.563,0.833,-
SUPT6H_P,64,0.58,0.562,0.832,-
NLRP1_P,36,0.58,0.561,0.832,-
ARL2_P,91,0.58,0.561,0.832,-
DTX3_P,129,0.58,0.56,0.832,-
KNG1_P,45,0.58,0.56,0.832,-
PARK2_P,51,0.58,0.559,0.831,-
COPS2_P,64,0.59,0.558,0.831,-
STAT6_P,83,0.59,0.556,0.829,-
MIB2_P,102,0.59,0.553,0.827,-
ELP5_P,39,0.6,0.55,0.824,-
LASP1_P,30,0.6,0.548,0.822,-
HCAR2_P,45,0.6,0.548,0.822,-
HDAC6_P,61,0.6,0.547,0.822,-
HDAC7_P,307,0.6,0.546,0.822,-
GNG12_P,145,0.61,0.545,0.821,-
TLR5_P,34,0.61,0.545,0.821,-
AFAP1L2_P,83,0.61,0.544,0.821,-
STAT2_P,75,0.61,0.544,0.821,-
LANCL1_P,109,0.61,0.543,0.821,-
REL_P,92,0.61,0.542,0.821,-
DDX5_P,98,0.61,0.541,0.82,-
EML4_P,41,0.61,0.54,0.82,-
ZNF853_P,82,0.62,0.538,0.817,-
CTNNA1_P,63,0.62,0.535,0.815,-
ARHGEF18_P,54,0.63,0.531,0.811,-
TYK2_P,68,0.63,0.53,0.809,-
IFT172_P,75,0.63,0.53,0.809,-
NECTIN2_P,61,0.63,0.529,0.809,-
INPP1_P,43,0.63,0.529,0.809,-
MCF2L_P,142,0.63,0.529,0.809,-
RAB4A_P,49,0.63,0.528,0.809,-
RCHY1_P,110,0.63,0.528,0.809,-
TMEM9B_P,61,0.63,0.526,0.808,-
C2CD3_P,79,0.64,0.525,0.808,-
SP110_P,51,0.64,0.525,0.808,-
PBX1_P,67,0.64,0.525,0.808,-
PRKAA2_P,47,0.64,0.525,0.808,-
RNF213_P,50,0.64,0.522,0.807,-
IMPA1_P,65,0.64,0.522,0.807,-
TBC1D8_P,50,0.64,0.522,0.807,-
GAS7_P,65,0.64,0.52,0.807,-
SPA17_P,82,0.65,0.518,0.804,-
PHF20_P,40,0.65,0.518,0.804,-
MAP3K6_P,120,0.65,0.518,0.804,-
FOXP4_P,66,0.65,0.518,0.804,-
TFEB_P,71,0.65,0.517,0.804,-
TNFRSF1A_P,60,0.65,0.517,0.804,-
AKT1_P,62,0.65,0.515,0.803,-
RALA_P,44,0.65,0.515,0.803,-
LZTFL1_P,557,0.65,0.514,0.803,-
RAB27B_P,83,0.65,0.513,0.803,-
ARL5A_P,76,0.65,0.513,0.803,-
PRKCH_P,39,0.66,0.511,0.801,-
ZDHHC2_P,178,0.66,0.509,0.8,-
STK10_P,29,0.66,0.509,0.8,-
ZNF189_P,119,0.66,0.507,0.799,-
MYO6_P,37,0.66,0.507,0.799,-
ZNF830_P,92,0.66,0.507,0.799,-
ZNF346_P,100,0.66,0.507,0.799,-
HMBOX1_P,48,0.66,0.506,0.799,-
CCND1_P,38,0.67,0.504,0.799,-
ITPR3_P,87,0.67,0.502,0.798,-
ELF2_P,92,0.67,0.502,0.798,-
RFX2_P,109,0.67,0.502,0.798,-
ARHGEF12_P,66,0.67,0.5,0.797,-
PBX2_P,108,0.68,0.499,0.795,-
WNK1_P,69,0.68,0.498,0.795,-
PKD1_P,130,0.68,0.498,0.795,-
RAB12_P,54,0.68,0.496,0.792,-
LBP_P,49,0.68,0.495,0.792,-
STK11_P,69,0.68,0.495,0.792,-
MLLT1_P,45,0.68,0.495,0.792,-
EPC2_P,158,0.68,0.495,0.792,-
SP2_P,38,0.69,0.493,0.791,-
PAWR_P,27,0.69,0.492,0.791,-
PFDN1_P,68,0.69,0.491,0.79,-
YAP1_P,255,0.69,0.49,0.789,-
TAX1BP3_P,69,0.69,0.489,0.789,-
RNF14_P,82,0.69,0.489,0.789,-
SNX27_P,42,0.69,0.489,0.789,-
PAFAH1B1_P,57,0.69,0.488,0.789,-
GRHL1_P,74,0.7,0.484,0.785,-
TSC1_P,67,0.7,0.484,0.784,-
STK25_P,28,0.7,0.483,0.784,-
ATF7_P,62,0.7,0.483,0.784,-
ADAP1_P,51,0.7,0.481,0.783,-
