Regulon	Size	NES	p.value	FDR	Sign
RHPN2	73	0.71	0.48	0.747	+
ZNF792	47	0.71	0.48	0.747	+
ZIC3	63	0.71	0.481	0.747	+
OXER1	114	0.71	0.481	0.747	+
ZSCAN12	37	0.7	0.481	0.747	+
CRHR1	51	0.7	0.481	0.747	+
ISX	51	0.7	0.481	0.747	+
DUSP19	89	0.7	0.482	0.747	+
TLE4	63	0.7	0.482	0.747	+
DCAF6	210	0.7	0.482	0.747	+
ELP2	77	0.7	0.483	0.747	+
MAP3K14	33	0.7	0.483	0.747	+
KMT5C	152	0.7	0.483	0.748	+
CCDC47	57	0.7	0.483	0.748	+
SSX1	101	0.7	0.484	0.748	+
DBP	79	0.7	0.484	0.748	+
PQBP1	109	0.7	0.484	0.748	+
ZNF7	37	0.7	0.484	0.748	+
OR2T27	47	0.7	0.485	0.748	+
ZYX	45	0.7	0.485	0.748	+
PDLIM1	252	0.7	0.486	0.748	+
LHB	63	0.7	0.486	0.748	+
FGF6	42	0.7	0.486	0.748	+
ZNF669	72	0.7	0.487	0.749	+
LGALS3BP	68	0.69	0.489	0.751	+
STK11	69	0.69	0.489	0.752	+
RUNX3	99	0.69	0.49	0.752	+
KDM4D	67	0.69	0.49	0.752	+
ITSN2	27	0.69	0.49	0.752	+
TGFB1	54	0.69	0.491	0.752	+
CLTC	111	0.69	0.491	0.753	+
ADGRF2	29	0.69	0.492	0.753	+
OR14I1	48	0.69	0.493	0.754	+
SOX3	44	0.68	0.494	0.755	+
MC5R	46	0.68	0.494	0.755	+
PEBP1	41	0.68	0.495	0.756	+
TBC1D10A	59	0.68	0.495	0.756	+
CAMK2B	47	0.68	0.495	0.756	+
POU6F1	114	0.68	0.495	0.756	+
SAP130	191	0.68	0.496	0.756	+
NR1H2	81	0.68	0.496	0.756	+
AVPR1A	28	0.68	0.497	0.757	+
OR2AK2	47	0.68	0.497	0.757	+
RPS6KC1	87	0.68	0.497	0.757	+
ADCY9	108	0.68	0.498	0.757	+
TGIF2LX	58	0.68	0.498	0.758	+
VSX2	50	0.68	0.498	0.758	+
CXCL14	27	0.68	0.498	0.758	+
THAP12	36	0.68	0.498	0.758	+
OR8S1	46	0.68	0.499	0.758	+
AES	65	0.68	0.499	0.758	+
OR2A25	61	0.67	0.5	0.758	+
GLI1	58	0.67	0.5	0.758	+
TSHZ3	44	0.67	0.5	0.758	+
ASIP	45	0.67	0.501	0.758	+
CHRNA1	26	0.67	0.501	0.759	+
ZNF282	54	0.67	0.502	0.759	+
ARFGEF1	26	0.67	0.502	0.76	+
POLR3F	73	0.67	0.503	0.761	+
ADGRF1	66	0.67	0.504	0.761	+
SCRT2	66	0.67	0.505	0.762	+
AKAP8	38	0.67	0.505	0.762	+
ZFP64	155	0.67	0.506	0.763	+
DPRX	46	0.67	0.506	0.763	+
TNFRSF25	92	0.67	0.506	0.763	+
ARHGEF1	52	0.67	0.506	0.763	+
TEF	80	0.66	0.508	0.765	+
FOXJ2	82	0.66	0.508	0.765	+
OR2B3	43	0.66	0.509	0.766	+
GNRHR2	37	0.66	0.509	0.766	+
GPR101	46	0.66	0.51	0.766	+
CHRNA6	35	0.66	0.51	0.766	+
OR56B1	43	0.66	0.51	0.766	+
TAS2R39	57	0.66	0.511	0.767	+
UBC	71	0.66	0.512	0.768	+
SSX4	158	0.65	0.513	0.768	+
ADA	26	0.65	0.513	0.768	+
NPAS1	74	0.65	0.513	0.768	+
ZNF536	48	0.65	0.513	0.768	+
MAFK	201	0.65	0.514	0.768	+
ZNF33A	76	0.65	0.514	0.768	+
ZSCAN9	100	0.65	0.514	0.768	+
GSX1	54	0.65	0.514	0.768	+
RHOT2	77	0.65	0.515	0.768	+
HOXD3	49	0.65	0.515	0.769	+
PKDREJ	38	0.65	0.516	0.77	+
RIPPLY1	65	0.65	0.517	0.771	+
ST18	48	0.65	0.518	0.771	+
GALR3	47	0.65	0.518	0.771	+
LRPPRC	459	0.65	0.518	0.771	+
CRHR2	43	0.65	0.518	0.771	+
CHRNB3	41	0.64	0.519	0.772	+
RIPK1	40	0.64	0.52	0.773	+
GRIK5	112	0.64	0.521	0.773	+
ARHGAP35	56	0.64	0.521	0.773	+
INSM2	58	0.64	0.521	0.773	+
CBX5	73	0.64	0.522	0.774	+
OR6K6	57	0.64	0.522	0.774	+
TAS2R41	44	0.64	0.522	0.774	+
NPHP4	56	0.64	0.523	0.774	+
STK17A	85	0.64	0.523	0.775	+
OTX1	299	0.64	0.523	0.775	+
SMARCD2	152	0.64	0.524	0.775	+
CREB3L3	45	0.64	0.525	0.776	+
HIVEP1	85	0.64	0.525	0.776	+
TRHR	44	0.63	0.526	0.777	+
MDC1	67	0.63	0.526	0.777	+
PLCL1	25	0.63	0.526	0.777	+
TFEB	71	0.63	0.527	0.777	+
MYB	110	0.63	0.527	0.777	+
BRCC3	38	0.63	0.527	0.777	+
NPAS4	53	0.63	0.527	0.777	+
GSPT1	63	0.63	0.527	0.777	+
ZNF628	65	0.63	0.529	0.779	+
ATF2	122	0.63	0.53	0.78	+
NECTIN2	61	0.63	0.53	0.78	+
TAS2R5	50	0.63	0.53	0.78	+
KEL	48	0.63	0.531	0.781	+
HOXC13	97	0.63	0.531	0.781	+
PSD3	45	0.63	0.531	0.781	+
RHOBTB1	37	0.62	0.532	0.781	+
VPS72	209	0.62	0.533	0.781	+
PLCB1	81	0.62	0.533	0.782	+
ZNF566	42	0.62	0.533	0.782	+
MLLT1	45	0.62	0.535	0.784	+
IFT27	50	0.62	0.536	0.785	+
ZNF81	60	0.62	0.537	0.786	+
OR11H1	51	0.62	0.539	0.787	+
ZSCAN5B	73	0.61	0.539	0.787	+
SEL1L	77	0.61	0.539	0.787	+
FGF4	38	0.61	0.539	0.787	+
PEX11A	63	0.61	0.54	0.788	+
NUP214	98	0.61	0.54	0.788	+
BRD4	82	0.61	0.541	0.788	+
ARFGEF2	44	0.61	0.541	0.788	+
TCFL5	83	0.61	0.541	0.788	+
ZBTB45	55	0.61	0.541	0.788	+
OR4F15	48	0.61	0.542	0.788	+
ZNF696	116	0.61	0.542	0.788	+
MAX	40	0.61	0.542	0.788	+
OR10V1	55	0.61	0.542	0.788	+
SIRT5	130	0.61	0.545	0.79	+
YAF2	83	0.61	0.545	0.79	+
TAS2R38	38	0.61	0.545	0.79	+
MC2R	43	0.6	0.545	0.791	+
HCAR3	76	0.6	0.547	0.791	+
OR2T5	45	0.6	0.547	0.791	+
PPP2R1A	55	0.6	0.547	0.792	+
TBC1D23	54	0.6	0.548	0.792	+
TBK1	62	0.6	0.549	0.793	+
CTNNAL1	66	0.6	0.549	0.793	+
MAP3K2	79	0.6	0.549	0.794	+
ZNF184	60	0.6	0.55	0.794	+
ZNF670	66	0.6	0.55	0.794	+
MAPKAPK3	86	0.6	0.551	0.794	+
ZNF649	38	0.6	0.551	0.795	+
SLC30A9	89	0.6	0.551	0.795	+
TAS2R13	72	0.6	0.552	0.795	+
FUS	57	0.6	0.552	0.795	+
MAPKAPK2	91	0.59	0.553	0.796	+
MEF2A	43	0.59	0.554	0.797	+
MBTD1	275	0.59	0.555	0.797	+
GBX1	43	0.59	0.556	0.798	+
TBC1D25	68	0.59	0.557	0.799	+
EVX2	60	0.59	0.557	0.799	+
CARF	85	0.59	0.558	0.8	+
CELSR1	83	0.58	0.559	0.8	+
IL17F	108	0.58	0.559	0.8	+
ZHX3	101	0.58	0.56	0.8	+
CBX4	133	0.58	0.561	0.8	+
RING1	142	0.58	0.561	0.8	+
PNRC1	102	0.58	0.561	0.8	+
VAX1	26	0.58	0.561	0.8	+
TCEAL5	84	0.58	0.562	0.8	+
HCAR2	45	0.58	0.562	0.8	+
GPR52	61	0.58	0.562	0.8	+
ZNF740	47	0.58	0.564	0.802	+
HTR6	47	0.58	0.564	0.802	+
ZNF234	31	0.58	0.564	0.803	+
HELZ	45	0.57	0.565	0.804	+
ASB8	42	0.57	0.566	0.804	+
OR6C2	41	0.57	0.567	0.804	+
IKZF3	41	0.57	0.567	0.804	+
KNG1	45	0.57	0.567	0.804	+
WISP3	30	0.57	0.568	0.804	+
ZCCHC14	64	0.57	0.568	0.804	+
ZNF735	50	0.57	0.568	0.805	+
DENND4A	92	0.57	0.569	0.805	+
RCHY1	110	0.57	0.569	0.805	+
DTX3	129	0.57	0.57	0.806	+
MIER2	75	0.57	0.571	0.806	+
SNX13	69	0.57	0.571	0.807	+
NAT14	127	0.57	0.571	0.807	+
RNF10	71	0.57	0.572	0.807	+
CCR10	31	0.56	0.572	0.808	+
FOXA1	160	0.56	0.573	0.808	+
CALM2	128	0.56	0.573	0.808	+
ZSWIM1	35	0.56	0.573	0.808	+
SNF8	125	0.56	0.573	0.808	+
CDCA7L	150	0.56	0.574	0.808	+
VN1R2	54	0.56	0.574	0.808	+
ZNF768	60	0.56	0.574	0.808	+
TRIM25	73	0.56	0.575	0.808	+
TYK2	68	0.56	0.575	0.808	+
GUCA1B	50	0.56	0.575	0.808	+
OR6Q1	53	0.56	0.575	0.808	+
GRIN2D	68	0.56	0.575	0.808	+
FBXO11	55	0.56	0.576	0.809	+
KLF7	135	0.56	0.576	0.809	+
OR10Q1	49	0.56	0.577	0.809	+
BBC3	83	0.56	0.577	0.81	+
DPF1	134	0.56	0.578	0.81	+
DMRT2	67	0.56	0.578	0.81	+
OR2J2	27	0.55	0.579	0.81	+
ZNF596	42	0.55	0.58	0.812	+
RGS21	48	0.55	0.58	0.812	+
CBX6	203	0.55	0.581	0.812	+
ZMYM6	99	0.55	0.582	0.812	+
PPP2R5E	86	0.55	0.582	0.812	+
OR5H15	48	0.55	0.582	0.812	+
BIRC2	65	0.55	0.582	0.812	+
TFIP11	50	0.55	0.583	0.812	+
ZKSCAN4	40	0.55	0.583	0.812	+
MYO18A	96	0.55	0.584	0.812	+
GID4	52	0.55	0.584	0.812	+
ELOF1	69	0.55	0.584	0.812	+
ZNF766	40	0.55	0.584	0.812	+
HDAC7	307	0.55	0.585	0.812	+
TOLLIP	81	0.55	0.585	0.812	+
ZNF8	36	0.55	0.585	0.812	+
ZNF497	56	0.54	0.587	0.812	+
ZNF280B	52	0.54	0.587	0.812	+
OR2F1	57	0.54	0.587	0.812	+
BAX	124	0.54	0.588	0.812	+
ZNF227	26	0.54	0.588	0.812	+
RAB19	26	0.54	0.588	0.812	+
GAB1	73	0.54	0.588	0.812	+
SPIC	53	0.54	0.589	0.812	+
ZNF346	100	0.54	0.589	0.812	+
OR10C1	53	0.54	0.589	0.812	+
OR1F2P	33	0.54	0.589	0.812	+
HNF1A	63	0.54	0.589	0.812	+
ZSWIM2	44	0.54	0.59	0.812	+
OR2L13	40	0.54	0.59	0.812	+
HSFX1	51	0.54	0.59	0.812	+
VDR	149	0.54	0.59	0.812	+
RPS3	76	0.54	0.59	0.812	+
HCRTR2	51	0.54	0.591	0.812	+
MLXIP	114	0.54	0.592	0.813	+
PRMT7	109	0.54	0.592	0.813	+
PIP5K1A	43	0.53	0.593	0.814	+
LGR5	89	0.53	0.594	0.815	+
PCGF2	84	0.53	0.595	0.815	+
CDK9	195	0.53	0.595	0.815	+
SMARCA4	84	0.53	0.596	0.816	+
ZNF219	77	0.53	0.596	0.816	+
OR8I2	41	0.53	0.596	0.816	+
LRRK1	57	0.53	0.596	0.816	+
YY1	87	0.53	0.598	0.817	+
OR5L1	45	0.53	0.598	0.817	+
DIDO1	57	0.53	0.598	0.817	+
FCER1A	30	0.53	0.599	0.818	+
ZNF320	27	0.53	0.599	0.818	+
SH3GL3	45	0.53	0.599	0.818	+
TBX10	61	0.52	0.6	0.818	+
PPP4R1	36	0.52	0.601	0.819	+
ZNF148	120	0.52	0.602	0.819	+
BRSK1	49	0.52	0.602	0.819	+
LACRT	49	0.52	0.602	0.819	+
ARL4A	42	0.52	0.602	0.819	+
ZMYM3	92	0.52	0.602	0.819	+
DTX1	47	0.52	0.602	0.82	+
ZKSCAN7	71	0.52	0.603	0.82	+
ZNF493	46	0.52	0.603	0.82	+
MAP2K3	82	0.52	0.604	0.821	+
BAIAP2L2	43	0.52	0.605	0.821	+
GHRH	106	0.52	0.605	0.821	+
GNB3	44	0.52	0.605	0.821	+
TBL3	85	0.52	0.605	0.821	+
FGF23	40	0.52	0.605	0.821	+
NTS	44	0.52	0.606	0.821	+
WNK3	95	0.52	0.606	0.821	+
SAP18	66	0.51	0.607	0.822	+
UBB	97	0.51	0.609	0.823	+
MZF1	176	0.51	0.609	0.823	+
ZNF460	58	0.51	0.61	0.823	+
CASK	174	0.51	0.612	0.825	+
NR2C1	89	0.51	0.612	0.825	+
RPL7L1	65	0.51	0.613	0.826	+
DGKB	36	0.5	0.614	0.826	+
SETD1A	157	0.5	0.614	0.826	+
RHOXF1	121	0.5	0.614	0.826	+
ZBTB1	64	0.5	0.614	0.826	+
ZNF776	41	0.5	0.615	0.826	+
OPN1LW	63	0.5	0.615	0.826	+
DKKL1	42	0.5	0.615	0.826	+
ERF	42	0.5	0.617	0.827	+
SIX4	84	0.5	0.617	0.827	+
PLEKHG1	99	0.5	0.617	0.827	+
BEX3	26	0.5	0.618	0.828	+
ZNF446	65	0.5	0.618	0.828	+
IRX4	137	0.5	0.619	0.828	+
MRGPRX3	39	0.5	0.619	0.828	+
KLF8	32	0.5	0.619	0.828	+
ZNF263	34	0.5	0.619	0.828	+
SIK2	31	0.5	0.619	0.828	+
ZDHHC21	185	0.5	0.619	0.828	+
CGB3	25	0.5	0.619	0.828	+
DDX17	61	0.5	0.62	0.828	+
CSRNP2	79	0.49	0.621	0.828	+
TDP2	38	0.49	0.621	0.829	+
ZNF784	66	0.49	0.623	0.831	+
SOX10	76	0.49	0.623	0.831	+
CYTH2	58	0.49	0.625	0.832	+
TBX22	43	0.49	0.626	0.833	+
OR9Q2	57	0.49	0.627	0.833	+
ZNF10	79	0.49	0.627	0.833	+
TBL1X	79	0.49	0.627	0.833	+
PARK2	51	0.49	0.627	0.833	+
CCM2	95	0.48	0.628	0.834	+
ZNF524	104	0.48	0.628	0.834	+
POU3F4	65	0.48	0.628	0.834	+
ZNFX1	82	0.48	0.628	0.834	+
ZNF552	78	0.48	0.629	0.834	+
MED15	82	0.48	0.629	0.834	+
OR2T29	54	0.48	0.629	0.834	+
PIKFYVE	155	0.48	0.629	0.834	+
PKNOX1	61	0.48	0.629	0.834	+
ZNF480	56	0.48	0.629	0.834	+
SP2	38	0.48	0.63	0.834	+
CGB8	36	0.48	0.63	0.834	+
SPEN	148	0.48	0.631	0.834	+
ZNF518A	76	0.48	0.631	0.834	+
ZNF24	76	0.48	0.631	0.834	+
ZNF805	57	0.48	0.632	0.836	+
OR5B12	55	0.48	0.633	0.836	+
OPRD1	40	0.48	0.633	0.836	+
MPP7	86	0.48	0.634	0.836	+
ALCAM	61	0.48	0.634	0.836	+
ZCCHC13	53	0.48	0.634	0.837	+
PRKD2	66	0.48	0.635	0.837	+
RAB6A	57	0.47	0.636	0.837	+
CAND1	199	0.47	0.636	0.838	+
KMT5B	190	0.47	0.637	0.838	+
PRKAA1	30	0.47	0.637	0.838	+
EID2	33	0.47	0.638	0.839	+
RALBP1	67	0.47	0.639	0.84	+
CYP26B1	41	0.47	0.639	0.84	+
TADA2A	94	0.47	0.64	0.84	+
ZNF223	31	0.47	0.641	0.841	+
MSL3	69	0.47	0.641	0.841	+
CDA	63	0.46	0.642	0.841	+
RAB2B	28	0.46	0.642	0.841	+
PRKCG	71	0.46	0.642	0.841	+
ADGRB1	55	0.46	0.642	0.841	+
GABBR1	132	0.46	0.643	0.841	+
OR2L3	39	0.46	0.644	0.843	+
ENDOG	72	0.46	0.644	0.843	+
OR6C1	50	0.46	0.644	0.843	+
OR5T1	65	0.46	0.644	0.843	+
TAS2R10	58	0.46	0.645	0.843	+
TBL1XR1	122	0.46	0.645	0.843	+
ZNF410	177	0.46	0.646	0.843	+
OR4L1	51	0.46	0.646	0.843	+
ZNF529	26	0.46	0.646	0.843	+
OR5AR1	67	0.46	0.647	0.844	+
ZNF579	56	0.46	0.647	0.844	+
MYO9A	93	0.46	0.648	0.844	+
ZDHHC17	105	0.46	0.648	0.844	+
CNTF	88	0.46	0.649	0.845	+
ZNF324	42	0.45	0.649	0.845	+
OR2T12	47	0.45	0.65	0.845	+
RAD1	35	0.45	0.651	0.846	+
SBK2	73	0.45	0.652	0.847	+
PNN	143	0.45	0.652	0.847	+
ZNF420	62	0.45	0.653	0.847	+
EIF2AK3	73	0.45	0.653	0.847	+
PPP1R1C	108	0.45	0.654	0.847	+
BCR	55	0.45	0.654	0.847	+
EVI5L	70	0.45	0.656	0.849	+
ARL5A	76	0.44	0.657	0.849	+
KLF14	67	0.44	0.657	0.849	+
CCND1	38	0.44	0.657	0.849	+
ERBIN	55	0.44	0.657	0.849	+
PURA	332	0.44	0.657	0.849	+
CABP2	47	0.44	0.658	0.85	+
ATXN1	151	0.44	0.658	0.85	+
BCL2L11	36	0.44	0.658	0.85	+
MIER3	90	0.44	0.659	0.85	+
NMRAL1	99	0.44	0.66	0.851	+
OR2T35	36	0.44	0.661	0.852	+
FGF3	63	0.44	0.661	0.852	+
ADGRG7	51	0.44	0.662	0.852	+
GABRE	53	0.44	0.663	0.852	+
OR5AN1	53	0.44	0.663	0.853	+
OR4F17	33	0.43	0.664	0.853	+
MED16	44	0.43	0.667	0.855	+
ARHGAP26	46	0.43	0.667	0.855	+
GPR32	38	0.43	0.668	0.856	+
OR2A12	41	0.43	0.668	0.856	+
RRAS2	51	0.43	0.668	0.856	+
DLX4	52	0.43	0.669	0.857	+
HOXC8	32	0.43	0.669	0.857	+
ZNF333	78	0.43	0.67	0.858	+
TRIM38	29	0.42	0.671	0.858	+
GMFB	88	0.42	0.671	0.858	+
ZNF213	44	0.42	0.672	0.858	+
TAS2R40	42	0.42	0.672	0.859	+
ARAP1	32	0.42	0.673	0.859	+
ZNF157	87	0.42	0.673	0.859	+
CLOCK	72	0.42	0.673	0.859	+
ZSCAN5A	68	0.42	0.674	0.859	+
OR10G3	43	0.42	0.674	0.859	+
KITLG	84	0.42	0.674	0.859	+
ZSCAN25	50	0.42	0.674	0.859	+
SFSWAP	84	0.42	0.674	0.859	+
FOXP4	66	0.42	0.675	0.859	+
TAOK3	26	0.42	0.675	0.859	+
IRF2BP2	97	0.42	0.675	0.86	+
AKT1	62	0.42	0.676	0.86	+
ASB6	54	0.42	0.677	0.861	+
OR8K1	65	0.42	0.677	0.861	+
OR56A1	54	0.42	0.678	0.861	+
ZNF526	31	0.42	0.678	0.861	+
ZSCAN31	96	0.41	0.678	0.861	+
ESX1	63	0.41	0.679	0.861	+
ZC3H7B	67	0.41	0.68	0.863	+
ZC3H18	36	0.41	0.681	0.864	+
MAML1	160	0.41	0.682	0.864	+
FCGRT	36	0.41	0.683	0.864	+
ITGA3	63	0.41	0.683	0.865	+
TBC1D3I	35	0.41	0.684	0.865	+
JUNB	80	0.41	0.684	0.865	+
OR11H4	43	0.41	0.685	0.865	+
GRIA4	60	0.41	0.685	0.865	+
NPHS1	53	0.41	0.685	0.865	+
HTR5A	52	0.4	0.686	0.865	+
SMYD1	107	0.4	0.686	0.865	+
GNG8	53	0.4	0.686	0.865	+
LASP1	30	0.4	0.686	0.865	+
USP9X	71	0.4	0.686	0.865	+
PAX6	59	0.4	0.686	0.865	+
ARFGEF3	30	0.4	0.687	0.865	+
HOXA9	63	0.4	0.687	0.865	+
ZNF19	62	0.4	0.687	0.865	+
CDC42BPG	110	0.4	0.688	0.865	+
TCF23	42	0.4	0.688	0.865	+
UNCX	67	0.4	0.688	0.865	+
ZNF281	135	0.4	0.688	0.865	+
ZNF813	30	0.4	0.689	0.865	+
WWP1	66	0.4	0.689	0.865	+
HMG20A	60	0.4	0.689	0.865	+
RAB40AL	38	0.4	0.69	0.865	+
NMI	51	0.4	0.69	0.865	+
TBC1D17	50	0.4	0.69	0.865	+
PFDN5	299	0.4	0.69	0.865	+
ZFYVE21	155	0.4	0.69	0.865	+
MAPK1	84	0.4	0.691	0.865	+
SOX5	92	0.4	0.691	0.865	+
DRD3	41	0.39	0.693	0.867	+
ZNF205	56	0.39	0.693	0.867	+
ITPR3	87	0.39	0.694	0.867	+
PFDN1	68	0.39	0.695	0.867	+
SLC9A1	100	0.39	0.695	0.867	+
ZSCAN4	59	0.39	0.696	0.868	+
APC	91	0.39	0.696	0.868	+
STK25	28	0.39	0.696	0.868	+
IL22	103	0.39	0.697	0.868	+
CREB3L4	114	0.39	0.697	0.868	+
NKX2-8	65	0.39	0.697	0.868	+
ZNF479	37	0.39	0.697	0.868	+
MEF2D	151	0.39	0.698	0.868	+
TLR2	39	0.39	0.698	0.868	+
CDKN2AIP	53	0.39	0.698	0.868	+
ZKSCAN2	52	0.39	0.698	0.868	+
TCEA2	190	0.39	0.699	0.868	+
TNIP2	67	0.39	0.7	0.869	+
TIFA	58	0.39	0.7	0.869	+
ZNF841	72	0.39	0.7	0.869	+
ZKSCAN3	47	0.38	0.701	0.869	+
EDF1	129	0.38	0.701	0.869	+
AMELX	52	0.38	0.701	0.869	+
HES6	85	0.38	0.701	0.869	+
GPR143	54	0.38	0.702	0.869	+
TRAPPC2	91	0.38	0.702	0.869	+
KLHL31	338	0.38	0.704	0.87	+
RAB4B	74	0.38	0.704	0.87	+
DEAF1	105	0.38	0.704	0.87	+
EWSR1	127	0.38	0.704	0.87	+
CORO1C	74	0.38	0.704	0.87	+
RBBP4	186	0.38	0.705	0.871	+
DMD	128	0.38	0.706	0.871	+
MPP3	128	0.38	0.706	0.871	+
ZNF207	148	0.38	0.708	0.873	+
GCM2	68	0.37	0.708	0.873	+
ZNF780A	31	0.37	0.709	0.874	+
CDH2	39	0.37	0.71	0.874	+
HOXA6	59	0.37	0.71	0.874	+
SALL2	108	0.37	0.71	0.874	+
BCL9	103	0.37	0.71	0.874	+
ZNF823	72	0.37	0.711	0.874	+
PRKAB1	49	0.37	0.712	0.875	+
SNX6	63	0.37	0.712	0.875	+
IRF4	65	0.37	0.712	0.875	+
GRB14	42	0.37	0.713	0.876	+
ASXL1	71	0.37	0.715	0.878	+
ASB9	34	0.37	0.715	0.878	+
TNK2	131	0.36	0.716	0.878	+
FIZ1	35	0.36	0.717	0.879	+
PASD1	46	0.36	0.719	0.88	+
GPR68	47	0.36	0.719	0.88	+
SSX2	130	0.36	0.719	0.88	+
HOMEZ	45	0.36	0.72	0.88	+
SLK	49	0.36	0.72	0.88	+
ZFP1	87	0.36	0.721	0.881	+
BAZ2A	78	0.36	0.721	0.881	+
GLIS2	96	0.36	0.722	0.882	+
GFRAL	51	0.36	0.722	0.882	+
BMI1	93	0.35	0.724	0.883	+
ASB2	28	0.35	0.724	0.883	+
LINGO1	79	0.35	0.724	0.883	+
ZNF439	32	0.35	0.726	0.884	+
RGS18	26	0.35	0.727	0.884	+
NRIP1	63	0.35	0.727	0.884	+
MED12L	357	0.35	0.727	0.884	+
HOXD8	29	0.35	0.728	0.885	+
HSP90AA1	28	0.35	0.729	0.885	+
TRIM32	69	0.34	0.73	0.887	+
RPGRIP1L	46	0.34	0.731	0.887	+
ZNF555	46	0.34	0.732	0.887	+
SMARCA1	108	0.34	0.732	0.888	+
ZNF774	48	0.34	0.732	0.888	+
CIDEA	43	0.34	0.733	0.888	+
RYBP	65	0.34	0.733	0.888	+
BABAM1	43	0.34	0.733	0.888	+
CCDC85B	220	0.34	0.734	0.888	+
AIP	81	0.34	0.735	0.89	+
AKAP13	174	0.34	0.736	0.89	+
RNF2	156	0.34	0.736	0.89	+
GCM1	105	0.34	0.737	0.89	+
RAC1	57	0.33	0.738	0.891	+
SS18	35	0.33	0.738	0.891	+
TMX1	39	0.33	0.739	0.892	+
RFX4	62	0.33	0.74	0.892	+
PPP1R10	64	0.33	0.741	0.893	+
HIST1H4L	59	0.33	0.741	0.893	+
ATP6AP2	56	0.33	0.741	0.893	+
AGPAT1	85	0.33	0.741	0.893	+
OR4K13	51	0.33	0.741	0.893	+
SSBP3	193	0.33	0.742	0.893	+
MAP2K7	52	0.33	0.742	0.893	+
NEUROD4	47	0.33	0.742	0.893	+
ZNF821	121	0.33	0.742	0.893	+
LRRFIP2	44	0.33	0.743	0.893	+
FBXO6	104	0.33	0.743	0.893	+
ZNF500	41	0.33	0.744	0.894	+
TFAP2B	74	0.33	0.745	0.894	+
MED25	74	0.32	0.746	0.895	+
THAP11	43	0.32	0.746	0.895	+
ZNF490	42	0.32	0.746	0.895	+
OR11A1	29	0.32	0.747	0.895	+
OR2T3	36	0.32	0.747	0.895	+
HACD3	43	0.32	0.747	0.895	+
SHC2	27	0.32	0.748	0.896	+
OR2AG1	49	0.32	0.749	0.896	+
SNX27	42	0.32	0.749	0.896	+
ACTR5	92	0.32	0.749	0.896	+
TIAM2	103	0.32	0.749	0.896	+
STXBP4	75	0.32	0.75	0.896	+
GRM8	47	0.32	0.751	0.896	+
MAPK3	29	0.32	0.751	0.896	+
RAP2A	54	0.32	0.751	0.896	+
SPIB	73	0.32	0.751	0.896	+
IKZF2	88	0.31	0.753	0.898	+
ZNF611	36	0.31	0.754	0.898	+
ASB11	54	0.31	0.754	0.898	+
GRIN2B	43	0.31	0.754	0.898	+
PDPK1	60	0.31	0.754	0.898	+
OR5M1	36	0.31	0.754	0.898	+
ERC1	30	0.31	0.755	0.898	+
KLF11	32	0.31	0.755	0.898	+
TSC22D2	54	0.31	0.756	0.898	+
POU5F1	75	0.31	0.758	0.898	+
SIPA1L1	47	0.31	0.758	0.898	+
RBM38	106	0.31	0.76	0.9	+
TAS2R46	60	0.3	0.76	0.9	+
RABL6	78	0.3	0.761	0.9	+
CASP9	84	0.3	0.761	0.9	+
ZNF18	55	0.3	0.762	0.901	+
HDAC8	77	0.3	0.762	0.901	+
FAM126A	98	0.3	0.762	0.901	+
NR1H3	56	0.3	0.762	0.901	+
PBX2	108	0.3	0.763	0.901	+
POLR2A	137	0.3	0.764	0.902	+
SIPA1L3	52	0.3	0.764	0.902	+
RLIM	94	0.3	0.765	0.902	+
ZNF687	78	0.3	0.765	0.902	+
OR5A1	52	0.3	0.765	0.902	+
CRTC1	168	0.3	0.765	0.902	+
OR4N5	51	0.3	0.765	0.902	+
GPR17	32	0.3	0.766	0.903	+
KCNK2	41	0.3	0.766	0.903	+
ENPP1	25	0.3	0.767	0.903	+
TCF25	84	0.3	0.768	0.903	+
ZNF554	85	0.3	0.768	0.903	+
ARHGEF7	42	0.29	0.769	0.903	+
KAT8	150	0.29	0.769	0.903	+
ADIPOR2	54	0.29	0.771	0.905	+
FGD6	65	0.29	0.771	0.905	+
NSMCE3	71	0.29	0.772	0.905	+
TAS2R19	40	0.29	0.772	0.905	+
ATXN7	511	0.29	0.772	0.905	+
TAF12	100	0.29	0.772	0.905	+
ZNF17	33	0.29	0.772	0.905	+
ZNF548	39	0.29	0.773	0.906	+
GATA3	49	0.29	0.775	0.906	+
GPR119	53	0.29	0.775	0.906	+
NFAT5	116	0.29	0.776	0.907	+
RYK	38	0.28	0.776	0.907	+
AKT2	27	0.28	0.776	0.908	+
SETD1B	99	0.28	0.776	0.908	+
ZNF586	42	0.28	0.778	0.909	+
OR5F1	27	0.28	0.778	0.909	+
EHMT1	92	0.28	0.779	0.909	+
OR10AG1	34	0.28	0.78	0.91	+
NEUROD6	38	0.28	0.781	0.91	+
ZNF57	40	0.28	0.781	0.91	+
KDSR	48	0.28	0.781	0.91	+
CSNK2A2	29	0.28	0.781	0.91	+
ZCCHC11	66	0.28	0.782	0.91	+
ZNF749	35	0.28	0.782	0.91	+
ZNF165	121	0.28	0.783	0.911	+
NKX2-4	39	0.27	0.783	0.911	+
PIN1	81	0.27	0.785	0.912	+
OR5M11	27	0.27	0.785	0.912	+
ABL2	61	0.27	0.785	0.912	+
MNX1	53	0.27	0.788	0.914	+
