Regulon,Size,NES,p.value,FDR,Sign
BCL9_P,57,0.29,0.769,0.903,-
GLI1_P,63,0.29,0.768,0.903,-
THOC1_P,49,0.3,0.767,0.902,-
CORO1C_P,60,0.3,0.767,0.901,-
MAPK12_P,79,0.3,0.762,0.898,-
PRKG2_P,57,0.3,0.762,0.898,-
DAPK2_P,68,0.3,0.762,0.898,-
SLC30A9_P,142,0.3,0.761,0.898,-
UBR5_P,47,0.3,0.761,0.898,-
APBA3_P,51,0.3,0.761,0.898,-
DERL2_P,77,0.31,0.759,0.897,-
RAB29_P,42,0.31,0.755,0.894,-
ARHGAP4_P,67,0.31,0.753,0.893,-
GABPB1_P,71,0.31,0.753,0.893,-
KDM5B_P,161,0.32,0.752,0.892,-
USP8_P,95,0.32,0.749,0.891,-
PPP2R5B_P,44,0.32,0.749,0.891,-
NLRP6_P,60,0.32,0.748,0.891,-
SNF8_P,93,0.32,0.748,0.891,-
CHURC1_P,115,0.32,0.747,0.89,-
DNAJA3_P,72,0.32,0.746,0.889,-
TPD52L1_P,69,0.33,0.745,0.889,-
RALGAPB_P,46,0.33,0.743,0.887,-
NOCT_P,54,0.33,0.743,0.887,-
ZRSR2_P,86,0.33,0.743,0.887,-
UNC119_P,76,0.33,0.739,0.885,-
ZCCHC10_P,81,0.33,0.739,0.885,-
SGK2_P,81,0.33,0.739,0.885,-
FPR1_P,28,0.34,0.738,0.884,-
GSN_P,63,0.34,0.736,0.883,-
PRKAB2_P,45,0.34,0.735,0.883,-
ZNF330_P,69,0.34,0.735,0.883,-
MS4A1_P,30,0.34,0.735,0.883,-
GMEB2_P,152,0.34,0.734,0.883,-
ARHGAP39_P,59,0.34,0.732,0.882,-
CCR1_P,28,0.34,0.732,0.882,-
RASA3_P,66,0.34,0.731,0.882,-
HOMER1_P,45,0.34,0.73,0.882,-
TAF15_P,64,0.34,0.73,0.882,-
NELFB_P,107,0.34,0.73,0.882,-
RNF10_P,102,0.35,0.73,0.882,-
TAF2_P,82,0.35,0.729,0.882,-
ZBTB38_P,53,0.35,0.727,0.882,-
ZC3H8_P,71,0.35,0.727,0.882,-
PTGES2_P,187,0.35,0.725,0.882,-
IFT88_P,69,0.35,0.725,0.882,-
GEM_P,38,0.35,0.723,0.882,-
BLNK_P,93,0.36,0.721,0.881,-
NACC2_P,86,0.36,0.719,0.879,-
RBPJ_P,68,0.36,0.718,0.878,-
SOX9_P,148,0.36,0.718,0.878,-
MBD2_P,37,0.37,0.715,0.875,-
TFIP11_P,35,0.37,0.715,0.875,-
TCF25_P,41,0.37,0.714,0.875,-
AES_P,49,0.37,0.713,0.875,-
SORL1_P,68,0.37,0.712,0.874,-
CTBP1_P,42,0.37,0.71,0.873,-
ZNF830_P,101,0.38,0.706,0.871,-
TGFB3_P,55,0.38,0.706,0.871,-
SIPA1L3_P,59,0.38,0.705,0.871,-
DDX3X_P,49,0.38,0.704,0.871,-
TAOK2_P,42,0.38,0.704,0.87,-
SMOC2_P,37,0.38,0.702,0.87,-
CNTLN_P,134,0.38,0.702,0.869,-
STX2_P,71,0.38,0.701,0.869,-
CHEK2_P,69,0.39,0.7,0.869,-
CSK_P,50,0.39,0.699,0.868,-
ZNF609_P,38,0.39,0.699,0.868,-
DOK3_P,35,0.39,0.698,0.868,-
UBA52_P,202,0.39,0.698,0.868,-
LIN28A_P,111,0.39,0.696,0.867,-
KDM5A_P,46,0.39,0.694,0.865,-
IRF4_P,122,0.4,0.693,0.865,-
PIP4K2B_P,91,0.4,0.692,0.865,-
CLOCK_P,116,0.4,0.692,0.865,-
CLTC_P,69,0.4,0.691,0.865,-
ZBTB41_P,56,0.4,0.687,0.861,-
PLEKHG3_P,26,0.4,0.686,0.86,-
LANCL2_P,76,0.41,0.685,0.86,-
IKBKB_P,89,0.41,0.685,0.86,-
MUC1_P,985,0.41,0.684,0.86,-
BRD4_P,77,0.42,0.678,0.854,-
IGSF6_P,35,0.42,0.676,0.853,-
BRAF_P,46,0.42,0.674,0.852,-
SIX5_P,73,0.42,0.674,0.852,-
RAB8A_P,47,0.42,0.674,0.852,-
NUMA1_P,48,0.42,0.673,0.852,-
RPS6KC1_P,68,0.42,0.672,0.852,-
VAV1_P,174,0.43,0.67,0.851,-
RAB28_P,81,0.43,0.67,0.851,-
ABL2_P,76,0.43,0.67,0.851,-
GTF2F1_P,104,0.43,0.667,0.849,-
AKAP12_P,34,0.43,0.666,0.848,-
TBPL1_P,230,0.43,0.666,0.848,-
RAB3B_P,51,0.43,0.665,0.848,-
ARHGAP31_P,68,0.43,0.665,0.848,-
RAB30_P,43,0.43,0.665,0.848,-
NR1D2_P,47,0.43,0.664,0.848,-
MBD4_P,63,0.44,0.663,0.848,-
CSNK1G3_P,49,0.44,0.663,0.848,-
PPP1R1B_P,118,0.44,0.663,0.848,-
ARHGAP45_P,71,0.44,0.662,0.848,-
MEF2A_P,46,0.44,0.658,0.846,-
MED1_P,57,0.45,0.656,0.843,-
ANXA4_P,119,0.45,0.656,0.843,-
RFX7_P,60,0.45,0.655,0.843,-
BRMS1L_P,279,0.45,0.652,0.84,-
RAP1GAP_P,68,0.45,0.651,0.84,-
FGD6_P,90,0.45,0.65,0.839,-
PDGFRA_P,51,0.45,0.65,0.839,-
AMER1_P,49,0.46,0.649,0.839,-
APOL3_P,25,0.46,0.649,0.839,-
MAP3K4_P,64,0.47,0.635,0.826,-
CARD19_P,47,0.48,0.632,0.824,-
CREBRF_P,90,0.48,0.632,0.824,-
TAF7_P,107,0.48,0.631,0.824,-
SFSWAP_P,98,0.48,0.63,0.824,-
NFATC1_P,72,0.48,0.629,0.822,-
PPP2R5D_P,107,0.48,0.629,0.822,-
SIT1_P,25,0.49,0.627,0.822,-
PRMT2_P,62,0.49,0.627,0.822,-
SPI1_P,194,0.49,0.627,0.822,-
HEXIM2_P,125,0.49,0.626,0.822,-
WLS_P,37,0.49,0.626,0.822,-
DERL3_P,50,0.49,0.626,0.822,-
ZNF358_P,103,0.49,0.624,0.821,-
TEC_P,56,0.49,0.623,0.82,-
ZNF792_P,88,0.49,0.623,0.82,-
MLF1_P,48,0.49,0.621,0.819,-
PLEK_P,26,0.5,0.618,0.816,-
PRDM16_P,133,0.5,0.618,0.816,-
WWTR1_P,280,0.5,0.617,0.816,-
AKT2_P,57,0.5,0.616,0.816,-
YEATS4_P,95,0.5,0.616,0.816,-
TGFBRAP1_P,89,0.5,0.614,0.815,-
ZNF414_P,86,0.5,0.614,0.815,-
KMT2E_P,92,0.51,0.614,0.815,-
STMN2_P,42,0.51,0.612,0.815,-
ITGA2B_P,68,0.51,0.612,0.815,-
RAB3A_P,66,0.51,0.61,0.814,-
SPEN_P,32,0.51,0.609,0.813,-
IRF2BP1_P,176,0.51,0.609,0.813,-
TBC1D22A_P,48,0.51,0.608,0.813,-
MBTD1_P,127,0.51,0.608,0.813,-
ARFGEF3_P,107,0.51,0.607,0.813,-
RNF14_P,52,0.51,0.607,0.812,-
PCBD2_P,375,0.52,0.606,0.811,-
BAZ2A_P,49,0.52,0.604,0.811,-
MYO9A_P,89,0.52,0.604,0.81,-
NLE1_P,62,0.52,0.603,0.81,-
CCNL2_P,222,0.52,0.602,0.81,-
POU2F2_P,51,0.52,0.601,0.809,-
DBP_P,49,0.52,0.601,0.809,-
SIPA1L2_P,37,0.52,0.6,0.809,-
FCGRT_P,65,0.53,0.597,0.807,-
FAM120B_P,155,0.53,0.596,0.806,-
TCEAL7_P,312,0.53,0.595,0.806,-
FSTL3_P,74,0.54,0.591,0.802,-
GRAP_P,38,0.54,0.59,0.802,-
TRPS1_P,72,0.54,0.589,0.802,-
KAT7_P,85,0.54,0.589,0.802,-
EOMES_P,78,0.54,0.589,0.802,-
PTPRC_P,39,0.54,0.586,0.8,-
IFI16_P,113,0.55,0.584,0.8,-
ECSIT_P,51,0.55,0.582,0.798,-
PYGO2_P,311,0.56,0.578,0.793,-
PRKG1_P,94,0.56,0.576,0.792,-
CDC42EP3_P,62,0.56,0.576,0.792,-
ZNF18_P,102,0.56,0.576,0.792,-
ZFC3H1_P,84,0.56,0.574,0.79,-
EDF1_P,171,0.56,0.573,0.789,-
MYH9_P,79,0.57,0.571,0.786,-
UIMC1_P,63,0.57,0.571,0.786,-
IFT27_P,95,0.57,0.57,0.786,-
DDX5_P,235,0.57,0.57,0.786,-
FBXO11_P,69,0.57,0.57,0.786,-
PTK2B_P,48,0.57,0.569,0.786,-
RASAL2_P,79,0.57,0.569,0.786,-
ADGRA2_P,106,0.57,0.568,0.786,-
UNCX_P,59,0.58,0.565,0.783,-
ANXA9_P,70,0.58,0.563,0.781,-
ESF1_P,86,0.58,0.563,0.781,-
TYK2_P,84,0.58,0.561,0.78,-
MAGI3_P,25,0.58,0.561,0.78,-
NR4A1_P,48,0.58,0.56,0.78,-
BAZ2B_P,72,0.59,0.558,0.779,-
CNOT2_P,243,0.59,0.556,0.776,-
PI4KB_P,81,0.59,0.555,0.776,-
ARID4A_P,27,0.59,0.555,0.776,-
SIN3B_P,236,0.59,0.555,0.776,-
PIR_P,128,0.59,0.553,0.776,-
SMC1A_P,30,0.59,0.553,0.776,-
SAFB_P,133,0.6,0.55,0.774,-
ACAP1_P,29,0.6,0.549,0.772,-
VAC14_P,68,0.6,0.549,0.772,-
PDK1_P,55,0.6,0.549,0.772,-
CIC_P,59,0.6,0.548,0.772,-
PER3_P,86,0.6,0.547,0.772,-
GPS2_P,93,0.6,0.547,0.771,-
MYO10_P,57,0.6,0.546,0.771,-
CXXC5_P,74,0.61,0.545,0.771,-
IFT172_P,80,0.61,0.544,0.77,-
ZNF48_P,60,0.61,0.543,0.77,-
RCOR3_P,148,0.61,0.543,0.77,-
PDCL_P,59,0.61,0.543,0.77,-
ARHGEF11_P,63,0.61,0.542,0.77,-
PLCB2_P,26,0.61,0.539,0.767,-
DGKZ_P,69,0.61,0.539,0.767,-
MTF2_P,96,0.62,0.538,0.766,-
PDE8A_P,102,0.62,0.538,0.766,-
MSL3_P,117,0.62,0.537,0.765,-
CSDE1_P,119,0.62,0.537,0.765,-
RHOQ_P,29,0.62,0.535,0.764,-
PRKACB_P,56,0.62,0.533,0.763,-
ZBTB10_P,97,0.62,0.533,0.763,-
M6PR_P,50,0.62,0.532,0.762,-
ALMS1_P,41,0.63,0.532,0.762,-
USP9Y_P,78,0.63,0.53,0.761,-
PREB_P,72,0.63,0.529,0.761,-
ZNF385A_P,106,0.63,0.527,0.759,-
TCF7_P,153,0.63,0.527,0.759,-
CCDC85B_P,132,0.64,0.525,0.758,-
SSBP4_P,209,0.64,0.524,0.757,-
RAB3D_P,66,0.64,0.523,0.756,-
ZFP64_P,108,0.64,0.521,0.755,-
PCGF5_P,91,0.64,0.521,0.755,-
TSC22D4_P,39,0.64,0.52,0.754,-
EGR2_P,67,0.64,0.519,0.753,-
ZCCHC3_P,108,0.65,0.518,0.752,-
RAB18_P,62,0.65,0.518,0.752,-
ZC3H14_P,95,0.65,0.518,0.752,-
ZNF800_P,71,0.65,0.518,0.752,-
MCM6_P,160,0.65,0.517,0.752,-
IPO8_P,64,0.65,0.516,0.752,-
PIK3CG_P,53,0.65,0.515,0.752,-
ZNF184_P,66,0.65,0.515,0.752,-
PDE1B_P,57,0.65,0.512,0.748,-
MAP2K5_P,94,0.66,0.512,0.748,-
TIAL1_P,237,0.66,0.512,0.748,-
SETD7_P,122,0.66,0.511,0.748,-
ZMYM3_P,73,0.66,0.51,0.748,-
TBL1X_P,107,0.66,0.507,0.747,-
PIK3CD_P,33,0.66,0.506,0.746,-
DEF8_P,79,0.67,0.506,0.746,-
FGD1_P,76,0.67,0.504,0.746,-
SIK2_P,42,0.67,0.503,0.746,-
CHD3_P,428,0.67,0.501,0.745,-
MED4_P,86,0.67,0.5,0.744,-
IKBKAP_P,73,0.68,0.499,0.743,-
WWOX_P,38,0.68,0.499,0.743,-
APLF_P,57,0.68,0.499,0.743,-
SMAD1_P,44,0.68,0.499,0.743,-
CDC42SE1_P,178,0.68,0.499,0.743,-
ANK3_P,89,0.68,0.497,0.742,-
SNAPC4_P,97,0.68,0.497,0.742,-
NFXL1_P,59,0.68,0.496,0.741,-
NFATC3_P,53,0.68,0.496,0.741,-
CSNK1D_P,82,0.68,0.495,0.741,-
TRAF5_P,136,0.68,0.495,0.741,-
SS18_P,46,0.68,0.494,0.74,-
FAM175A_P,44,0.68,0.494,0.74,-
LILRB2_P,26,0.69,0.493,0.74,-
SERGEF_P,96,0.69,0.492,0.739,-
EED_P,107,0.69,0.49,0.737,-
ZRANB2_P,49,0.69,0.489,0.736,-
VCP_P,91,0.69,0.489,0.736,-
KAT5_P,30,0.69,0.488,0.735,-
HIC1_P,95,0.69,0.487,0.735,-
DLC1_P,42,0.69,0.487,0.735,-
SP4_P,125,0.7,0.487,0.735,-
RAF1_P,60,0.7,0.487,0.735,-
RAB4A_P,164,0.7,0.486,0.735,-
SMPD2_P,58,0.7,0.485,0.735,-
TBC1D22B_P,50,0.7,0.485,0.735,-
NRAS_P,75,0.7,0.485,0.735,-
ABCG1_P,238,0.7,0.484,0.735,-
TAF1_P,37,0.7,0.483,0.735,-
AKNA_P,71,0.7,0.482,0.735,-
KAT8_P,79,0.7,0.481,0.735,-
RPS3_P,144,0.71,0.479,0.732,-
CD3G_P,26,0.71,0.477,0.731,-
CD53_P,35,0.71,0.475,0.73,-
PASK_P,53,0.71,0.475,0.73,-
NOSTRIN_P,74,0.72,0.475,0.73,-
CDKN1A_P,90,0.72,0.474,0.73,-
ZNF446_P,60,0.72,0.473,0.729,-
RFX1_P,45,0.72,0.473,0.729,-
ZNF507_P,33,0.72,0.472,0.729,-
ATF2_P,121,0.72,0.471,0.728,-
DEK_P,52,0.72,0.47,0.728,-
PDE4A_P,48,0.72,0.47,0.728,-
SETD1A_P,93,0.72,0.47,0.727,-
AKAP8_P,63,0.73,0.468,0.727,-
DOT1L_P,63,0.73,0.468,0.727,-
SLC20A1_P,277,0.73,0.467,0.726,-
IQGAP2_P,89,0.73,0.464,0.722,-
PRKAG1_P,150,0.73,0.464,0.722,-
ZEB1_P,97,0.73,0.463,0.722,-
ARAF_P,33,0.74,0.462,0.722,-
CHD9_P,144,0.74,0.461,0.721,-
CTCF_P,134,0.74,0.46,0.72,-
TCF4_P,155,0.74,0.457,0.719,-
POLR2L_P,124,0.74,0.456,0.718,-
PRDX2_P,101,0.75,0.456,0.718,-
PARP1_P,105,0.75,0.454,0.716,-
EP300_P,54,0.75,0.454,0.716,-
FARP1_P,81,0.75,0.453,0.716,-
PAF1_P,41,0.75,0.452,0.715,-
ASAP3_P,97,0.75,0.452,0.715,-
PBRM1_P,52,0.75,0.451,0.715,-
MAML2_P,87,0.75,0.451,0.715,-
ZNF655_P,42,0.76,0.449,0.712,-
CD48_P,31,0.76,0.448,0.712,-
ZNF644_P,40,0.76,0.446,0.71,-
ELF4_P,169,0.76,0.445,0.71,-
BTAF1_P,161,0.77,0.443,0.707,-
RAD17_P,93,0.77,0.441,0.705,-
RCAN1_P,80,0.77,0.441,0.705,-
PRKAR1A_P,129,0.77,0.438,0.702,-
CHD2_P,72,0.78,0.438,0.702,-
TOP2B_P,27,0.78,0.438,0.702,-
KDM4A_P,100,0.78,0.437,0.702,-
WDR77_P,120,0.78,0.436,0.702,-
CAMK1_P,107,0.78,0.435,0.702,-
F7_P,45,0.78,0.435,0.702,-
CHMP5_P,36,0.78,0.434,0.702,-
CDC42EP1_P,67,0.78,0.434,0.702,-
CHN1_P,84,0.78,0.433,0.701,-
JAK2_P,63,0.78,0.433,0.701,-
ZFAND3_P,139,0.79,0.432,0.701,-
SF1_P,127,0.79,0.431,0.7,-
ROBO1_P,32,0.79,0.431,0.7,-
ELANE_P,53,0.79,0.431,0.7,-
ELK3_P,106,0.79,0.43,0.7,-
FOXO1_P,93,0.79,0.43,0.7,-
RAB17_P,76,0.79,0.43,0.7,-
SMARCB1_P,106,0.79,0.427,0.699,-
ZC3H4_P,89,0.8,0.426,0.697,-
ZNF827_P,109,0.8,0.425,0.696,-
NUP62_P,45,0.8,0.424,0.696,-
DIDO1_P,89,0.8,0.424,0.696,-
HERPUD1_P,29,0.8,0.423,0.696,-
CEP290_P,142,0.8,0.423,0.696,-
ZFP90_P,62,0.8,0.423,0.696,-
ELF2_P,57,0.8,0.421,0.694,-
RABL6_P,90,0.8,0.421,0.694,-
OSTF1_P,70,0.81,0.418,0.693,-
CTGF_P,45,0.81,0.418,0.693,-
ZNF622_P,116,0.81,0.418,0.693,-
NUP214_P,145,0.81,0.418,0.693,-
TLE4_P,63,0.81,0.417,0.693,-
ARHGAP9_P,43,0.81,0.417,0.693,-
AKAP11_P,63,0.81,0.416,0.693,-
PAG1_P,57,0.82,0.415,0.693,-
RASSF4_P,28,0.82,0.415,0.693,-
ETS1_P,111,0.82,0.414,0.693,-
OMD_P,59,0.82,0.413,0.693,-
LZTS1_P,63,0.82,0.413,0.693,-
MLST8_P,56,0.82,0.413,0.693,-
KIFAP3_P,41,0.82,0.412,0.693,-
KDM1A_P,114,0.82,0.411,0.692,-
CDC42_P,63,0.82,0.41,0.691,-
RUNX3_P,58,0.82,0.41,0.691,-
ZEB2_P,200,0.82,0.41,0.691,-
TFDP2_P,156,0.83,0.407,0.688,-
DAP_P,88,0.83,0.406,0.688,-
ARHGEF28_P,107,0.83,0.406,0.688,-
IL1RL2_P,30,0.83,0.405,0.688,-
TFAP2E_P,78,0.83,0.405,0.688,-
PRKACA_P,88,0.84,0.403,0.687,-
AIP_P,66,0.84,0.402,0.686,-
ZBTB2_P,286,0.84,0.401,0.686,-
ARHGEF4_P,38,0.84,0.401,0.686,-
ZNF469_P,126,0.84,0.4,0.685,-
DOK1_P,83,0.84,0.399,0.685,-
SHANK2_P,56,0.85,0.398,0.684,-
RAPGEF2_P,69,0.86,0.391,0.677,-
RNF138_P,38,0.86,0.39,0.676,-
CABIN1_P,62,0.86,0.389,0.673,-
RP5-862P8.2_P,118,0.86,0.388,0.673,-
ZDHHC5_P,204,0.86,0.388,0.673,-
ZNF280D_P,43,0.87,0.387,0.673,-
CFLAR_P,159,0.87,0.386,0.672,-
ZNF549_P,41,0.87,0.385,0.67,-
UBN1_P,68,0.87,0.384,0.67,-
CREB1_P,88,0.87,0.383,0.669,-
MFN2_P,48,0.87,0.382,0.668,-
PARK7_P,49,0.87,0.382,0.668,-
HTT_P,84,0.88,0.381,0.668,-
SCAI_P,63,0.88,0.379,0.667,-
INTS6_P,45,0.88,0.379,0.667,-
SMARCD1_P,218,0.88,0.379,0.667,-
PDE3B_P,44,0.88,0.378,0.667,-
PLEKHG1_P,78,0.88,0.378,0.667,-
MYSM1_P,63,0.88,0.377,0.666,-
ZDHHC2_P,107,0.89,0.374,0.663,-
FOXJ3_P,58,0.89,0.373,0.663,-
STAT3_P,79,0.9,0.366,0.655,-
DNAJA1_P,61,0.9,0.365,0.654,-
SMARCC2_P,164,0.91,0.364,0.654,-
CLP1_P,90,0.91,0.364,0.653,-
MCTP2_P,60,0.91,0.364,0.653,-
TBP_P,166,0.91,0.363,0.653,-
FBXW4_P,49,0.91,0.362,0.652,-
GPHN_P,30,0.91,0.361,0.651,-
GATAD2B_P,46,0.92,0.36,0.65,-
PTN_P,44,0.92,0.36,0.65,-
BBX_P,80,0.92,0.359,0.649,-
RAB43_P,96,0.92,0.356,0.645,-
CHAMP1_P,44,0.92,0.356,0.644,-
NAB2_P,193,0.92,0.355,0.644,-
EIF4A2_P,53,0.92,0.355,0.644,-
UBE2V1_P,69,0.93,0.355,0.644,-
NCOA7_P,301,0.93,0.355,0.644,-
TGS1_P,58,0.93,0.354,0.644,-
GRAP2_P,27,0.93,0.353,0.643,-
ACIN1_P,86,0.93,0.353,0.643,-
EYA3_P,59,0.93,0.353,0.643,-
CXXC1_P,87,0.93,0.352,0.643,-
MAP3K7_P,76,0.93,0.351,0.642,-
POLE_P,71,0.94,0.35,0.64,-
DICER1_P,137,0.94,0.349,0.64,-
UBP1_P,34,0.94,0.348,0.64,-
TDRD3_P,106,0.94,0.347,0.64,-
IRS1_P,43,0.94,0.347,0.64,-
TCEAL8_P,96,0.94,0.346,0.639,-
FICD_P,84,0.94,0.345,0.639,-
USP9X_P,70,0.94,0.345,0.639,-
CAP2_P,52,0.95,0.344,0.639,-
GAB1_P,47,0.95,0.343,0.639,-
RPS6_P,80,0.95,0.342,0.638,-
RFX2_P,110,0.95,0.342,0.638,-
ARAP3_P,72,0.95,0.341,0.637,-
IL16_P,766,0.95,0.341,0.637,-
PDZD8_P,70,0.95,0.34,0.637,-
MLLT1_P,74,0.96,0.339,0.634,-
HCLS1_P,204,0.96,0.338,0.634,-
USP20_P,80,0.96,0.336,0.631,-
ZNF362_P,139,0.97,0.333,0.628,-
BTK_P,43,0.97,0.331,0.627,-
MAPK9_P,92,0.97,0.331,0.627,-
EAF1_P,72,0.97,0.33,0.626,-
POLR2I_P,186,0.98,0.329,0.626,-
ZNF317_P,210,0.98,0.327,0.624,-
BMX_P,70,0.98,0.326,0.624,-
ERRFI1_P,79,0.98,0.326,0.624,-
ING5_P,181,0.98,0.326,0.624,-
DTX3_P,88,0.98,0.326,0.624,-
PHF21A_P,84,0.99,0.323,0.622,-
CA8_P,62,0.99,0.322,0.622,-
HGF_P,42,0.99,0.322,0.621,-
RFX3_P,34,0.99,0.321,0.621,-
PRAM1_P,31,0.99,0.321,0.621,-
SMARCAL1_P,183,0.99,0.32,0.62,-
KAT6A_P,43,1,0.318,0.617,-
IKZF3_P,98,1,0.317,0.617,-
MORC3_P,67,1,0.316,0.617,-
CREM_P,137,1,0.316,0.617,-
CRYAB_P,31,1,0.315,0.615,-
RPH3AL_P,113,1,0.315,0.615,-
PTPRG_P,44,1.01,0.315,0.615,-
PFDN5_P,188,1.01,0.312,0.613,-
SORBS1_P,58,1.01,0.312,0.613,-
DFFA_P,72,1.01,0.311,0.612,-
CRKL_P,47,1.01,0.311,0.612,-
SDCBP_P,39,1.01,0.31,0.612,-
ARHGAP17_P,40,1.01,0.31,0.612,-
SAP30_P,76,1.02,0.309,0.612,-
MAGI2_P,62,1.02,0.309,0.612,-
HINT1_P,147,1.02,0.309,0.612,-
PPM1A_P,272,1.02,0.309,0.612,-
TNK1_P,42,1.02,0.308,0.612,-
MDM4_P,153,1.02,0.308,0.612,-
PRKAA2_P,58,1.02,0.307,0.612,-
PPP2R2A_P,37,1.02,0.307,0.611,-
ACAP2_P,81,1.02,0.306,0.611,-
PTAFR_P,71,1.02,0.306,0.611,-
PPP3CB_P,41,1.03,0.305,0.611,-
FYN_P,64,1.03,0.304,0.611,-
SMARCA1_P,275,1.03,0.304,0.611,-
SNX13_P,57,1.03,0.303,0.611,-
TAF8_P,253,1.03,0.303,0.611,-
XPR1_P,63,1.03,0.303,0.611,-
SH2B1_P,101,1.03,0.303,0.611,-
ITGA9_P,40,1.03,0.302,0.611,-
GTF2I_P,39,1.03,0.301,0.61,-
IKZF1_P,170,1.03,0.301,0.61,-
CD3EAP_P,34,1.04,0.3,0.609,-
TAF6L_P,117,1.04,0.3,0.609,-
FIZ1_P,47,1.04,0.298,0.608,-
OCRL_P,66,1.04,0.297,0.608,-
CD81_P,86,1.04,0.297,0.608,-
UNC5CL_P,94,1.04,0.297,0.608,-
ATN1_P,101,1.04,0.296,0.608,-
AKAP17A_P,69,1.04,0.296,0.608,-
SUPT5H_P,49,1.05,0.296,0.608,-
RPL22_P,78,1.05,0.295,0.607,-
PTEN_P,44,1.05,0.295,0.607,-
LPAR1_P,38,1.05,0.293,0.606,-
ZNF740_P,121,1.05,0.293,0.606,-
COPS3_P,200,1.05,0.292,0.606,-
PSPC1_P,205,1.05,0.292,0.606,-
SH3BP5_P,40,1.06,0.29,0.605,-
ATXN7L3_P,90,1.06,0.289,0.604,-
RPL6_P,199,1.06,0.289,0.604,-
MED13L_P,182,1.06,0.289,0.604,-
TCF20_P,25,1.06,0.288,0.604,-
GRHL2_P,189,1.06,0.288,0.604,-
KCTD1_P,194,1.06,0.287,0.604,-
YEATS2_P,343,1.07,0.287,0.604,-
CIZ1_P,103,1.07,0.285,0.602,-
ACAD8_P,163,1.07,0.285,0.602,-
L3MBTL3_P,126,1.07,0.285,0.602,-
CDK8_P,94,1.07,0.284,0.602,-
PRDM4_P,68,1.07,0.283,0.601,-
GRB7_P,49,1.07,0.283,0.601,-
LASP1_P,37,1.08,0.282,0.599,-
GTPBP1_P,62,1.08,0.281,0.599,-
RPS27L_P,53,1.08,0.281,0.599,-
MAPKAPK2_P,74,1.08,0.279,0.596,-
ZBTB33_P,62,1.08,0.278,0.595,-
ERCC6_P,56,1.09,0.278,0.595,-
RASL12_P,32,1.09,0.277,0.595,-
MS4A6A_P,28,1.09,0.277,0.595,-
NFYB_P,163,1.09,0.275,0.592,-
ZNF608_P,68,1.09,0.275,0.592,-
ADRA2A_P,106,1.09,0.275,0.592,-
TENM2_P,62,1.09,0.274,0.591,-
RASSF2_P,49,1.1,0.273,0.59,-
CD274_P,50,1.1,0.273,0.59,-
POGZ_P,232,1.1,0.271,0.588,-
ANK1_P,31,1.1,0.271,0.588,-
LRP6_P,40,1.1,0.271,0.588,-
NONO_P,148,1.1,0.27,0.588,-
ECE1_P,87,1.1,0.27,0.588,-
IGFBP2_P,74,1.1,0.269,0.588,-
ITPKB_P,32,1.11,0.268,0.588,-
PTPRS_P,60,1.11,0.267,0.587,-
H2AFX_P,80,1.11,0.267,0.587,-
ATRX_P,165,1.11,0.265,0.585,-
CARD9_P,62,1.12,0.265,0.584,-
RARA_P,54,1.12,0.265,0.584,-
PIP5K1A_P,77,1.12,0.264,0.584,-
ZFHX4_P,47,1.12,0.263,0.583,-
SHC1_P,110,1.12,0.263,0.583,-
ARHGEF37_P,44,1.12,0.263,0.583,-
TRIAP1_P,101,1.12,0.262,0.583,-
RXRB_P,62,1.12,0.261,0.582,-
ZBTB9_P,109,1.13,0.259,0.579,-
CCNT1_P,211,1.13,0.259,0.579,-
ZNF512B_P,132,1.13,0.259,0.579,-
L1CAM_P,55,1.13,0.257,0.576,-
PKD2_P,132,1.13,0.257,0.576,-
CRTC3_P,178,1.14,0.256,0.576,-
CARD8_P,30,1.14,0.254,0.573,-
LDLRAP1_P,61,1.14,0.253,0.572,-
FOXA2_P,181,1.14,0.252,0.571,-
ZNF423_P,52,1.15,0.252,0.571,-
FOSL2_P,78,1.15,0.251,0.57,-
GIGYF1_P,80,1.15,0.251,0.569,-
MSH6_P,53,1.15,0.249,0.568,-
RHOG_P,56,1.15,0.249,0.568,-
EVL_P,67,1.15,0.249,0.568,-
TCEAL1_P,119,1.15,0.249,0.568,-
PAK1IP1_P,64,1.16,0.247,0.567,-
XPA_P,81,1.16,0.247,0.566,-
EIF2AK3_P,61,1.16,0.247,0.566,-
RRBP1_P,85,1.16,0.246,0.566,-
LATS1_P,71,1.16,0.246,0.566,-
APC_P,118,1.16,0.245,0.565,-
CDKN1B_P,126,1.16,0.245,0.565,-
TCEA3_P,378,1.16,0.244,0.565,-
YWHAQ_P,88,1.16,0.244,0.565,-
AKT3_P,72,1.17,0.244,0.565,-
THRAP3_P,174,1.17,0.242,0.564,-
MESDC2_P,82,1.17,0.242,0.564,-
DVL1_P,74,1.17,0.242,0.564,-
MED28_P,186,1.17,0.241,0.563,-
IMPA2_P,138,1.17,0.24,0.562,-
TFB2M_P,253,1.18,0.24,0.562,-
PLD1_P,91,1.18,0.24,0.562,-
KHDRBS3_P,142,1.18,0.239,0.562,-
RAB6B_P,42,1.18,0.238,0.562,-
BAP1_P,59,1.18,0.238,0.562,-
ZNF638_P,64,1.18,0.237,0.561,-
ZBED1_P,90,1.18,0.236,0.56,-
ASAP1_P,98,1.19,0.235,0.559,-
ITGA4_P,63,1.19,0.233,0.557,-
