Regulon	Size	NES	p.value	FDR	Sign
ZSCAN5B	43	0.75	0.456	0.701	+
ZNF75A	46	0.74	0.456	0.702	+
ERCC3	130	0.74	0.457	0.702	+
OR4A15	32	0.74	0.458	0.703	+
RAPGEF5	72	0.74	0.458	0.703	+
ZNF652	81	0.74	0.458	0.703	+
SPSB3	72	0.74	0.459	0.704	+
ZNF318	45	0.74	0.46	0.704	+
DFFB	71	0.74	0.462	0.706	+
ZC3H15	94	0.74	0.462	0.706	+
OVOL2	46	0.74	0.462	0.706	+
GATAD2B	34	0.74	0.462	0.706	+
PDE4DIP	52	0.73	0.463	0.706	+
RGS16	26	0.73	0.463	0.706	+
STAT2	91	0.73	0.463	0.706	+
OR13F1	40	0.73	0.463	0.706	+
ZNF837	98	0.73	0.464	0.706	+
GLI3	141	0.73	0.464	0.706	+
RAB5C	43	0.73	0.464	0.707	+
CCDC88C	75	0.73	0.465	0.707	+
GUCA1B	42	0.73	0.465	0.707	+
PPP1R1C	62	0.73	0.466	0.707	+
MCL1	49	0.73	0.467	0.708	+
LRPPRC	317	0.72	0.469	0.71	+
S100A10	96	0.72	0.469	0.71	+
SCX	27	0.72	0.469	0.71	+
GML	41	0.72	0.47	0.71	+
TNFRSF18	56	0.72	0.471	0.712	+
GMEB1	42	0.72	0.471	0.712	+
ROPN1B	64	0.72	0.471	0.712	+
TEF	64	0.72	0.472	0.712	+
TAS2R7	45	0.72	0.472	0.713	+
ENY2	135	0.72	0.472	0.713	+
ZNF513	70	0.72	0.473	0.713	+
SPIC	53	0.72	0.473	0.713	+
OR4K15	36	0.72	0.473	0.713	+
PTGIR	41	0.72	0.474	0.713	+
OR5M10	31	0.72	0.474	0.713	+
ARL2BP	48	0.72	0.474	0.713	+
CDH13	86	0.71	0.475	0.714	+
MLF1	161	0.71	0.476	0.714	+
CDC42EP3	41	0.71	0.476	0.715	+
HOXA1	136	0.71	0.477	0.715	+
GHRHR	52	0.71	0.477	0.715	+
IKBKE	44	0.71	0.477	0.715	+
P2RX4	52	0.71	0.477	0.716	+
TENM4	80	0.71	0.478	0.716	+
ARHGAP4	80	0.71	0.479	0.717	+
GCM2	40	0.71	0.48	0.718	+
ZNF628	53	0.71	0.48	0.718	+
LGALS1	110	0.71	0.48	0.718	+
ZNF740	76	0.7	0.481	0.719	+
SCRIB	32	0.7	0.481	0.719	+
AATF	83	0.7	0.482	0.719	+
ARNTL2	73	0.7	0.482	0.719	+
RUNX3	120	0.7	0.482	0.719	+
ZEB2	157	0.7	0.482	0.719	+
C14orf169	129	0.7	0.483	0.72	+
PPP1R9B	58	0.7	0.484	0.721	+
RABL3	41	0.7	0.485	0.721	+
ABCA1	39	0.7	0.485	0.721	+
PDC	39	0.7	0.485	0.721	+
ARHGAP33	70	0.7	0.485	0.721	+
BCKDK	58	0.7	0.485	0.721	+
OR2AK2	35	0.7	0.486	0.722	+
POGK	54	0.7	0.486	0.722	+
ILF3	78	0.69	0.487	0.723	+
SAFB2	99	0.69	0.488	0.723	+
SCRT1	72	0.69	0.488	0.723	+
TSC22D4	90	0.69	0.488	0.723	+
CNTNAP5	57	0.69	0.488	0.723	+
CHD7	88	0.69	0.489	0.723	+
SETD1A	67	0.69	0.489	0.723	+
PBX2	75	0.69	0.489	0.723	+
CAP2	75	0.69	0.489	0.724	+
FOXG1	44	0.69	0.491	0.725	+
RAB23	36	0.69	0.491	0.725	+
CHD4	100	0.69	0.492	0.726	+
GFI1B	68	0.69	0.492	0.726	+
CASKIN1	85	0.69	0.493	0.726	+
OR2L2	46	0.68	0.493	0.726	+
MLST8	84	0.68	0.494	0.726	+
MAP4K4	86	0.68	0.494	0.726	+
ZBTB17	81	0.68	0.495	0.727	+
SF1	106	0.68	0.495	0.727	+
OR10T2	32	0.68	0.496	0.728	+
GPR50	44	0.68	0.499	0.731	+
GNB3	71	0.67	0.5	0.732	+
SOX7	50	0.67	0.5	0.732	+
OR9Q2	37	0.67	0.5	0.732	+
RPS6KA5	47	0.67	0.501	0.732	+
GNAO1	43	0.67	0.501	0.732	+
ANGPTL6	35	0.67	0.501	0.732	+
MESDC2	35	0.67	0.503	0.733	+
MYOG	88	0.67	0.503	0.733	+
STAT3	34	0.67	0.503	0.733	+
AKT2	29	0.67	0.503	0.733	+
PIK3CG	41	0.67	0.503	0.734	+
DGKA	47	0.67	0.504	0.734	+
CCNK	266	0.67	0.504	0.734	+
BCL2L10	53	0.67	0.505	0.734	+
DLL1	51	0.67	0.505	0.734	+
PLCZ1	51	0.66	0.506	0.736	+
SBK2	33	0.66	0.507	0.737	+
ZNF7	69	0.66	0.507	0.737	+
IL20RB	37	0.66	0.507	0.737	+
ARL14	55	0.66	0.507	0.737	+
AMFR	47	0.66	0.508	0.737	+
MAP3K11	60	0.66	0.508	0.737	+
ZNF384	55	0.66	0.508	0.737	+
HIVEP2	37	0.66	0.508	0.737	+
BAD	69	0.66	0.509	0.738	+
ZNF346	84	0.66	0.509	0.738	+
PDE7A	54	0.66	0.51	0.738	+
RAPGEF3	40	0.66	0.51	0.738	+
TRRAP	55	0.66	0.512	0.739	+
PRKAR2A	96	0.66	0.512	0.739	+
ZKSCAN1	55	0.66	0.512	0.74	+
CLTC	63	0.65	0.513	0.74	+
FAS	64	0.65	0.515	0.742	+
TGFB1I1	84	0.65	0.515	0.743	+
OR10J5	31	0.65	0.515	0.743	+
TRAF5	40	0.65	0.516	0.743	+
NFATC4	76	0.65	0.516	0.743	+
SMO	96	0.65	0.516	0.743	+
HIST1H4L	39	0.65	0.517	0.743	+
ZBTB7B	94	0.65	0.517	0.743	+
HIC1	54	0.65	0.517	0.743	+
KDM4C	41	0.65	0.517	0.743	+
AEBP2	71	0.64	0.52	0.747	+
FBXW4	120	0.64	0.521	0.748	+
PSEN1	31	0.64	0.522	0.748	+
POT1	46	0.64	0.522	0.748	+
IFNGR1	71	0.64	0.522	0.748	+
TEAD2	122	0.64	0.522	0.748	+
RUVBL2	89	0.64	0.523	0.748	+
HCAR2	38	0.64	0.523	0.748	+
RIC8B	104	0.64	0.523	0.748	+
SEBOX	42	0.64	0.524	0.748	+
ATF6B	94	0.64	0.524	0.748	+
ATXN7	54	0.64	0.524	0.749	+
ARF1	61	0.64	0.525	0.749	+
S1PR3	27	0.63	0.526	0.749	+
LHX4	65	0.63	0.527	0.75	+
SNAPC4	140	0.63	0.528	0.751	+
CDCA7L	45	0.63	0.528	0.751	+
MNT	79	0.63	0.529	0.751	+
TAS2R9	37	0.63	0.529	0.751	+
ZSCAN12	30	0.63	0.529	0.751	+
OR5AC2	38	0.63	0.529	0.751	+
ARFGAP1	92	0.63	0.53	0.752	+
CNOT3	98	0.63	0.53	0.752	+
ARL3	62	0.63	0.53	0.752	+
CHRNA4	39	0.63	0.531	0.752	+
ZNF184	37	0.63	0.531	0.753	+
ASIP	34	0.63	0.531	0.753	+
ZNF547	32	0.62	0.532	0.753	+
OR51A2	30	0.62	0.533	0.754	+
PRKD2	68	0.62	0.533	0.754	+
ZNF696	75	0.62	0.533	0.754	+
ZNF572	44	0.62	0.534	0.754	+
MAPK8	40	0.62	0.534	0.755	+
FADD	57	0.62	0.535	0.755	+
SDHC	43	0.62	0.536	0.756	+
FOXC1	86	0.62	0.537	0.756	+
RPS27L	43	0.62	0.537	0.756	+
ZNF347	25	0.62	0.537	0.756	+
MED29	87	0.62	0.537	0.756	+
ZC3H14	75	0.62	0.538	0.756	+
HES7	62	0.61	0.539	0.757	+
PKP1	126	0.61	0.54	0.758	+
OR4K2	39	0.61	0.541	0.759	+
OR1Q1	53	0.61	0.541	0.759	+
DEPDC5	56	0.61	0.542	0.76	+
PI4KB	36	0.61	0.542	0.761	+
ESX1	56	0.61	0.543	0.761	+
NR1D2	81	0.61	0.544	0.761	+
OR8D4	39	0.61	0.544	0.761	+
RGS8	30	0.61	0.544	0.761	+
PRKCG	64	0.6	0.546	0.763	+
OR4K5	29	0.6	0.546	0.763	+
ZNF48	91	0.6	0.547	0.763	+
NANOG	65	0.6	0.547	0.763	+
JUNB	55	0.6	0.548	0.764	+
CLIC1	31	0.6	0.549	0.765	+
ZC3H12D	54	0.6	0.549	0.765	+
OR5B12	42	0.6	0.55	0.765	+
ZNF226	50	0.6	0.55	0.765	+
ARAP3	45	0.6	0.55	0.765	+
RIPK1	59	0.6	0.551	0.765	+
OR2C3	33	0.6	0.551	0.765	+
UNC5B	49	0.59	0.552	0.766	+
RAB34	55	0.59	0.552	0.766	+
CIDEB	43	0.59	0.554	0.767	+
MAX	71	0.59	0.554	0.767	+
PINK1	102	0.59	0.554	0.767	+
CARD19	42	0.59	0.554	0.767	+
GPR155	33	0.59	0.554	0.767	+
OR4D2	29	0.59	0.555	0.767	+
SOCS1	54	0.59	0.555	0.767	+
FOS	32	0.59	0.555	0.767	+
TAX1BP3	45	0.59	0.556	0.767	+
HIST2H4A	54	0.59	0.556	0.767	+
KLF13	35	0.59	0.558	0.768	+
ASCL2	59	0.59	0.558	0.768	+
CERS3	299	0.59	0.558	0.768	+
GALR3	33	0.59	0.558	0.768	+
PRKD1	101	0.59	0.558	0.768	+
OR10K1	41	0.59	0.558	0.768	+
FZD2	93	0.58	0.56	0.769	+
RHPN2	64	0.58	0.561	0.769	+
FANCL	113	0.58	0.561	0.769	+
ERC1	41	0.58	0.563	0.771	+
GTF2I	26	0.58	0.563	0.771	+
OTX1	124	0.58	0.564	0.771	+
RFX1	96	0.58	0.564	0.771	+
NSMCE1	77	0.57	0.568	0.774	+
OR4E2	43	0.57	0.568	0.774	+
OR4F15	32	0.57	0.569	0.775	+
BTG1	144	0.57	0.569	0.775	+
SPIB	82	0.57	0.57	0.776	+
CASR	35	0.57	0.571	0.776	+
BCAR1	40	0.57	0.571	0.776	+
DICER1	35	0.57	0.571	0.776	+
TBP	51	0.56	0.573	0.777	+
GPR87	44	0.56	0.574	0.778	+
ZNF697	59	0.56	0.574	0.778	+
GHSR	41	0.56	0.574	0.778	+
MKNK1	32	0.56	0.574	0.778	+
CD47	71	0.56	0.576	0.78	+
MECP2	72	0.56	0.576	0.781	+
OR52W1	33	0.56	0.577	0.781	+
RBBP7	92	0.56	0.577	0.781	+
UBE3A	48	0.56	0.577	0.781	+
SOS2	30	0.56	0.577	0.781	+
GNA12	89	0.56	0.577	0.781	+
UBN1	39	0.55	0.58	0.782	+
ZNF362	85	0.55	0.58	0.782	+
PHF21A	30	0.55	0.58	0.782	+
GABRA3	58	0.55	0.581	0.782	+
ZCWPW2	98	0.55	0.581	0.782	+
ZC3H12A	78	0.55	0.582	0.783	+
ASAH2B	42	0.55	0.582	0.783	+
ARNT	29	0.55	0.582	0.783	+
ID1	68	0.55	0.583	0.784	+
ARL5C	47	0.55	0.584	0.784	+
UBP1	41	0.55	0.585	0.785	+
GPRC5D	81	0.55	0.585	0.785	+
GEM	26	0.55	0.585	0.785	+
ZNF514	74	0.54	0.586	0.785	+
ZNF177	53	0.54	0.587	0.786	+
MED6	87	0.54	0.588	0.786	+
OR10A5	33	0.54	0.589	0.787	+
OR5B3	28	0.54	0.59	0.788	+
TMPRSS6	55	0.54	0.591	0.789	+
STAMBP	29	0.54	0.591	0.789	+
OR7A17	28	0.54	0.591	0.789	+
OR8D2	32	0.54	0.592	0.789	+
RP1	38	0.54	0.592	0.789	+
ZNF33A	46	0.54	0.592	0.789	+
SALL1	56	0.54	0.592	0.789	+
STMN3	34	0.53	0.593	0.789	+
PAX7	42	0.53	0.593	0.789	+
IKZF3	70	0.53	0.594	0.79	+
ZNF664	52	0.53	0.594	0.79	+
MS4A6E	26	0.53	0.594	0.79	+
ZNF385A	93	0.53	0.594	0.79	+
CIC	92	0.53	0.594	0.79	+
NEO1	178	0.53	0.594	0.79	+
HMOX1	61	0.53	0.595	0.79	+
KCNH7	29	0.53	0.595	0.79	+
MED24	80	0.53	0.595	0.79	+
AVP	40	0.53	0.596	0.79	+
RPS6KB2	33	0.53	0.596	0.791	+
ZNF296	101	0.53	0.596	0.791	+
OR51Q1	37	0.53	0.597	0.791	+
MEF2D	67	0.53	0.599	0.793	+
ZCRB1	42	0.52	0.601	0.794	+
ESR1	128	0.52	0.601	0.795	+
APC	62	0.52	0.602	0.795	+
TAS2R41	44	0.52	0.603	0.796	+
NECTIN2	57	0.52	0.603	0.796	+
GPR89A	66	0.52	0.603	0.796	+
BAG4	30	0.52	0.604	0.796	+
PRMT7	54	0.52	0.605	0.797	+
ZSCAN22	39	0.52	0.605	0.797	+
KCNIP3	67	0.52	0.605	0.797	+
ZDHHC4	41	0.52	0.606	0.798	+
RASSF4	26	0.51	0.607	0.798	+
POLR3F	60	0.51	0.607	0.798	+
ECD	76	0.51	0.607	0.798	+
PKD1L2	77	0.51	0.608	0.798	+
ANKDD1A	41	0.51	0.608	0.798	+
NEDD8	70	0.51	0.608	0.798	+
TAS1R1	98	0.51	0.608	0.798	+
SUB1	36	0.51	0.609	0.799	+
ZNF517	89	0.51	0.61	0.799	+
GTF2IRD2B	34	0.51	0.61	0.799	+
NMRAL1	93	0.51	0.61	0.799	+
DAPK2	31	0.51	0.61	0.799	+
FSHR	27	0.51	0.61	0.799	+
ZC3H11A	56	0.51	0.61	0.799	+
SYNGAP1	66	0.51	0.611	0.799	+
OR5M8	30	0.51	0.611	0.799	+
PALB2	60	0.51	0.611	0.799	+
CDYL	73	0.51	0.611	0.799	+
OR4F6	36	0.51	0.611	0.799	+
LHX3	71	0.51	0.612	0.799	+
HDAC2	59	0.51	0.612	0.799	+
CBFA2T3	70	0.51	0.612	0.799	+
AKAP9	76	0.51	0.613	0.799	+
GCM1	56	0.51	0.613	0.799	+
FOXD4	55	0.5	0.615	0.801	+
EYA4	116	0.5	0.615	0.801	+
ZSCAN10	73	0.5	0.617	0.802	+
LAT	25	0.5	0.617	0.802	+
MYPOP	53	0.5	0.617	0.803	+
NEUROG2	46	0.5	0.617	0.803	+
HSFX1	69	0.5	0.619	0.804	+
POU3F3	76	0.5	0.619	0.804	+
YY1	80	0.5	0.619	0.804	+
ZNF687	28	0.5	0.62	0.804	+
TBC1D28	40	0.5	0.62	0.804	+
OR2J3	30	0.5	0.62	0.805	+
MED15	197	0.5	0.62	0.805	+
RAB2B	50	0.49	0.621	0.805	+
RGS20	130	0.49	0.622	0.805	+
ZNF286B	49	0.49	0.623	0.806	+
LRCH4	163	0.49	0.627	0.807	+
DUSP19	85	0.49	0.627	0.807	+
ZNF227	52	0.49	0.627	0.807	+
RNF43	47	0.49	0.627	0.807	+
MYF6	225	0.49	0.628	0.807	+
CHD5	80	0.49	0.628	0.807	+
SOX13	97	0.48	0.628	0.807	+
SH3GL3	68	0.48	0.628	0.808	+
TBX5	105	0.48	0.632	0.811	+
OR2T8	48	0.48	0.633	0.811	+
OLIG3	69	0.48	0.633	0.811	+
CCT6B	84	0.48	0.634	0.813	+
PLEKHG3	38	0.48	0.634	0.813	+
OR13C2	35	0.47	0.636	0.814	+
OR4Q3	42	0.47	0.637	0.814	+
NR4A3	71	0.47	0.637	0.814	+
MLNR	36	0.47	0.637	0.815	+
RAB40C	69	0.47	0.639	0.816	+
P2RX3	43	0.47	0.639	0.816	+
CYP26B1	88	0.47	0.641	0.817	+
ITK	41	0.47	0.641	0.818	+
MIB2	51	0.47	0.642	0.818	+
GNB5	57	0.46	0.642	0.818	+
ZNF26	90	0.46	0.642	0.818	+
ARID2	120	0.46	0.643	0.818	+
NPBWR2	42	0.46	0.643	0.818	+
OR6P1	29	0.46	0.643	0.818	+
ZNF195	71	0.46	0.644	0.818	+
OR2T6	33	0.46	0.645	0.819	+
MAP3K4	29	0.46	0.645	0.819	+
GPR148	39	0.46	0.647	0.821	+
MSGN1	74	0.46	0.648	0.822	+
RIN2	34	0.45	0.65	0.823	+
GRIN1	70	0.45	0.65	0.823	+
P2RY11	51	0.45	0.65	0.823	+
ZCCHC24	196	0.45	0.65	0.823	+
OR10V1	28	0.45	0.651	0.823	+
GPSM1	57	0.45	0.651	0.823	+
ARHGAP17	28	0.45	0.651	0.823	+
FUT8	50	0.45	0.652	0.823	+
BRD4	61	0.45	0.652	0.824	+
ZNF273	78	0.45	0.652	0.824	+
TBL1XR1	132	0.45	0.653	0.824	+
OR4K1	35	0.45	0.653	0.824	+
PLCB3	48	0.45	0.653	0.824	+
PRSS8	57	0.45	0.654	0.824	+
BATF3	96	0.45	0.655	0.824	+
WLS	56	0.45	0.655	0.824	+
DLL3	77	0.45	0.655	0.825	+
OR2T29	51	0.45	0.656	0.825	+
CCNL2	301	0.45	0.656	0.825	+
OR9K2	39	0.44	0.657	0.825	+
FGFR1OP	35	0.44	0.657	0.825	+
CLEC2D	54	0.44	0.657	0.825	+
RAB40AL	56	0.44	0.658	0.825	+
LHX9	72	0.44	0.658	0.825	+
ZNF587	32	0.44	0.658	0.825	+
GSX2	43	0.44	0.659	0.826	+
ZNF83	26	0.44	0.659	0.826	+
LRP1	51	0.44	0.659	0.826	+
ZNF574	44	0.44	0.66	0.826	+
NLK	71	0.44	0.661	0.827	+
HNRNPDL	108	0.44	0.662	0.827	+
GRM1	45	0.44	0.662	0.827	+
ADGRG1	116	0.44	0.662	0.827	+
OR2AE1	45	0.43	0.664	0.829	+
DDX1	144	0.43	0.664	0.829	+
RXFP4	42	0.43	0.665	0.83	+
SOX12	81	0.43	0.666	0.831	+
TAS2R50	43	0.43	0.668	0.831	+
MTA3	83	0.43	0.668	0.831	+
APOE	39	0.43	0.668	0.832	+
MNX1	59	0.43	0.67	0.833	+
EFS	48	0.43	0.67	0.833	+
ATF7IP2	203	0.42	0.671	0.833	+
OR9A2	38	0.42	0.672	0.833	+
SCML4	80	0.42	0.672	0.834	+
POU3F1	152	0.42	0.673	0.835	+
NCK2	47	0.42	0.673	0.835	+
ASB1	49	0.42	0.674	0.835	+
OR2T10	44	0.42	0.674	0.836	+
RALBP1	27	0.42	0.675	0.836	+
ZNF16	57	0.42	0.675	0.836	+
MAPK7	26	0.42	0.676	0.837	+
DIRAS1	55	0.42	0.676	0.837	+
NEUROD4	33	0.42	0.677	0.837	+
ITGB8	40	0.42	0.677	0.837	+
OR1J2	45	0.42	0.677	0.837	+
HACD3	57	0.42	0.677	0.837	+
JUN	35	0.42	0.678	0.837	+
AGRP	42	0.41	0.678	0.838	+
OR5A1	45	0.41	0.681	0.84	+
ZNF791	41	0.41	0.682	0.841	+
ZFP36L1	35	0.41	0.684	0.843	+
ARHGEF11	84	0.41	0.684	0.843	+
HNF1B	41	0.41	0.685	0.843	+
RPE65	34	0.41	0.685	0.843	+
AFF4	122	0.41	0.685	0.843	+
DIRAS3	29	0.41	0.685	0.843	+
IL17C	48	0.41	0.685	0.843	+
KDM6A	32	0.4	0.686	0.844	+
TMEM229A	77	0.4	0.686	0.844	+
MS4A10	30	0.4	0.687	0.844	+
OR8K5	35	0.4	0.687	0.844	+
ASZ1	35	0.4	0.688	0.845	+
OR11H4	41	0.4	0.689	0.845	+
CHRNA1	37	0.4	0.69	0.846	+
HIVEP3	84	0.4	0.69	0.847	+
MYO10	33	0.4	0.691	0.847	+
CBFA2T2	90	0.4	0.691	0.847	+
STXBP4	58	0.4	0.691	0.847	+
HEXIM1	121	0.4	0.691	0.847	+
TBC1D2B	56	0.4	0.692	0.847	+
LIN28B	225	0.4	0.692	0.847	+
ZNF746	79	0.4	0.692	0.847	+
SAG	31	0.4	0.692	0.847	+
OR1K1	46	0.4	0.692	0.847	+
BCL6	65	0.4	0.693	0.847	+
PPP1R10	130	0.39	0.693	0.847	+
PRDM4	77	0.39	0.694	0.848	+
TDP2	45	0.39	0.694	0.848	+
AIDA	36	0.39	0.695	0.849	+
TMOD2	34	0.39	0.695	0.849	+
OR4C3	30	0.39	0.697	0.849	+
TBC1D10A	30	0.39	0.697	0.849	+
GHRL	62	0.39	0.697	0.849	+
TP53TG5	43	0.39	0.697	0.849	+
ARL6	56	0.39	0.697	0.849	+
OR8S1	38	0.39	0.698	0.85	+
KLF4	37	0.39	0.698	0.85	+
ZNF747	28	0.39	0.699	0.85	+
FLRT3	68	0.39	0.699	0.85	+
TAAR9	36	0.39	0.699	0.85	+
SIX1	85	0.39	0.699	0.85	+
SOCS3	36	0.39	0.7	0.851	+
USP21	206	0.39	0.7	0.851	+
PLCXD2	27	0.38	0.702	0.851	+
OR1N2	63	0.38	0.702	0.851	+
ETV3	103	0.38	0.703	0.852	+
PIK3CA	48	0.38	0.703	0.852	+
NPAS1	92	0.38	0.704	0.852	+
ZNF134	26	0.38	0.704	0.852	+
ZDHHC17	135	0.38	0.704	0.852	+
SH3RF1	29	0.38	0.705	0.852	+
HOXD3	75	0.38	0.705	0.852	+
ZNF205	45	0.38	0.706	0.853	+
OR2T34	25	0.38	0.706	0.853	+
DKKL1	51	0.38	0.706	0.853	+
ZBTB4	30	0.38	0.706	0.853	+
PLXNA3	53	0.38	0.706	0.853	+
GNB2	35	0.38	0.707	0.853	+
BANP	49	0.38	0.708	0.854	+
OR9I1	41	0.37	0.71	0.856	+
CDC42EP4	89	0.37	0.712	0.857	+
KAT8	101	0.37	0.715	0.86	+
SDCBP	55	0.36	0.716	0.86	+
YBX1	51	0.36	0.716	0.86	+
TBC1D1	32	0.36	0.716	0.86	+
WIZ	56	0.36	0.716	0.86	+
SETD1B	66	0.36	0.716	0.86	+
FGF11	32	0.36	0.717	0.861	+
TCF3	96	0.36	0.718	0.861	+
FLRT1	69	0.36	0.718	0.861	+
RPS6KB1	36	0.36	0.72	0.862	+
CDC42EP1	40	0.36	0.721	0.863	+
ZNF366	129	0.35	0.724	0.865	+
SMARCE1	189	0.35	0.724	0.865	+
IHH	44	0.35	0.724	0.865	+
OR52L1	40	0.35	0.725	0.865	+
ASH1L	115	0.35	0.727	0.866	+
ZNF3	77	0.35	0.727	0.866	+
PARK7	51	0.35	0.727	0.866	+
TRIB1	42	0.35	0.727	0.866	+
OR6C68	30	0.35	0.73	0.868	+
GATA3	68	0.35	0.73	0.868	+
SF3B1	69	0.34	0.731	0.868	+
RBFOX2	48	0.34	0.731	0.868	+
ATG5	41	0.34	0.731	0.868	+
USP9X	33	0.34	0.732	0.868	+
HR	85	0.34	0.732	0.868	+
CHD6	148	0.34	0.733	0.869	+
GRM7	32	0.34	0.735	0.871	+
TBC1D13	42	0.34	0.735	0.871	+
LIN28A	139	0.34	0.735	0.871	+
ADCY3	73	0.34	0.735	0.871	+
MPZL1	30	0.34	0.735	0.871	+
CRX	66	0.34	0.735	0.871	+
INSIG1	64	0.34	0.736	0.871	+
PAK1	57	0.34	0.736	0.871	+
NSMCE3	105	0.34	0.736	0.871	+
ZNF638	47	0.34	0.736	0.871	+
NR1D1	41	0.34	0.736	0.871	+
GPR37L1	77	0.33	0.738	0.871	+
ZBTB33	59	0.33	0.738	0.872	+
CELSR1	34	0.33	0.738	0.872	+
HES3	55	0.33	0.741	0.874	+
PRMT2	47	0.33	0.742	0.875	+
DUSP10	40	0.33	0.743	0.875	+
POLR3G	212	0.33	0.744	0.875	+
OR3A1	35	0.33	0.744	0.875	+
TFAP2E	76	0.33	0.744	0.875	+
PIK3R3	102	0.33	0.744	0.875	+
TRIAP1	83	0.33	0.744	0.875	+
PLXNB1	59	0.32	0.745	0.875	+
MEF2B	86	0.32	0.745	0.875	+
EPC2	126	0.32	0.746	0.876	+
GTF2H5	71	0.32	0.747	0.876	+
TBC1D25	61	0.32	0.747	0.877	+
OR1L8	30	0.32	0.748	0.877	+
HHEX	69	0.32	0.75	0.878	+
DIRAS2	71	0.32	0.752	0.88	+
APBA3	43	0.32	0.752	0.88	+
ECE1	81	0.31	0.754	0.881	+
YEATS2	298	0.31	0.755	0.882	+
OR11H1	39	0.31	0.755	0.882	+
ZNF768	93	0.31	0.755	0.882	+
TRAPPC2	146	0.31	0.756	0.882	+
OR2T27	37	0.31	0.757	0.882	+
HUS1	35	0.31	0.757	0.882	+
QKI	57	0.31	0.758	0.882	+
OR2A14	33	0.31	0.758	0.882	+
MCM5	109	0.31	0.759	0.883	+
NR0B2	69	0.31	0.759	0.883	+
PSEN2	65	0.3	0.761	0.883	+
NFE2L1	147	0.3	0.761	0.883	+
ZMYM6	65	0.3	0.764	0.885	+
OR5B2	28	0.3	0.764	0.885	+
OR7D2	37	0.3	0.765	0.886	+
ZNF786	73	0.3	0.766	0.887	+
OR4M1	61	0.3	0.767	0.887	+
ISL2	55	0.3	0.767	0.887	+
ZNF77	92	0.29	0.769	0.889	+
NEUROD1	44	0.29	0.77	0.889	+
ZNF550	34	0.29	0.771	0.889	+
ZNF710	106	0.29	0.771	0.889	+
CCL24	31	0.29	0.772	0.89	+
NSMAF	42	0.29	0.772	0.89	+
KRTAP21-1	36	0.29	0.772	0.89	+
PRPF6	79	0.29	0.773	0.891	+
TAAR8	25	0.29	0.773	0.891	+
TEAD4	42	0.29	0.774	0.891	+
TAS2R31	76	0.29	0.775	0.892	+
FOXB1	54	0.29	0.776	0.892	+
ARHGAP28	33	0.28	0.776	0.893	+
MAP2K3	96	0.28	0.779	0.894	+
CDK11A	165	0.28	0.779	0.894	+
PLXNC1	127	0.28	0.779	0.894	+
ATF7	36	0.28	0.78	0.895	+
SOX3	50	0.28	0.78	0.895	+
HNRNPUL1	35	0.27	0.784	0.898	+
IKBKB	52	0.27	0.784	0.898	+
OR4X1	37	0.27	0.786	0.899	+
SERTAD3	42	0.27	0.788	0.899	+
RBBP4	169	0.27	0.788	0.899	+
IRF3	65	0.27	0.788	0.899	+
KCNH1	32	0.27	0.788	0.899	+
PCSK6	35	0.27	0.789	0.9	+
OR4K13	37	0.27	0.789	0.9	+
OR5A2	35	0.27	0.79	0.9	+
RHOT2	53	0.27	0.79	0.9	+
EFNA1	50	0.26	0.792	0.901	+
LATS1	171	0.26	0.792	0.901	+
CTCFL	51	0.26	0.793	0.902	+
EMX2	66	0.26	0.793	0.902	+
CFLAR	49	0.26	0.794	0.902	+
MAFF	88	0.26	0.794	0.902	+
OR2T12	33	0.26	0.795	0.903	+
ZNF629	54	0.26	0.798	0.905	+
FZD7	54	0.26	0.798	0.905	+
SH3BP1	60	0.26	0.798	0.906	+
GPR119	35	0.25	0.8	0.906	+
EID3	196	0.25	0.8	0.906	+
TAS2R13	40	0.25	0.8	0.906	+
GUCY2D	71	0.25	0.803	0.907	+
KCNH4	49	0.25	0.803	0.907	+
TERF1	100	0.25	0.803	0.907	+
DLX6	135	0.25	0.803	0.908	+
RAB11B	30	0.25	0.804	0.908	+
PSENEN	29	0.25	0.804	0.908	+
OR6C65	52	0.25	0.805	0.908	+
DDIT3	42	0.25	0.806	0.909	+
GRK7	67	0.25	0.806	0.909	+
ZNF646	35	0.24	0.807	0.91	+
PCSK9	53	0.24	0.807	0.91	+
MTSS1L	37	0.24	0.808	0.91	+
PKD1	80	0.24	0.809	0.911	+
CEBPD	36	0.24	0.81	0.911	+
PIK3C2A	51	0.24	0.81	0.911	+
OR6F1	30	0.24	0.811	0.911	+
PTGES2	81	0.24	0.811	0.911	+
TCEAL3	126	0.24	0.811	0.911	+
JUND	49	0.24	0.811	0.911	+
MECOM	140	0.24	0.812	0.912	+
EDARADD	50	0.24	0.812	0.912	+
ADAP2	51	0.24	0.812	0.912	+
HBZ	129	0.24	0.814	0.913	+
MAP3K12	47	0.23	0.814	0.913	+
MET	33	0.23	0.814	0.913	+
OR7A10	46	0.23	0.814	0.913	+
BRS3	44	0.23	0.815	0.914	+
ARID3B	103	0.23	0.815	0.914	+
CSNK1A1	73	0.23	0.816	0.914	+
GUCY2F	44	0.23	0.817	0.914	+
CERS5	42	0.23	0.817	0.914	+
MED14	43	0.23	0.818	0.914	+
ITPKA	90	0.23	0.818	0.914	+
ZNF479	54	0.23	0.818	0.914	+
CSNK2A2	76	0.23	0.818	0.914	+
ZC3H4	54	0.23	0.818	0.914	+
